InvestorID,EntityType,IsPrimary,RowID,LastUpdated
517660-30,Investor,Yes,9ee33e6cec550fe40c725547f3ba4d10b896b8bc6ec70f6395a21c18b2c06a7d,12/09/2024
517711-87,Investor,Yes,9fa0fb52d5b14e412706bdee3b8b7b0cf1ba5022177df16f9e3ebf161418321a,12/09/2024
517711-87,Limited Partner,No,d0bca04037462ab2c20ba2df616a55998d01746855f8b14d68d86f92347aac4f,12/09/2024
517727-80,Investor,Yes,175387bef9498d97eaaaa681ec3f55314fb103f7af5cb35607e37e91347b3515,12/09/2024
517823-92,Investor,Yes,8286e5b61a3447845002435b7e82551e67c6832a9facd07ae9312b0c4cb0beb8,12/09/2024
517834-36,Investor,Yes,d14213e2abdca56382a16b0d67c1374961ef225787013082a180569d47870ad5,12/09/2024
517877-74,Investor,Yes,b2eeeeba587a1535e506ea0bcf356373667797ddc9f251582e9c4a6314f3a68c,12/09/2024
517949-20,Investor,Yes,606b2a182bd68de7d36c30e5444d3bd6b86ea518e651f8f66c787166d86a5259,12/09/2024
518000-68,Investor,Yes,bea11ba4001f502db3ad86ef5a96ed4718ec4f41c9bf60ecb5e61de3baf3d60e,12/09/2024
518008-78,Investor,Yes,55e3c3fa3c1818541178efcf1e740b93fe22a25eb80d8cc2386a8a88d848318b,12/09/2024
518008-78,Company,No,e2579eb39d457a07fe598f54fd4b90ddf05b9b0cf4a0c1a58812cd9d09339f0b,12/09/2024
518020-66,Investor,Yes,2a7a51835201f4841b5be15b6036e4e78006db986baeed7b842697855f2b2f0d,12/09/2024
518020-93,Investor,Yes,2c02d78addcfc1f090e316217b39b981e8ad61e6174574a514747e92e3b7616d,12/09/2024
518021-20,Investor,Yes,8940103c298f668cd38fe20546e32135d7f464edf3be1dbeb6551808e0cab713,12/09/2024
518035-15,Investor,Yes,9429ab10a633ed54cda723559eb9121d41beadfe56e02da726e218ecc9993b0e,12/09/2024
518071-51,Investor,No,1f28bfce30c89b27d464adbd0eb53aa03de489ed67bdbe3e6d903ea0ef55f7c9,12/09/2024
518071-51,Company,Yes,8c2446bb4bd5f7b150fe7c064cba97433812c7a336a262cb24f26675af9c75d4,12/09/2024
518080-78,Investor,No,fcdae192daf43e5bf4ab5de2e397d4a2b9f29d6e042fd9bff9e9488d8674ece3,12/09/2024
518080-78,Company,Yes,ef9ecae1c31bb5dbbdbe8144b58e5bf0b0fd58dfb7abf6fd6eda79360fe964ae,12/09/2024
518106-97,Investor,Yes,7e478934191897b5f81fb6673afd708dc92ca2604c0d571de527862f98a85c9d,12/09/2024
518176-00,Investor,Yes,eaeb722eebd520297e6d3ad708cfe95c54cc984185f4d786832ac08d0c71858e,12/09/2024
518176-00,Limited Partner,No,0ae5cb510ed9cc0c3686b9fa7f8add3bcc7c6e0c661731430c6e5e55498442a8,12/09/2024
518181-40,Investor,Yes,c8d19ca0349ffb2c75e9e9fffbb6a21340498e43cac726b63f9b822ae5826308,12/09/2024
518181-40,Limited Partner,No,a6d3a3d34f649d473eedf28db855a941c7b80996b7f56db4472f17c5dd5813ed,12/09/2024
518181-40,Company,No,5c85f25d562c1de89d9c4f7e1d001789e93b8ba311b5c31e1d7b9a502ebbdf26,12/09/2024
518262-76,Investor,Yes,ce0357f654ae4bb5031eb820f7a4e1cbd7a22b274ded3f365f621e592d110dd5,12/09/2024
518283-82,Investor,Yes,3473a59e47011d17b9fb016aac9f84644a58de1c1b6a2f24d5d286b8f49f9c02,12/09/2024
518284-63,Investor,Yes,ae1795e1e103a08679fe91eea5c76516854aa95f9a9707b6db1cc7aff1c9377e,12/09/2024
518357-35,Investor,Yes,c5bc9ba3dd4acfe3583ab53978c475546a79753611ccbd6e14c9717058fef0ad,12/09/2024
518359-60,Investor,Yes,4610d406334f49c54d8f8f91229e4e5beba6445eaab9ee0bcbe538525fde0d78,12/09/2024
518359-69,Investor,Yes,daa118b5754892c3de55adceee8019b57e4ea26a8742e3b69527ca1480521709,12/09/2024
518371-12,Investor,Yes,9e7795baa6233df4530576214c5e8d295885b9ec9d86ac472653a05a16d35f5a,12/09/2024
518377-42,Investor,Yes,ae4e921ae00f8a86ec61c29f46f36c384c44a7a9c3c2d2871e5f1efa01e062c3,12/09/2024
518389-21,Investor,Yes,5e80face3006558958a8cc3f5e374856c893e835a8a49d00a9e9914c0649519b,12/09/2024
518414-68,Investor,Yes,b9a854b0d347a570615cadc3f9149abf6bd1e7f3c05cb9e3dfb7990022da1891,12/09/2024
518421-34,Investor,Yes,ee4a65490e4db57cc7d27451fe468eb2bd93e94ec74a93b67a2569e10bce6c9f,12/09/2024
518423-86,Investor,Yes,7a5cf136c4bce4328ecb22c31e421bde20cb8449e2e8e8fa06c998b372bbfe50,12/09/2024
518449-60,Investor,Yes,32549e65d23a47ca73cb2484faafe7c4b8e727def510d59ac51c3a80d8d31022,12/09/2024
518475-97,Investor,Yes,c0ffff4da362026a0df1a2502abb5e691811c981129f2963aa5bdccbaad88c06,12/09/2024
518476-15,Investor,Yes,9f4e1580d18601303a809791ded8f44a7c01194d775f7df017b66200c253b160,12/09/2024
518476-15,Company,No,71f7396c6e9419ad0322e11c68da0078d766eae92dcdffde0b8b6b9792311157,12/09/2024
518476-96,Investor,Yes,fe7f7f63ff7ea4afed54db7fe5e582cbe7b6418630ad34857ec075716345fcaf,12/09/2024
518476-96,Company,No,67bfd83db5f368808d8c5f89d400def1503bab2daf2c17c14611cec5be727a66,12/09/2024
518477-32,Investor,Yes,6fab4e6cba070392babce16f7d0f9bde81e759014f91e450cae1b691079100f8,12/09/2024
518477-41,Investor,Yes,61dee1680ae876c711d185fb7a3e2caceb867fc3c276aa7eabdb7d1ec9eb84be,12/09/2024
518477-50,Investor,Yes,aaa0de261b42fbb936482607bc03b449fe7cab2bb16245e7157168200ece4517,12/09/2024
518477-95,Investor,Yes,4b788b3b9205d6ad4989d979095487935191e46715c120a87dc8f5c5bcdf6273,12/09/2024
518483-89,Investor,Yes,846918308015abfbe6ef4cfcab6a22faf5dba171b8137f93b43dea85a5bde297,12/09/2024
518485-24,Investor,Yes,132ade7fd82ce56a918ea11d4f6b887031a2be264818a9c59e461726cb65ac94,12/09/2024
518497-66,Investor,Yes,57cf24f7ff475d8fc3e593ff0846b53324ef5c778113f9ecdb44bed0e2da63e1,12/09/2024
518504-41,Investor,Yes,067cfad1a87d8026a6a8c9e3519b37680aa78576dccbf912fbc85371822142fd,12/09/2024
518504-50,Investor,Yes,b2fd7f717a9f5a060e0f0087557aa83275dd600cf4a5cfbf87c60ae2ef9edbbe,12/09/2024
518526-64,Investor,Yes,a0b2bf6a213801c859227ef2d5483810746bb911b91e47626488b001452dd0a5,12/09/2024
518809-78,Investor,Yes,6dbb8520258af26bdafac20a6aa708e967433de74032ba741bbd0bcebb05c6c8,12/09/2024
518823-64,Investor,Yes,ac9b30ed29e52a508433c3b36b03201e9c29ae41aa2ba47795f277d451187cee,12/09/2024
518831-11,Investor,Yes,e326520f834fd075b90379a9c4be2fda99881c9c1ff4bb6f1027538145262224,12/09/2024
518865-40,Investor,Yes,7aea36b8522faa577fb60025954331c20d6b51f6638c7046908754e40f61ab15,12/09/2024
518866-48,Investor,Yes,2956f9ccacb0b0eae4d40a61b9f6fa98cfdd77e05c9fdf931041cf33472e25f6,12/09/2024
518909-05,Investor,Yes,c276fb0e09d67059ce041b035c6aea87cd9026ef504f5386f2aebccded9a326c,12/09/2024
518915-35,Investor,Yes,fc477e777f2e052bbade98be1f27b81224566153e2447b02fbc80cc0927ff3d2,12/09/2024
518916-43,Investor,Yes,f072771c3e921f3df377b527ed48dad1c43d882ea428198ba17a95722a2137c2,12/09/2024
518916-79,Investor,Yes,40d61ab3e26060fcd3dd01be84ddd4f6441e83245219dd6a6b92fd240cc5f087,12/09/2024
518975-65,Investor,Yes,14aadb98e573e5de4a29c27483ca5fc591f669d9c83f360b6f4e22e9cddef505,12/09/2024
519008-23,Investor,Yes,b7105b02e7afdc57bfd71849280f8e3e0ef481fe37db6e4461d4711df8220fe6,12/09/2024
519065-47,Investor,Yes,cb6d901ca36a3faa52f7d09f9802201d5f61be456853c9299b8b1a07d0628c05,12/09/2024
519103-00,Investor,Yes,d6353f20c7b84c6fc194f38dddaf30a06be4519f81758de8c3e3f2029c3fb381,12/09/2024
519113-71,Investor,Yes,60889c74df15575f36c251ca51a05cadeba19d5d3eaaeec73b04ce6987732d2c,12/09/2024
519124-24,Investor,Yes,845fbd8b6d96870bc42eb214570a5acfc99294f2400f4f8a701b8137f24c0ff9,12/09/2024
519124-33,Investor,Yes,5c3cd393ae2235200b7343e0effb465cb5034d4e70190c21f9790e942e873296,12/09/2024
519124-51,Investor,Yes,ded9c75d1fbd1c300777d1a40c5d7bf83b82e75c98af8df9ce1ca94c321f5787,12/09/2024
519124-78,Investor,Yes,2c564b9f8501293d47c51bfed8988013d9010f87b6f123e47ba15698a1e0fa44,12/09/2024
519143-59,Investor,Yes,1fb2a68e6c0f7b08f75a7e012b1c41c4205dcd8133574eb0c70f6c3361c8b6c2,12/09/2024
519144-31,Investor,Yes,9b0332f7fb14e8910fc01461ca3632e6558f6425bb04f1992f5b7b24a58800b2,12/09/2024
519198-94,Investor,Yes,66589f9fc5da7a897ee2a4e41f527cc273fa3d0e0ca6096aa4c8614ec8149911,12/09/2024
519199-03,Investor,Yes,605448e0918527aab29a076beec6e6664fff363b6bbb75026df6908aa84a4484,12/09/2024
519221-98,Investor,Yes,f087b2792bd71d89c120ea96b6ecc7a9d3094d7716c243854bf2d1679867987e,12/09/2024
519223-60,Investor,Yes,fe79d81a6e1190775f7812583360f29a3bb09b4d578d3a51cdfb94b878149ac8,12/09/2024
519228-55,Investor,Yes,03e24b5d3b8099e6f0d96e798a75b3b65ffe89b5b64844bcc7ba6b0e1b5b99b3,12/09/2024
519241-87,Investor,Yes,9c8e22472230ca298a512bbf49e2f2f5eb2e46c42a864b309df48b7e6169880d,12/09/2024
519259-96,Investor,Yes,53fcddb5ed308d06e2120fe96614dcb7589ee467f78192ad9f7c33e78ed8273e,12/09/2024
519260-05,Investor,Yes,351f4b355dd6dced17588d71ed5e27085285c053b6acdf36e70f252ec1ac4332,12/09/2024
519260-14,Investor,Yes,979789065359e20c341248a1da7e9018e6e36d1caa2cb801ec065c65d0221f62,12/09/2024
519260-23,Investor,Yes,dfa56131e6e6a916135f11c21ffa31bc8ff8a351e90f00d754016de151cc9093,12/09/2024
519260-32,Investor,Yes,f0245a0b9d6d64fe553550131dcd1431f786d555fe3d75a83f5dd51dc36ec9bb,12/09/2024
519291-55,Investor,Yes,be1eb00c6a9c4548cb33b42512669a3bd646ac3432b39231c43a799ad790879d,12/09/2024
519325-03,Investor,Yes,8a174644ffa843451567a04a5e571484a51d4608f7f33b84f9bbc0f754033064,12/09/2024
519325-12,Investor,Yes,b2988206a94337ee79260c039c0ee0f1b49b46301ec7b1fc33619a3094d9eb45,12/09/2024
519325-21,Investor,Yes,ed73c6a3b2763b86748c96810215551c70e5914365d386f239f6db98fd8a3b95,12/09/2024
519325-57,Investor,Yes,c4ffb2f52455ae5bd945065c8f6b9cb8f50a534b106b2ff5f9c453f9a0fe3e20,12/09/2024
519325-75,Investor,Yes,60a006ab1bade1fb7030505c51cb5d69b013a7ae686de9dc22026ab601d0a748,12/09/2024
519333-40,Investor,Yes,5bd34c56b92e2d95eb5c78451119613189ad41b2dd171541e575ea3f075e0428,12/09/2024
519352-84,Investor,Yes,71bfff33832e30db9d519d96cb662b291864c105819ee2c8aa5ca74013df8852,12/09/2024
519363-10,Investor,Yes,a9ca044f276f028022ca2a5fdcb26beb0bb7bef47ad7c9c48067a4f457ad066d,12/09/2024
519363-82,Investor,Yes,64e99f1e7b55224e83935b8fc42c675cecfdb5dff1f623967d824b824fc4d383,12/09/2024
519364-63,Investor,Yes,d54b04113870a78c2c84c5ab51e537df848915cfcb02060cd5c1276eb0f03000,12/09/2024
519390-64,Investor,Yes,e26eb6c5c46fdaabe715ba7d52f6c73b95f9752836e4471f77fb97103745dbad,12/09/2024
519391-45,Investor,Yes,2ffc7a22e0f4c610023f07f085374f1a23089cc9ed2c897bc3d31cd0ded8cd87,12/09/2024
519404-50,Investor,Yes,fae140537dda296cfa29831208687045ad7d2e7a35918b9a506f1ac5bd1aec72,12/09/2024
519404-68,Investor,Yes,b4f328284269a44aea35997ce5244cb0c7f8e614812fb0aa37726056b12ebc19,12/09/2024
519407-92,Investor,Yes,665fb39d47fb73d09e11befa9f62119c8a7e79302a6ae4dd0b95a36b2fc2b00a,12/09/2024
519447-61,Investor,No,33ca3600d0fc60921e9a855af85fc1a4ae5d2dd69ced78ba1bf4079465b60d0e,12/09/2024
519447-61,Company,Yes,fc35c258bdc0982012379b5a2507c832f3408d86909c5fcbc0ba4d24177c0d85,12/09/2024
519471-64,Investor,Yes,dc37298cf0391ced2737e51d8c4ed5b50a874796b08afd9e70b4e7f36e1a37e5,12/09/2024
519475-51,Investor,Yes,762d0bb3b7021c048d2971f62fdb72d3a017b77261d01e4ccef1b629915765a7,12/09/2024
519546-25,Investor,Yes,396d262f9f055aad8b5241baed3b9cd80e33cc67984fb104d8081e7ffe3c9aff,12/09/2024
519567-58,Investor,Yes,ad0f8dd31bb263150fdc5bec35e297cb396937a286d6bbe9d620660f6ed76398,12/09/2024
519568-30,Investor,Yes,2f1e506cd887095e5a87a2b201f9862213282c5c178163138123d52362e19493,12/09/2024
519568-75,Investor,Yes,eb817f82555ece33dbc50db95f0c64e54b71239ebbe239e954e180c0fdac4a17,12/09/2024
519569-11,Investor,Yes,1825c212e12a63bfbbff53269f2858aea8d7526cbf3034b4575575581aebd146,12/09/2024
519603-40,Investor,Yes,86fcaf22e8de1603710bce3488bcc4bc729b8ebbe2311bd766c9daff04c759f9,12/09/2024
519603-49,Investor,Yes,43908654f4840d054d9b94b117e0eb40366fb39b184a47856d2e1e685f14b96d,12/09/2024
519603-85,Investor,Yes,e1f7444eedb31fb93f2b652b51fde2573c3dbde359b9424821090a9c9725ce06,12/09/2024
519648-85,Investor,Yes,87387cf8a65f02e6e95ee972b84c45afb934e3b2a81e4a21d63d49612aa7d5ec,12/09/2024
519682-42,Investor,Yes,86267241dae3207e0c171c61fe01c0f06d80870f3ed79f4100572d1cc190e68d,12/09/2024
519684-22,Investor,No,826684bda608a55c5e9b2a166f0d4f268853f0f994c9827816a06a46dd928c98,12/09/2024
519684-22,Limited Partner,Yes,7033927e5168845bb3972c71c6e272f48dc56cf8b2154d65d078d7c3d3658213,12/09/2024
519685-66,Investor,Yes,9c5002498fc4278d6468da24daa48fa86e30ad6fb512d81d32ba6dd507bc1a40,12/09/2024
519691-33,Investor,Yes,ac0a2bbc353460be4774f534dc9790a7e7f2dd2ba2dc92a076084382b0fab548,12/09/2024
519724-54,Investor,Yes,872618924c00049214438a2de833b7c738f0e6ad0efe059a089a96cec3a8d432,12/09/2024
519733-63,Investor,Yes,c6df70f05b3942a36c6700f5b7fe8e53d5e2bc2c2a0016a68305ae22f0aac279,12/09/2024
519733-72,Investor,Yes,645aff11eb7c29e81f7f8193e1bb5ce31fb37deafdf8fe83615390829532ddd2,12/09/2024
519734-44,Investor,Yes,d8e77075571f952438c61c71d94ea563cb4937b4992bb68e00cf381c28197d78,12/09/2024
519738-85,Investor,Yes,bde771a2415165198a3d642352882f44fa2827e7a35d1d46b905aefff5fb8117,12/09/2024
519746-14,Investor,Yes,f27a30d2584cf8e7418539ad5811346a4a33d69f0f94fbe83e6f7e3832872091,12/09/2024
519808-24,Investor,Yes,8ebfda0f0b7f488127cadc6511c80356aa39102226bb2d95c371007f3e9066bb,12/09/2024
519809-95,Investor,Yes,fe9db38008b48867dcc7cebcb5d578e35c52729af07934ead356c1d62aeb72f2,12/09/2024
519813-55,Investor,Yes,a061f8308a127683997820fa5ea74eb48dfc6262e076df266fbd8fcc3e6b8e61,12/09/2024
519835-24,Investor,Yes,1bd50da9c217985ca7dc683e20e23013594e8755e7763bf37b11730044583273,12/09/2024
519875-56,Investor,Yes,34d1ec1d350eb1859ec1d8009585924caca7eb2021e4af08e42e00d807b38952,12/09/2024
519907-24,Investor,Yes,5e1d9f542db2b9951192a1aafd4d5bcace066c1b32180e2668c4cb6a7acc1c6d,12/09/2024
519908-32,Investor,Yes,1ba77e766d4c7b8800c2cc772f0a15096ea8f32d71b6263a262836dc9c3aada4,12/09/2024
519913-63,Investor,Yes,36f3eb80b4d7d1560c1e3a2cac05528f16a714be4a2aa9fa63fb7032d64a9f71,12/09/2024
519915-25,Investor,Yes,a18cb4876d10d5a313b4a7bcc0514943a7700f5f709ff4c2a1c3a1aa46c05f6b,12/09/2024
519915-43,Investor,Yes,d60835e43b926e9a0492ed01f5b597d9210a07b3bf8e80f0c2694346b250f7a4,12/09/2024
519919-57,Investor,Yes,dd7dcb2e2f64fd93b8da5c03bd3c68f1f2346c134db158d4d0f6415d6ff235da,12/09/2024
519919-66,Investor,Yes,fc8ece8f02b694cc0191a5e44461606f3f829fd46e27f8f4efda1444f8e3b2c7,12/09/2024
519922-81,Investor,Yes,25cce99719dbda283c6b388bdb950539bd7698d6358645d6458d5adef633ad93,12/09/2024
520006-78,Investor,Yes,a5d6ab84633fcf30d594ec05b432865058de5f5bf42c95caad3bec8bbe98c42e,12/09/2024
520007-05,Investor,No,785111b1e06e17965ace2557bd819421a60d433f36d83b0b38e68439250437ce,12/09/2024
520007-05,Company,Yes,a8b579eb7e78401169b2d9011a1d4c86511e3374f70b97190bea6d61cf65ae53,12/09/2024
520007-68,Investor,Yes,a86533783629e3916cdf72e745c5ed4df7bb580fd2d3ebff648f2f47fa826ec6,12/09/2024
520007-68,Company,No,6a99728fd43c71bf70a08690cce14c779e878ca72219b6ef1113558a68845374,12/09/2024
520018-93,Investor,Yes,283c6ab0cd15c5a90295aadff5c1af4a1918445de3f4188ea98cd21b4dcc4b5d,12/09/2024
520019-47,Investor,Yes,690cbaaa3b56d0647fc0e24ba358b370eca146b2ca5ee04d78a62ebc69523123,12/09/2024
520031-44,Investor,Yes,36a3e68457f18990306ee549bd5f81023e17f8ee095a1f344257f3e86d26e3f8,12/09/2024
520057-90,Investor,Yes,ab6ada8e10d62149c4b6f7385549cf713a2b90232f6c5ae7d3b7d86c4f5a8180,12/09/2024
520059-16,Investor,Yes,7167f42539c4bc5b23cd52b01f8cbe570f86a078258b3821cffee97b61aa6452,12/09/2024
520479-19,Investor,Yes,849e076c969ac826fbd835a85d7fe47b54d8575e1e3180ce486222d73fa77542,12/09/2024
520480-81,Investor,Yes,90404b33c2baa35addc0916eb333ddbc4e9e36edc5fe66055148bc9a69f24ccd,12/11/2024
520487-65,Investor,Yes,2369df8889aa82a63fa804d34af6c2e82666128277161f70b865fce3083003cf,12/09/2024
520488-28,Investor,Yes,99744a86ee7805f2721fa79bf9ba36e6ed68513e90f4f2042caa6037fc3806fb,12/09/2024
520488-73,Investor,Yes,323f0edf72d5929c4577101e35cc71cc14d2220245f7eea7961afb35348e8d23,12/09/2024
520488-91,Investor,Yes,9ec706ad051d1654c4b05bc4b5d9d481fd3c55030f5cca5c050cd75c055b2106,12/09/2024
520489-36,Investor,Yes,68f73b94e676bdcfbe340a3d523d989fa701261f3ebc7008e4daeb5c1ef519e8,12/09/2024
520489-54,Investor,Yes,0c4cdb66b235a84871d4d5a01d60174f15416213cc4c137a381bfc6b0334467f,12/09/2024
520489-72,Investor,Yes,c9b9b2c9ae224396a6e7ba3de7a9c641c38ba477172f6b94b1d5b6f69085883e,12/09/2024
520492-69,Investor,Yes,cbda6bfa48dcf340fed4e90e7c2cfb0b416eb5be8d3ef4839b307e79b300b9fd,12/09/2024
520493-14,Investor,Yes,2a0ea68032cbe80951770a2ac75171a858d2b78c61931046a93210de131aa2c3,12/09/2024
520496-65,Investor,Yes,5cbfab46b4a73037fc353eaf36d68f34cad61d942460dbbe0d0dc06c003666e7,12/09/2024
520497-19,Investor,Yes,f614bbec34dcea45c913be6624a027ae459203490f25b588a2dbee6e34ba23c7,12/09/2024
520497-73,Investor,Yes,c3c88f96ae68c69bb6daea234bf086b01957e1770c3c8e3847cf35ee12a81e44,12/09/2024
520530-04,Investor,Yes,9773cd965a11391f4117e76482c27c7d0d8c4cf8ec63057c25fe51cc3e3ec759,12/09/2024
520552-90,Investor,Yes,5766bdfbd44e3d165c76c3a2ca3e6a06bc219e818aa89edb4715bde33491d782,12/09/2024
520553-44,Investor,Yes,526b3df0b09c8a5a9fea49fa51109496e4eb37628fae80fc171905a95a4de823,12/09/2024
520555-24,Investor,Yes,b53d45f52234dfd47782413f2385aab4cffbeb6145db34ff75d38b6976cd796e,12/09/2024
520576-03,Investor,Yes,579183891745e098fbb2aab925c9c0b5b2c071f313531c9bf202be5c6e873f73,12/09/2024
520592-86,Investor,Yes,e1646fccb632e36352ebea4694fe140594e249a7533e2054e3eacad90ae158e6,12/09/2024
520598-62,Investor,Yes,8146455a9d8d6a4d9fa47dc665c7c78e93ecd96dff930301673fbefb2f2940f5,12/09/2024
520612-39,Investor,Yes,735e743dc9d5c55a1d625427355866bbc001e2dff788d1b150b5ca2cc63571bf,12/09/2024
520628-05,Investor,Yes,ad5587ac5e431409f26f2844d474354dc9f6b1055d31604348e38b69530d15ab,12/09/2024
520640-38,Investor,Yes,4ba23eccc81e56b3665687b08b84fc860fa657b771918c8211607ff75cfc1b1e,12/09/2024
520650-19,Investor,Yes,19079e4cb0c364a881c6f0fba6efed4802d1349f10b9ccacb9d68abb897d05cc,12/09/2024
520678-27,Investor,Yes,3805c67b8d7e9f0958c1bd5e028458473b2fd73b21baa35125a9091054656d7f,12/09/2024
520678-54,Investor,Yes,bb85707d49bc1941418c59952e1c4fc86f2d6515a7692ffd3b67ae4de79ad04a,12/09/2024
520682-77,Investor,Yes,8f7c50893cef98cfb472dc50d26ddf7bcbd7ba5be9c2cccbb1991f67b2fbacdd,12/09/2024
520704-55,Investor,Yes,fc874e44fb68d90d9597db57a0c6da0579723f6cf1c6be8664f6fd0d8a7c4796,12/09/2024
520712-11,Investor,Yes,b9bbbdc25ec842264c25c63e63ad2f491de0c87d6db3fa0d814df6198e263159,12/09/2024
520749-82,Investor,Yes,64000811e8bd7445c7a2430d92f8c9a8d53f9c102280a75ff1ec858ee0bc5a4f,12/09/2024
520768-63,Investor,Yes,74b682a0a91b6048fdf2d279a84853344963ff31069c4b55c808e6489b18804b,12/09/2024
520768-81,Investor,Yes,81d544af657c4edecfe96118ca90de1563aaae9b2f2e60e2310a2065b0ab3f2b,12/09/2024
520769-44,Investor,Yes,592fd86f210c61204bd31143056b87a0ee8262e361319775df51e4b908196ce8,12/09/2024
520769-71,Investor,Yes,3b8da8cf7d4e3c3dbfc53fb504536c4d8bf6aa05146c9d7190f8f6180e32f2e1,12/09/2024
520769-98,Investor,Yes,f87db723ec8ad17c00668f81d208b9c74544b520a3b548cef80d7310680ddd32,12/09/2024
520770-25,Investor,Yes,ba44a55e0683e74671a6ed405a1b48e2a9d673a9373b1e5da794db3b29d9bed6,12/09/2024
520770-61,Investor,Yes,b224f3719f514334db4b62b54e3e75ca4f47986fd44ddfd466d055226cf67d64,12/09/2024
520770-79,Investor,Yes,bed2444b60029ebdc8f095b048b6094e1ffb0a92e9705e169032cc0cc672c8e2,12/09/2024
520774-57,Investor,Yes,bd702b4980ac26ecbd2e1a32dccb825ba36ecdae3eb804c136117bea3bca62ba,12/09/2024
520775-92,Investor,Yes,3f1b5e52a76268a01c746ae08747740b26e3673582dc9b1c156cf002267a6e91,12/09/2024
520806-70,Investor,Yes,cbffad5cf33dd6ad7d6ad583f352766a543d3a572e379a83c215ce0f48e96ef0,12/09/2024
520822-36,Investor,Yes,acba995f8ce62cfe999a235cd6f1cf8e65004b2939812cb33f9fd3e0f8aefd04,12/09/2024
520833-88,Investor,No,edc6f257c1cc13591ec6bf025cf406c7484b606b6a6b70e1f420a2a9dc04cfda,12/09/2024
520833-88,Company,Yes,3786100fd5c3af9ad911d062dec03c6bc8a12bdb02a910cf5dbd25859e3a3495,12/09/2024
520840-27,Investor,Yes,c02fe36ca21c1dd305a53d9eb7d229990a16d23acb3a909646fb069a8e1d8f75,12/09/2024
520887-97,Investor,Yes,ea34abbf6f5de0bcbf4d91d0a8a551f44e31a3a816d8cb56d785d88634d1cfeb,12/09/2024
520934-59,Investor,Yes,6648a31d4311bca4ea63065080bc83dc1395933d58d3d6d5b2c44b7cba07c821,12/09/2024
520958-44,Investor,Yes,705b13954b3767f6da548c105c833bfca9e0d92215aaccf20d2d9e3874419654,12/09/2024
520977-88,Investor,Yes,56257cb7b2e58b0726361ba9faea51061331b3d6002b15f788a6e8e4213526ae,12/09/2024
520991-47,Investor,Yes,0324931cd32735e927fdddca31c3cfcaa0071422d69644c5cdfc66eeb6e7f017,12/09/2024
521024-23,Investor,Yes,455ba1e4833f2ba408658c792d2a44cd1c272da8d6342e4e1bef9179595412f9,12/09/2024
521026-21,Investor,Yes,f1c67d9d3a805d163a6d225b429c9bc884d36e66dc7e295db1df173feb9c0cd7,12/09/2024
521106-40,Investor,No,27b3ece67c439040746a899d88eb26984ac2d8dc1d4cd97fddc922e26e504e5f,12/09/2024
521106-40,Service Provider,Yes,83682e5b7864e35719f93c1818e5837967bb8c169db0acef5c08df54ad381f5a,12/09/2024
521127-91,Investor,Yes,f5a7bafb6f10ec2ef96ccf74e9e6e099c238edf3c4cc16f90899c7f13ec798f3,12/09/2024
521135-02,Investor,Yes,7194ad002a6ed6635af9b7b956588bf159c2e55e6c994e27e911cd48b873912c,12/09/2024
521170-03,Investor,Yes,593e0b2e083e889430bd51494996027b573520bf243e87f37129715422825faf,12/09/2024
521171-20,Investor,Yes,203342525e1e2d8fd0484223cb0b92f5298b8c710de0ff5f23d829b38d3a5e80,12/09/2024
521171-56,Investor,Yes,1c895df0a426b1493df3ce1364e6cd757186c6cfc9b23d8b78423e6533f1076e,12/09/2024
521181-37,Investor,Yes,dd9cacdbba56cb61241682563de59f037a2691b130bf5f63558d959188593aba,12/09/2024
521187-49,Investor,Yes,224fe4eef1419865b83131c68c542d76d0b5413e03fad31e0704b24b2b037ba2,12/09/2024
521187-94,Investor,Yes,72a9430aaa0de24cfd69323996651d6f175b3101ee126ba0346e8b91f2543cf3,12/09/2024
521206-30,Investor,Yes,3ee16696fd8d9433d657106b58ddadbe38ad14404c2e0114cb3584f81dd83e02,12/09/2024
521206-48,Investor,Yes,7f129e55f91d362755473deddd468eb4ed7aa55ab1ca0f65eb47cdfc7506384a,12/09/2024
521206-93,Investor,Yes,62604ba29c29deab5708e7c738d9452b1d50ca105c7724beac9ab4454655f381,12/09/2024
521224-03,Investor,Yes,59ffe4edd26aba9600a4e90ed93270f2a44bd1e9f9057a0d54979d3d255d04f0,12/09/2024
521224-12,Investor,Yes,7c83e221f9bea49100cd2acf3459677931f585281f2f5bcfec28b64045815d03,12/09/2024
521224-21,Investor,Yes,53204de4fa0fb315f3d0616820fc257f053bd131d6cbbb8fe641ca6030b51110,12/09/2024
521225-02,Investor,Yes,e49cceeda6eafa8e27da157239653f30a82b1d6d718ff6c8f53e68cf272b9e59,12/09/2024
521225-20,Investor,Yes,83230e1d6627e4c6de82526010cfb7cabba1514106b0eb8f9a4a9c43ab45c9f2,12/09/2024
521228-35,Investor,Yes,9c8fc8b23402961c1c4f0d543702e646720b145ab74c9b2cdcf095885cd4279f,12/09/2024
521290-36,Investor,Yes,abebc37404c33a03ae1cf0f68940b110ce0c8504bcbdb0a411725e97977cd286,12/09/2024
521290-99,Investor,Yes,c9b09b7054625a45db67e7517c2a653f670ecb4f611f476a1cec02782abe8505,12/09/2024
521295-31,Investor,Yes,5a06c4252b39ee76a1eb04d24bbea87f836288a09391d60b42a74b636a3a9514,12/09/2024
