CompanyID,EmployeeCount,Date,RowID,LastUpdated
493358-41,4,02/14/2022,35fccc15c95baac35fbe73d3ea6654bd4069941479162fce12b68ed9a08a2704,12/09/2024
493358-41,3,03/09/2022,e6d9fe61e182c46083a8109f3c6c9fcca063b329042d929cb2db85a43a8d2633,12/09/2024
493358-41,8,06/01/2022,01102a20b82f61e0608dbcc5f138859fdccb84bf373f91f041e2024fe1c061ad,12/09/2024
493358-41,4,07/19/2022,f15f651eeb9b0fd853fe84020063cc8a79e763f9352f3f37e53cf0d2470d2425,12/09/2024
493358-41,8,10/10/2022,ecba42e4694a459b0a16b9e043a346f8bf46d9b69138e7d8b7100b7e2d36a13e,12/09/2024
493358-41,8,01/09/2023,269f1e04a24aa89703cd418feeb8b07d922959c26019883877ca80be949f66cf,12/09/2024
493358-41,8,04/11/2023,03472a4eb04ec853f97353bdb4c52444e744b17aa0dc96e9df62c786eaa271d6,12/09/2024
493358-41,8,08/28/2023,de6abca276583c6d81a4304631ec2b72b3b5f7e34b36e3d635ff3d88c2f3acaf,12/09/2024
493358-41,4,09/18/2024,0c6c70765a4c3c534f12aece1e84b92f4f13c4e5c8b0bd99b87dd1890e15464d,12/09/2024
493372-90,58,03/14/2022,57b235b0bf11f3c0d1661c7dd017d267ccb38c801678c2c2ecc656339454142a,12/09/2024
493372-90,67,05/05/2022,c3675c4d6475d76ba6701e294447edc903ef34edf16bc1b4b1641fe0f813a73d,12/09/2024
493372-90,71,07/11/2022,06a6db5716859c434ffb7579162bd4939986f70cb73c7552bd1c0c5d537c83a4,12/09/2024
493372-90,80,11/29/2022,63e213fe007b9dc0857e05e239d823aa8e27ee7c85f5bf0ded86ae08ab17d2e4,12/09/2024
493372-90,82,01/20/2023,6eb9a9814024989961679a352d080a92bf905051cd9131f3655435c51c06d160,12/09/2024
493372-90,112,05/25/2023,f066cd7af34c91dd3fe02e37ab410746264ee6a4d02fd583170c20ce68d65b03,12/09/2024
493372-90,116,09/12/2023,b5faf59b57f2d8234797f19cdaf15868cf2735cd8f42befa125cd8ebdc3121e7,12/09/2024
493372-90,161,08/07/2024,566c41c4dcc7ea892c2381827ff0b0ebba2b81ecf95a084e883dde17ff2872f2,12/09/2024
493372-90,473,11/28/2024,b68e025698079e89568938b93e1c726d7b5cc10726e115ac899403ee520575bc,12/09/2024
493414-57,9,03/10/2022,b9d707b411287e8fa8927d164e07199727e1a886a36e0aba65fb5c18f4b429fd,12/09/2024
493414-57,11,10/14/2022,665663787f746988a79d662b891146f468dad4f464abb46eda892c341b52d7dd,12/09/2024
493414-57,14,05/12/2023,03a725447b22a154e4d7f78e7630989fa054be5791c9f8d13ecb6cfd18344af2,12/09/2024
499973-41,20,06/23/2022,f33a1f0cdc6259dc48f1484f4d9998fb22c3c44f13e5ae764c50be872b7cb999,12/09/2024
501529-24,6,08/16/2022,0810239168e2a47e3c8b701c214932923e0f3c3d59088e158cce78219e37cf2b,12/09/2024
501510-52,93,07/14/2022,a2a6dc1890a43b21b8487c3519119f6b1ee082ae84754190b43980f035b5740b,12/09/2024
501510-52,59,06/26/2024,a1cb3fc813839efda748ff5c218e647ac951f7421ca36d95be20e89d8d1b61d1,12/09/2024
501571-36,5,07/20/2022,c634dfcedf1d0ed04aa90d00caf1dc78af8766fb9f8f05d71774c88159f0e889,12/09/2024
501571-36,4,11/23/2022,5b7e8b7bdf6904cd8e2ff7b95e44d5728c34acb709cbf729fba5a12e87a07963,12/09/2024
501595-48,6,08/04/2022,ef2ff3fd518dff52ebb72afd0ce5437571087eeee86a5f1cd835a809b18c9794,12/09/2024
501595-48,5,02/16/2023,198da125686e4e205fa6853cf066f56889fda5d24f3e162e730e9cbf1a750e4c,12/09/2024
501595-48,3,08/29/2023,d06e81c1d041496fb2024dd30b944c2fc92bb703441b4b7ac6588f5241bb156b,12/09/2024
501595-48,3,06/20/2024,b713b606af97c37d4bb93b5d9b7617a4f8b09ec14d3b0411c839301d811f6d4e,12/09/2024
501646-33,4,03/27/2023,f1a93a7eaed0b7304ee2527217fa5f1ee4be3075427f294b318b71ffb0d09aad,12/09/2024
501646-33,4,10/13/2023,5d9f767f43f365fe74d194e1ca50250e9116f30c97c0954db7139906114a8070,12/09/2024
501554-35,29,07/15/2022,2248f7177ea81fa221516dbafb7d9e020feb17d96d4b266f8ef9b462ab57d987,12/09/2024
500947-21,10,12/10/2021,0bde6343c58aba083dc9730185750cd3d388c4976df8c4818e5442d9a5eef500,12/09/2024
500947-21,19,08/09/2023,9d6ffb02eff3c5de168e45064f5861096e1cce83d77e4edd06940134794e57ff,12/09/2024
501411-52,2,07/19/2022,9848adccbd8b4b06e6a2aa6397151e0ad07142ea1eaa56cfd387692f8c7bac91,12/09/2024
501411-52,3,03/23/2023,5a583dd4f08f20da3d6c99e545f99bed7f58acced75ba2098c8c36ccbe2d1c2d,12/09/2024
501411-52,5,08/30/2023,be542b72174feb9c95657323e1823306d3350c57ecdc5990a0dd6aa5fbbfa18c,12/09/2024
501411-52,7,11/11/2023,9fce3ddf7aa168369fdca94eb0ca83d5f74caad97863e130e2fc097cc6d0ed1e,12/09/2024
501411-52,6,10/10/2024,9147dac30c5a9b34d31949c5d4e4266999661544d32a04b73b9e61537a7352d1,12/09/2024
501515-83,3,07/19/2022,a91c544a4d16c139305501f02682fda81278fb31a18d0be5ed4c25c76e91d3d6,12/09/2024
501515-83,6,08/26/2022,455bf0b1e564492ffd1651c86e92496297007e24e64b7e5d79097938a0b7752b,12/09/2024
501515-83,7,04/05/2023,235e20c7d89e5f7ad99053f929c92e52f78fd64465c4ec576a271d3531dd2062,12/09/2024
501515-83,3,05/10/2023,9be6dbe9c2435045ff3f3d42010e65d77f39c9a4b5ecfb1bc5882c99a64a0f4a,12/09/2024
501515-83,4,01/03/2024,5fec784a6bfddaa35706728620f871c6d413d0a8c210b2dcdcd5a0f91df5160a,12/09/2024
501020-11,31,05/28/2023,f4888757539cc791b3692bfec5b08b0960fa7716d409fa89981d5eabda3d8541,12/09/2024
501020-11,33,04/04/2024,77f422d78fcd2d3a60e9e740721ea7e08d1de6e12ffdbd15575a79683958ba70,12/09/2024
501610-42,15,07/16/2022,2ce8ab8fc053cdf637a622f4abea199e9f38c8d856ab36d6564e81c5d8b1bd52,12/09/2024
501610-42,15,03/23/2023,2cbb66056a08adbc98b246a6b95886c378765764685bad1c6270917b58e2317d,12/09/2024
501610-42,13,10/11/2023,8b2e8a1cd32dc33be82e63b20701ecf5d7b3e29264ecbec7b7a29a028edb8ca8,12/09/2024
501610-42,13,12/12/2024,922a961da61597364d434372bc039bff0cbc45b1279f4ae70f1179d01ecad6a0,12/13/2024
501680-80,23,07/01/2022,671838f518fd31eb8bd7e68d5e52d2b291a1b769213094b84fad504aa9d742d1,12/09/2024
501680-80,28,03/28/2023,91ecc1d2fbabb8987824cfaff3553794751186e50c5cf17979ad0047c1d673cf,12/09/2024
501680-80,34,10/16/2023,191cef166b142481e00fd529851b65369d6ed1f39240981bd031d50c3c361efb,12/09/2024
501680-80,40,10/16/2024,b8f702392bd4205c0bb24c7f7e865541dd473282ae93b1370d76968a8b61a866,12/09/2024
501700-87,78,07/18/2022,fe9e9c169f1ea455278bb341d583e26c1891a0be736cca15d4cb404bc6e14480,12/09/2024
501700-87,153,03/21/2023,25f39a89a43476f09855e9fab10da2d4fa4ba733a8138b384bff55ead757a103,12/09/2024
501711-49,30,07/19/2022,5a5c435e026e9a17cdbf91b2dd17915b7e8572c06f9179dfaff91f50d5b49552,12/09/2024
501711-49,24,09/25/2023,85660ec0327d556b81f206151ec1518143934a82e0f2ffe34f97369b2a121137,12/09/2024
501711-49,16,11/22/2024,53d8eada48b9a28b0b0fc016a05cad2d6aeae5e6981a7778b7e5d777fc12f6ca,12/09/2024
501657-22,3,07/18/2022,3fb2f0f3e154efdc8885c86c2b6ad6f3e7b6c5e970bd6b4c30372599c2b4a4b8,12/09/2024
501657-22,7,05/31/2023,b29681bf6b455695f142a7e39732c6602f7e5bc24393a39b4656b0f19f6e74e7,12/09/2024
501657-22,11,10/11/2023,bcbe5e1215d81b697a087746013ddfaca67cc0f1e907bb194e9dfdbcaef22b6d,12/09/2024
501657-22,13,12/04/2024,7de18ffb5049a1fa704113d1521df74ec3f4f560aec537eb579b7e7b1f032bf1,12/09/2024
501723-55,10,10/11/2022,d22b0d08e0b6ef365f2c607927c807a3fe16b2070c02df57537985216342370d,12/09/2024
501723-55,15,03/27/2023,3b9ab26a2928961533098d05e20ed31843417a1eb2c8a1092b34644c9074c648,12/09/2024
501723-55,16,08/01/2023,2c783d664f70f7bc9c23cd5909706784ef045fb5472378e6fa4fda75cb85601f,12/09/2024
501723-55,27,09/03/2023,ad5c3bdfa17bd607d0d2944521ae194782aabc41b369a2c2bfea413fbaf020f2,12/09/2024
501723-55,24,05/15/2024,e1d27611896e491afd98c245fb74b306f7d6f5f4e84df385e2dd224f2659510c,12/09/2024
496348-48,2,05/11/2022,cd4ac953385a543bf6ae7655b9d0d259dbbdc9be5622df4860de1dcc638cd014,12/09/2024
496348-48,2,01/20/2023,462c4cfebe7cef74823641a56786b98cbd100aa55ea5769a31d25cb8498c34a0,12/09/2024
496348-48,3,08/04/2023,e44a397937ce249a64eb54442c9d97b780412810e76886c402b672b889ec2ea1,12/09/2024
496348-93,5,05/11/2022,a0e045c83944839407651f6cbe70890e3412db590721a13e23791a070465c904,12/09/2024
496348-93,5,02/24/2023,426d94849a85920b3382d216265388c1094a1490240dd4ea442fbc8b96bbee19,12/09/2024
496348-93,4,09/15/2023,0194c5f1f956ee0eb438b61736820ae656d5bc271eec3889215129e1bc03c217,12/09/2024
496348-93,3,11/06/2024,6b821040177a05903511dc857a514b90968892855574c20a431f0b2be55074b2,12/09/2024
501564-79,3,01/01/2022,df36df5590a677e32a48f6fea99c202f640b343a95240cf65c51084c9f8185b5,12/09/2024
501564-79,3,07/15/2022,57a0f4ddad8a0faff5588e9052ed76f8b52265db9c31cefb1bbe80987cfbbcff,12/09/2024
501564-79,6,04/17/2024,baa8e43a21f39cdcfee644810dfabcacd2ea748d65bad0f3b679d03ae1478d68,12/09/2024
501569-74,3,07/19/2022,164fe377a2235d392b1725dab543f9d93e46ab81f3f19bc86507e493746bcb5e,12/09/2024
501569-74,5,06/22/2023,3027ac7b9d5ab7ed0528eece4e68274e41deef2d0122ce7dcc999b55235d8c34,12/09/2024
501569-74,4,03/20/2024,3dd83cd0e3c4c74c08121a20c808a2653f6d4adce5887fe6e0451e3064fda8ba,12/09/2024
500907-97,113,07/04/2022,c9c617930bb3ec5a7f09f0575fa1962c43c386f37f77e1cb5b635080e958ce49,12/09/2024
500907-97,136,03/27/2023,7c5569799d20642858f8d1e534eacabdefa7a6f67ce8247109d465798495a5a4,12/09/2024
500907-97,160,10/15/2023,5029f8a19e5bce76fbf3798045c8cb212dd41e49a789ccaee1112df7b36c520a,12/09/2024
500907-97,182,10/15/2024,0c06a1eb9803597d86962e4be054c0279b067c0b27432ecc01af359edd5932d8,12/09/2024
501630-67,10,10/06/2023,331d21dec906edc1940fe67eb7f68375a75e2ed252c1bdf88aa9c53286789804,12/09/2024
501630-67,9,10/29/2024,ea35860d022abc16ce2c72ae5059b379fc4303df9c01168df18fb3bdcd6da3a0,12/09/2024
501634-36,4,06/30/2022,6219b234d671d333ac95ca927369af7b782cc7acdc4a5ba04d20ce35eb9ed175,12/09/2024
501634-36,5,07/18/2022,1285b2a332df738883c9e3a4a08a53935f56ffdfe33baad9a9e7d8057a5e290c,12/09/2024
501634-36,8,10/28/2022,412f73df0a100c070866be1ed0ac312329734e0b9eb768a5563987f31755b77c,12/09/2024
501634-36,4,11/03/2022,ebf8d5f7df71382c54ee7d4077506f3309598fc8fd0a4d2c8beb8dfb57bd32a1,12/09/2024
501634-36,10,09/18/2023,cd3d28d7bbe04cb274b778239a727dd833b0c8f8db65a1348d5432b92c25ee95,12/09/2024
501755-59,188,03/31/2023,4206d3f0695a4b9e2819536b583c9c2938d55b6cadeb463b9f83cf871491c919,12/09/2024
501755-59,144,11/27/2023,5c2fd0be5bacc046e8565e55e91124f961e6a51f2e5f884e2e7f9aff7730aae7,12/09/2024
501784-03,30,07/01/2022,dc05bad6e5f3403da0532c31aa36f73b22f1b01b490c5fd3cd011d0af2dd40fa,12/09/2024
501784-03,30,07/13/2022,25971e29f164b1487693631b13de2223d925ef6c9d2297ba0dc2b4690b0471fd,12/09/2024
501784-03,30,07/14/2022,8873d838214665e4ff3d16f6a9d29c40af077d8cceea32e1483ac27797c5c417,12/09/2024
500962-42,23,07/05/2022,3370f996280dc7b19b08e95cac84f3aacb5e43eeac14d60e14dd92eeb2cfa76a,12/09/2024
500962-42,27,03/14/2023,7720d11634bea7f1ece507f29951237997412d24d6bcd0f7d34a0a23e5af636c,12/09/2024
500962-42,26,09/01/2023,b86d5182275783e5672c12f8ef9577bbf20e06d62eb87eca85ffabffb8841457,12/09/2024
501071-86,3,06/30/2021,93ad0737f2045d81d109156a0711f3baa09d676a3b5c758f45a6e180c086f460,12/09/2024
501071-86,3,12/31/2021,bde2202d2304e1cea56194a2dd89812b7e409517867f1a737ff837ad62c5ceb5,12/09/2024
501071-86,6,06/30/2022,b4d1e8a9dafebd6310c2d7255e431520b89b58c872069b089692d364c390ef2c,12/09/2024
501071-86,9,12/31/2022,68ca4972f3f08e7c34dc3984933ce699244081be6e695b478f984a68792a873b,12/09/2024
501071-86,8,04/25/2023,7f1c8cadfd8d90393b109b2184f3778bceab5d4effe59fc39b7c33beee502c39,12/09/2024
501071-86,8,08/15/2023,9b9487e8c461903a7b4562e6a3d22dbef4db3283300776df169139d020a20c6b,12/09/2024
501071-86,9,12/12/2023,c2f31477f09088f133cb421ffd29846f1aeb06b9aab16ddc07354913d43ded4b,12/09/2024
501071-86,11,07/30/2024,bfda9e20261bb3ce9419c3b47565b2fedb1c78d02516856552f8e5cd01db6701,12/09/2024
501857-47,4,07/25/2022,2069d4b4d3ebc621f2bcb4a0667bb28755a07d344da34ea0b861090bcedf8cff,12/09/2024
501055-39,5,07/06/2022,cad382d6df7fbdb93c9346bf1fd5f53f34120c7096a6138d1799dcc8639b0271,12/09/2024
501757-57,750,07/20/2022,2864860ece12668284b2d38bb35f246bb443adb764fa053332828323db0b3e91,12/09/2024
501850-54,2,07/22/2022,23c2736019d3a1243dbc3167b9ff3d34d5e0dce40d59d85b0d594076cdf1e71a,12/09/2024
501859-99,9,07/25/2022,10ef7725423c0e3a114d53feb1c582c7a9fa85c4e1cbf326c43a1ea0aebc1ef7,12/09/2024
501880-87,15,07/26/2022,12cdfb4c17a635b3c7d531eb3ed22d64aab1bc9d563a9439103276276f2e9c40,12/09/2024
501880-87,21,08/07/2023,6666f20b0b1048337eb9a2f403f1b61ba0a977d943914650afebc80644b3d69c,12/09/2024
501880-87,18,05/30/2024,b75ce20554f2e96da754d101aa0a316a3b2158c83545b0a878ef33ee021fc070,12/09/2024
501781-06,69,11/14/2022,f824999cd2d0d5981a43220bf859757416f389ba825388f4980b90c860f6a17f,12/09/2024
501781-06,78,06/06/2023,0f7c56b2217a582cecd2695990f8d4fd6ad70281cbcf2dc4f72d9d85f27145ba,12/09/2024
501781-06,93,02/09/2024,031107a4afaac2697a0337877f6cc272ec23f76bdd7c0408bf6dbff3ab5768a4,12/09/2024
501909-58,14,07/27/2022,bbbc84d47277546dd43771889a991c19526f56c61981001b2f0ec92e566a84c3,12/09/2024
501909-58,13,03/16/2023,7b9cca8babb37ab6d11249fe2499d3810d4cd25c698edd82f865e129eb759cda,12/09/2024
501909-58,12,03/27/2024,45d97c852e089e1e0a11a70dd9e21fdeb62dd2532b467cec7c771835047ac59d,12/09/2024
501909-58,13,08/09/2024,fd0105794e5935c75cd3e3853a49d086b24e9521526dc2bca35b4a6bc7e9ed29,12/09/2024
501093-10,9,07/09/2022,f41dcd2cb5661fcde8d1a84339add2aba6276dd30dd864b979d5958ace9df5af,12/09/2024
501172-93,50,04/27/2023,39564fcf1b2155f8b1196bd24867e0534708c1e98673172935c11d143efdd115,12/09/2024
501172-93,120,06/14/2024,d6f0b44204b72706940017ef0ef5b96246aefa48754d8809d4faa989ce580b19,12/09/2024
501946-12,7,07/23/2022,4bcd6a118468dd437a081a431d60aa2c27f5e78a90ef411d6c26217f57e61fe5,12/09/2024
501946-12,9,04/19/2023,1249713da2ea34b8a1a8b8a5c1075eb220849485c835cc4e1aa3931eda3b1c02,12/09/2024
501946-12,12,12/04/2023,6bd4297cb8b985bfa5ccf40fdc8e3817983874c8957d4c2e5bc4ceae97c802b0,12/09/2024
501945-58,23,07/22/2022,bcf2d6054b97b8c0e2c76e116da3905eabb356310516b7a6bed688ff5ee778d8,12/09/2024
501945-58,21,02/20/2023,96a7393cd96192b394d285210d558a23329cfc1d1580ae884a8a54ca941ad55a,12/09/2024
501945-58,23,09/08/2023,d1874a3e5621e345028af9422b6258aec671657ff58f7de122b4ab306c83a07e,12/09/2024
501945-58,36,08/30/2024,11482f249da43027d21929c421aaf6d4dc0e61dff8a55d1a9dc918594e60a49a,12/09/2024
501899-50,40,08/11/2022,c52e31d1e02c5ac851036e31459865993b36d359320f714f3934b0f1f3f9b7e5,12/09/2024
501937-39,21,05/03/2023,fcb0e67e491f0f6c452096b3f6a1af766c0e4b8c5cd1050c52b38b52e680bd90,12/09/2024
501937-39,23,06/26/2023,1046e3e43e7b4048ddeaef354d7ec4f43a9e1985fee5526dddb608e1f1209171,12/09/2024
501937-39,36,03/20/2024,182f6bf2868d3b1614e8b8f1b3a54f8b7918d8f4552d596976e061a1193fbc4a,12/09/2024
501937-39,29,08/16/2024,44875e1a9c3d0cc65a91d8fb2aac321f9bc0bd3c38b8aef0dfbeef84e8a175ce,12/09/2024
501945-49,10,07/22/2022,a94685b4279650ec456c0a44d61c7f2a996b9ea79ad3dfabce8078d71da19bd0,12/09/2024
501945-49,10,04/25/2023,54a3bc24df1ed586bc409419ebac65e037c9d0f7aa7144321a2009bfa6a4cf4f,12/09/2024
501945-49,9,06/19/2024,731ae029aabdfad11272b6221b989fbc5dc3bbdea45beccb78e45cca0e6558b1,12/09/2024
501132-70,5,07/07/2022,853f5102d6cee11b5b92d6ba7ca913ca326175dc7571494d196cdaf1ff1f1586,12/09/2024
501132-70,12,06/09/2023,55921f84607cdc39ad1cc0acbe058c704d96392db6222c301b74c53c3602474f,12/09/2024
501132-70,11,02/19/2024,25d0c8c14c610a4877d679cbc8945781700badbfc6bbc9fa92d2c2ebd3584c18,12/09/2024
501182-38,15,07/08/2022,705fbfd84d3b0d5b8e577352ede9101f92c3090b1239228a8d605234b93d10b0,12/09/2024
501953-32,11,08/01/2022,3fc36ebebe9bfce506a46ab0f9e8b4e288408d34bc9b512056a1c55229a36012,12/09/2024
501953-32,13,04/19/2023,84d5a9f4565375b06afd52f38500da2b3b8c39bd5c5c4ad01a3cd7b267aaf962,12/09/2024
501137-47,8,04/28/2023,5efcaba2fffde71cd51b3f7328ff0038147612cb7c524d60f20960c0bf0656a3,12/09/2024
501215-95,7,11/03/2022,93f59ff0b474df586fd4ff870640a08467ef7d055721542719bc4a4d2fe2c11d,12/09/2024
501943-69,13,03/17/2023,0e99cf3c714dedf601d1633ec314edf8fcf692f20418312ca0dc0f84abcb1ee5,12/09/2024
501237-37,29,07/08/2022,6f4df2ca8bc00801ade16001625a92e975ee24335cc916706b4db223f6fc9947,12/09/2024
501237-37,42,03/09/2023,ae39ed53042fc7ebbbcffbcd627774a820df479268b017cdb6e24bc1cc8cf241,12/09/2024
501237-37,47,11/01/2023,7f6e074a44bd2724e890307cc8d0d3766f28c723989d2cf03702718494899721,12/09/2024
501237-37,33,03/26/2024,8153f6f425ddf70e88bacc5af100bc5c3565dd1bfe253134e40d8934e97c5eef,12/09/2024
501237-37,30,05/28/2024,b0de553fdf96cf3593088b975d7fcdecbb45b43549d9fd117cc3e0ca5bb9d4c0,12/09/2024
501276-61,39,07/13/2022,4fc349dea27ca25364518f1116c617517467caf6227b36367a77efe7ab3094fa,12/09/2024
501276-61,101,06/23/2023,ca5ff972e4f88779e0a63e92fbdf17d30159ef14b7637858a5d2966262133802,12/09/2024
501276-61,113,04/04/2024,6f085626fdfe4246111a8bfde6a723d9549ec4d1667d062996f065269aeb6a70,12/09/2024
501276-61,150,07/31/2024,1e0448f8992310dee079a31bfbd251f8167b20b486a6a7a8d694afab4212d516,12/09/2024
501276-61,150,08/09/2024,65e1d063f6740eee58cf6d4aa249a4e60fab54d33caf11b31aaee653eabc7679,12/09/2024
501188-05,42,11/03/2022,fd98846fab3499479c795492cd86f0d788a61f9da247d90bf460a222024f268c,12/09/2024
501188-05,41,06/06/2023,2cf675a94f601e0f10c27cd836bd2e48db55ea954684703cb2e8f1f4cda9e42c,12/09/2024
501188-05,45,02/09/2024,a6f9785c0d8251275b61853c136ca9302f4233fc7aee3ad462987b0d36c4e616,12/09/2024
501188-05,55,11/18/2024,c2bd505831c8116e12f46255907e2c0bde5f3df465de5b24407a7e460d46103c,12/09/2024
501945-85,15,07/22/2022,a36ad86f1ba8ef4610b099dd44863c64cad650431f605ce5c69615f5f8186acd,12/09/2024
501945-85,12,04/20/2023,249fdeb8430791f2ab81ac93bf9a1433ec35ac0ef9d672288ba548c4a86cfed5,12/09/2024
501945-85,11,12/05/2023,266a8b984658131b0964a79ac138be7d2df891d336a9089d02801e6911609a84,12/09/2024
501266-08,16,08/12/2024,6ae54b114270b289540aa80dd5d64e152825a244d453ac0fefed808e978b378e,12/09/2024
501206-32,25,09/13/2024,1f0e0d57e74237a62e7991f6be7322745914938cd063081b6c50afb8fb7eac39,12/09/2024
501206-32,28,11/18/2024,2ed5af7e04651fcd6fa20da559c0676ef9fd8a2fee60c50b59f8e1808105374e,12/09/2024
501210-37,75,05/04/2023,cd5079b24d8b7b3c00e5742864ba8ec79ca4db17c9a37a1f8799d5c871b5cca9,12/09/2024
501347-35,2,07/13/2022,4b77cfee524e6aed69ab6800fc2f078955571a6e4dd4f273254fcbcbeeb20845,12/09/2024
501347-35,2,08/01/2022,bdab822de5fc1e9debdff57ef2a2ad9b36ca7cb70804debcf42070ded64dbb61,12/09/2024
501347-35,2,08/12/2022,210eb55f11fa4f5d4fafd1be7cb5028ccfd6557d082a9157ca2ccfac67acfb64,12/09/2024
501347-35,2,09/11/2022,1c137d184af67da50d9aa6d518a3959a3276add9dabb787b5096c53bb2cd5254,12/09/2024
501347-35,3,03/11/2023,9e2a828a955fb4c54248d35cb6192fedd8a8ad4f8f88a460a71e5a7ef00c4486,12/09/2024
502687-99,12,04/24/2024,5ffd489a9d8805dc9d4d40d4979e91ee4a2879051b16fdb3badc2713240d99d4,12/09/2024
501306-49,45,11/03/2022,df3c150b659c92d545b798b0b5007082b24f100079fc87b3f7189fb21f35683d,12/09/2024
501341-68,2,06/08/2023,ee6057b9ba621b859bc14db27c0bfd5f6d35c9aa4146896016e082f33237643c,12/09/2024
501341-68,2,08/10/2023,38cd4f162b99cce8edaa4f8fe3e20e17fff5134e8efa568c545723a6deadf747,12/09/2024
501341-68,2,05/14/2024,5e37c6119308d7ef55426f7dac6c9a126126eebd706e09879d71eb30f421fdf0,12/09/2024
502802-83,12,07/27/2022,076d5a3e0cc0be4ff6640eaf5dd672ee899dda58d1060254f78f262d1605dc8a,12/09/2024
502819-48,16,07/28/2022,a3851c42efeb4c0bd1c56e0fbdd72f59fb5d540a19d273c1422af7b7e88800b3,12/09/2024
502819-48,75,03/16/2023,0b3901eb9b6321f5e1a8beac4a8e24d75c19ee1850595c3d6e176d77e3d9e170,12/09/2024
502819-48,119,10/05/2023,4fc14d6dd67d6880e01f610d5a6c2b34029f88dc70f2c61859f279516d198ff3,12/09/2024
502819-48,120,10/09/2023,a1e75806bf9132ffd69fc421a3dc2557f8af78a48c7669b9dfdec99e9a57aa5c,12/09/2024
502819-48,122,10/10/2023,9bc2665436a028761ede5ef38224453b59ec2638e385c00c8f5a8c7346103e31,12/09/2024
502819-48,120,10/12/2023,bcadefa2476a490e66c13b1f806998c17e537f75df756a10b227b40cf267b2a0,12/09/2024
502819-48,123,10/13/2023,1b6fc4412578c9a0f2fc792026cdc7fb92812f0b474156bde436107ee487f5e5,12/09/2024
502923-25,11,04/23/2023,4d7cb0d6fc917a86006ed24f60d03ed64071cf2fb802de4124453fad2da03894,12/09/2024
502923-25,12,12/06/2023,65c304c091e0beed597361f6f025171ab60d46d381795a8c93f2c9a0657dbfac,12/09/2024
502830-73,10,10/20/2023,116b8f005906f058375c238f1efe5f86062f22c8eb9a9bca5a00dc5d31de33f3,12/09/2024
502765-57,6,07/27/2022,d7fc33e739de7bbec7261ed8909729d9d79560db574574b878650ab50afb0767,12/09/2024
502765-57,5,06/23/2023,fc8d18cdf1c0cfd4eebf0f7f5cef7a6c6e5002696cbb4d627c0d8fc16a956e5b,12/09/2024
502765-57,5,08/28/2023,c15f630446158d1e4ed77a0369d653706349e0a9cdb228a3881eed8086590e7e,12/09/2024
502732-81,3,10/31/2023,addb0f11277898b02efc9552911d9915db59454471649cd0a91621f95e3c40c0,12/09/2024
501304-33,40,08/19/2022,d190eef545529d1d30f6a1f2933e1b57015bd054170f89cf635d9ccf2512f26e,12/09/2024
502756-03,5,07/27/2022,768f10d08dbc071e8ae1afeb3963a4afc5c325c1578cba46478d7f4b72ca72a3,12/09/2024
502756-03,10,10/25/2022,d9c79e5c8dc0727546085089a95a8efe28ac0cdea8a0a50f7442bcb5ffdbceee,12/09/2024
502756-03,11,08/07/2023,840400094bb219806000ad1b8ed800f7a0a12620b54fbabfe2eb59cc2292e9e2,12/09/2024
502756-03,11,07/16/2024,e332dd59ec7554b90cab19411ebef3f6f4cdcb82a00cff1059b441301e08d583,12/09/2024
502794-64,24,12/31/2020,78e583a970668171d8eeb2722929ad761f0ddaf983bf73bfb3aec0237c7dc2f2,12/09/2024
502794-64,37,12/31/2021,d3ea953dff076c591fdd6b9e0491b2e7823acfb77821c000fd8369e6f6542d58,12/09/2024
502794-64,67,08/08/2022,9f7e7cc87b593ab29537e1797ba091ec47c64fa56c2a78fb5b8e8fe97c09f01d,12/09/2024
502794-64,94,12/31/2022,050d42f08e218ad690b0f58262ca28d55b1088af5e47f78d12378c3f60c75ab3,12/09/2024
502794-64,105,03/29/2023,9d0cda907842afafc6420deb9b166d8d509fe1ae16cf09c1f02bca33900141c8,12/09/2024
502794-64,120,04/13/2023,38cddbe2cf2f061fe321be8d5ce3f6d8ae9a1f4871ef86e9ede6123fe977b97b,12/09/2024
502794-64,151,11/20/2023,b81e39680f1c1fa9f7a1109a5468ef65372651a3bfd4ecf3ee802d26f2b20792,12/09/2024
502794-64,155,01/10/2024,516b204883976ba271960871dc364fc39c7f1fa5f1d26a23703531ab03c06307,12/09/2024
502794-64,223,07/01/2024,1ec42e9d3154db583cff320b73a3222593d2caf6f3552803f071190b5dbb3883,12/09/2024
502861-60,32,11/03/2022,710d41fd5933e5ed15f9553e4cea5f29946af17670ff339c488270fa7018663c,12/09/2024
502861-60,37,06/09/2023,f9c5240b66fe7be8b354d5f2b6ade589f80d604f3b63696ef47622fcf2a483c0,12/09/2024
503023-42,63,02/23/2023,2362b0547cf680fe02ab2ec2cba74fcfb4594536178db08c30a8ec0552a406e2,12/09/2024
503023-42,71,07/05/2023,ad17540f238bde81fbea66b48704e8d0d7b12085d7f5c505252ac7c27dc621dd,12/09/2024
503023-42,101,05/02/2024,cf4900bd0feb2a65de397fc2648ade4bbf484478042f1f6708f2433923255ba2,12/09/2024
502933-69,6,07/29/2022,4b6096e756d8d438c20112491929b098a10e4d6e1a4b3947caa04f6c49fc2631,12/09/2024
502933-69,14,10/19/2023,50b3685d0f700395568ba10bfe3aa2724f304eb196507ab33f0a78237d6a9ebf,12/09/2024
