CompanyID,Vertical,RowID,LastUpdated
108474-31,Mobile,46c52268b83e130f5a86db67163ba6277e3d9a5b4ba36d9844cce6abbf4e75ff,12/09/2024
512221-33,FinTech,856c591e4488cbaa7916b1dd1849e89ba5cd18b8a3038276e4fed473ce5e1cdd,12/09/2024
225839-80,Life Sciences,4bc1fa5db3dd826d47c57ab44387299064e6e0a474f9dedba5716fad80138ffa,12/09/2024
506749-06,Mobile,0932b6a2aa159a3bdf7bcb2f0a46727c3abb03c07d6e6491853819c46891cd40,12/09/2024
340873-48,LOHAS & Wellness,830d0829f11947e0f4517ff87930c1b8d464b56b936cb950e21dfc43c4c812c7,12/09/2024
180684-82,TMT,e726d43e8babf82a40b783a4c90ffd7525626ce2a4ab0a3bc6ba4b1ec9da7583,12/09/2024
162696-43,FoodTech,3712689e3b346ef75cc688cf825fd2e19574c807a5bacfdd94c9a56d54186d39,12/09/2024
501503-32,Cybersecurity,2feb34d670d3ea83d2bb213a45615814ebaed450471e7039200312fb1fe2d31a,12/09/2024
92353-60,Mobile,7318e5bf35fc8756db753ca4d2943a4dec9daa7d2c48431c31b4a313a2a94f7e,12/09/2024
55156-96,SaaS,2ff1a27385fce6b508f7c1f126e481a6ea66ae4320a93eb0194fc79a60efc876,12/09/2024
502687-99,Augmented Reality,c0fd675de3853774c778d672fe7da4bea4d84515dabe7a0f4b296cd4ed6b2f65,12/09/2024
519986-62,CleanTech,f0cc71d91d3757cdcbbed2c1a11ec3fd81c0c7ee47ddbe394796c42f6f35ac8a,12/09/2024
96428-17,E-Commerce,e2a639f9b21652acc191b15ad36dbe7d692181ea3b2ce9dd54af851e9a70296a,12/09/2024
327377-08,LOHAS & Wellness,8be94ae4fb940822b78e0fb5eacd5012449ada12a01015526a435201b8db3f0d,12/09/2024
300620-71,Internet of Things,0cc4a3319394664f67e647ccc61d07f9126bac5a0dc1812f5f693385505e13b1,12/09/2024
265629-79,Mobility Tech,65da11bb81159c779a8e59ccdbda33b20a4a06134412e2fd94f6ad93f4ed83e8,12/09/2024
483341-14,Gaming,6f279ca3727aeaeea6d3842dc07818927a4d84f5f83ef443bbe25e488a12e0d4,12/09/2024
482532-76,Mobile Commerce,5c56d3111d5995967e04ca381162f62781e4930e5406bc5891ed87fb321c4920,12/09/2024
101982-79,Artificial Intelligence & Machine Learning,81021727e3702774d4d68c2a78b191c7f4db5da15ecbb0e8adf83e2ea3bda9cc,12/09/2024
109004-23,FoodTech,cbf7d779d161b5483d752d498044fb6ac95a78bd2320fe0f48dfcfee06e1c11a,12/09/2024
464347-27,CloudTech & DevOps,ae79078ad008c99bede848f7b07ab1f5104a0d10f5c15510a0470f7464980c6c,12/09/2024
501266-08,SaaS,04798b515e65f55ab805bf000aa078cb253a6ec33719f2911ba13a092e80000d,12/09/2024
59053-06,Mobile,b32fdbf743cf8894241dc7a3d3eac9d3bd32f4e3610ab08663613b7becf85d2b,12/09/2024
470673-01,FoodTech,0982c3981ec17abdf8a14a45ba8b309ef76c99ed453efac7fab789bb5344cea0,12/09/2024
91632-34,E-Commerce,5148785843a2ad94d6cc6cb05457a14a061c0b48c94df6d287956d3152432bd4,12/09/2024
459231-67,SaaS,61036ec9b0b4609276953969ba064eea7954c58ce64f316fc9e90bf10671c979,12/09/2024
226884-79,SaaS,f2ea2c849cf04cbaadb5569a931c7dcf7afcd959474e05d18902fefbd5db7ee8,12/09/2024
509613-31,Cryptocurrency/Blockchain,477132d6854d8860d579c6cc8886967df16ea9f83e24945b971bfad1c4617bb9,12/09/2024
83042-83,Car-Sharing,a373a8dbbd84da6de01e5cb539207aed68e77f166b9395c98079b75cc5909d2b,12/09/2024
496760-05,SaaS,0830f5e4bf4c3a20c25f434d1c0594737ceafa2f1a6e1536df9568aedcc44a78,12/09/2024
509492-62,Cryptocurrency/Blockchain,ae77b73c3c68e7c4378ff1f16a5482df454d7c324d3bad0fa64af08c27c3da1e,12/09/2024
61686-46,Supply Chain Tech,e1b7cd5b3c26467951f88e3f75fec130b55641806affcb4d0d4bb9921ca3023e,12/09/2024
96129-37,TMT,6991194b983c00d6a8a960601330f4d367a72926e989bbf855559a43f28ffe5a,12/09/2024
167779-09,Marketing Tech,6afa2f9029159979b9cdbae6b7e491d5dbf39a5ccac524edaab039dcc9df005b,12/09/2024
507373-30,E-Commerce,729252a4ae1db08a8ecd06a7d2f90a2eece8d8b968e1e27ad6b7297ba497642f,12/09/2024
528660-46,FinTech,94a14f1f88e6ea5aff46b0befe556a32feba20e07a1358d3889954db5d9cafe5,12/09/2024
596701-45,Cryptocurrency/Blockchain,a4b3dfda0607296860e1d22ecfe3034ddff419ceb20e597ca72b373534f3cb13,12/09/2024
540899-92,AdTech,8b0bbf0dfa9cf897b82e0a763113ed73d130f4c2def6ea48a7c0556a40992243,12/09/2024
343595-89,FinTech,70be98109254ec984396ec58eb0765fb26a3d8f4b73fd04caf8ca58450194ef3,12/09/2024
521106-31,AgTech,c008434108ff8223f291b20ab9fa5fa07a5a76da14144d6fc12faa1e3a97b59a,12/09/2024
482547-34,FinTech,c0dcd17c4d3379867301d1faefb547bcc61710d9cd8e65e3c0c8d527fbb2026b,12/09/2024
85241-89,Mobility Tech,99402b5ab5b6383870953f6c0356272e5a21ac3a080320c338fa742515c0a8a2,12/09/2024
91911-97,Cryptocurrency/Blockchain,61a6caa5b95c6aedc60ca8c86c48df45b51f213bb7b0f5fdafc338fcb294b920,12/09/2024
516145-96,E-Commerce,ca0876ee17ef6a9676a22a704e106146743f64d882a8c0e0312f39ac315dc260,12/09/2024
551412-91,Artificial Intelligence & Machine Learning,49b93fbd0b19cd5c2bdd5021558d6a84169c2390b8cea3fb0a2cfd5041461221,12/09/2024
719668-36,E-Commerce,937e33f577f7fbdde747f1a645e414ad95089f6a1f0d6aa85291b4b55a7fbeca,12/09/2024
461901-25,AgTech,ffd050a99a1b1d3b8201b350ae7a59f51e495abdcd34f2c2d678dc1d8cd9af6f,12/09/2024
162469-00,Supply Chain Tech,d21ac37b568d016a4ec17d064deee8d6bba93596c307383ccb0e048259ccc984,12/09/2024
527345-11,Big Data,d815652f3d75b209f391b2c52de08ad3f8b300e30b9f679d8fa71d13d09ed65e,12/09/2024
496730-17,FinTech,bc2823020c6b01fa60c0ff53420acf0e46109c5bc4872031f707a43752f11270,12/09/2024
519245-74,Mobile,55b883fd4d9d0f62839cdcdce8e6674bdcb99e1cfa387b277576adc57d1be193,12/09/2024
433645-66,FinTech,4bd817d28ca788ed9a972852032ba727859fe33bc863294dfb1abfeefc42f797,12/09/2024
517297-87,CleanTech,bbdf8b5e4871f9b79e24c2782173fdd3e8e30f3ce59616d926d9a4477daf4f03,12/09/2024
63615-79,TMT,0ed078384663926bfa2acc090bdfefb9f7097c20ab0255a2f6ff516ac6c6c077,12/09/2024
163192-06,Mobile,b59dc432c5aec58086372549a6c45c4f878eeb90bcd5e20592ccd13d4a725c52,12/09/2024
497215-99,Gaming,fe8bc0bfa040c72c1b66c84fbd90b1adcd791240f19d65432faafe13e2565a3b,12/09/2024
550456-57,LOHAS & Wellness,99e2676fe8dfcf01975a3b47e721756f78b432cebebb73a4d39193d76398df27,12/09/2024
465652-45,InsurTech,bc098bd0049cdf7d2fccc05ef012f57f31d1659eeaa33c103d693077653ba239,12/09/2024
521184-88,E-Commerce,b8100ad771de81f3a1f8d67911c04ea23b1100ff0dbe3f2b88319d6c17b64912,12/09/2024
482145-22,FinTech,7654509a952132e8f4528a6195f3a3997a152d533e811fe0188876b3a939da47,12/09/2024
469561-96,Cryptocurrency/Blockchain,59c668c641d15986c31da30033ae9cea723cd434f484450ea099ba27a4ba46af,12/09/2024
572485-78,Internet of Things,ff2c8b02fa60dda2d7b4482686dd50dbdad17712af4e6e25f904d5310ba3014c,12/09/2024
163196-29,TMT,5cc2c0e1e01599d56d2fe176ddcd34678daff688589963e060ad947cc696d660,12/09/2024
109004-23,Mobile,9eb5d91e2ec28f3ed1387bec3a5bcee5b2afb9e65f7f19f8c599093c7c1e078f,12/09/2024
438037-57,E-Commerce,fc167915f25dec1f254d4590dc3fbe65f3e23900479c29b56bc5a76e976ef493,12/09/2024
436528-27,FinTech,cde2fd78d08c69d249fd96a65d58793dfabe39c818c40a34e6e4ea1a372868a2,12/09/2024
55349-65,TMT,c62e74432acad588c49412743c0ce887da89f8e1fbbd8405f6da5ed56ec20cd1,12/09/2024
491245-39,E-Commerce,9965c0bde3e543842ebee1acf65617c993b65206351d1043758fec76c6503f81,12/09/2024
550147-24,Artificial Intelligence & Machine Learning,c5181bc5e01a7ca7f681141f148af937e9d69ed9199d79cc2f512fb6b1ecc2f8,12/09/2024
468889-66,SaaS,cf8b2b471a28ff2d9669ed197f97a7f82ebb8c5e8d2ed508208bd47317844b4e,12/09/2024
496766-89,FinTech,a742adc75f53f9b9da42dd5dc775960bf0a6a626ae7425c73b2324b5baa5f924,12/09/2024
226107-82,TMT,ab97d57a6f005e2841f2a9486f07a256aee80c14b8d186b48a042285568aa5aa,12/09/2024
571406-14,Cybersecurity,85b2c92559f7855162333686a0271b1ec1718a6bdd43c2458f195f961264700e,12/09/2024
599669-65,Life Sciences,e142cdf21b5a38822d5932630f7ab89eea4c4e9ff71f94c38ca7f81a4e0afcef,12/09/2024
172388-62,TMT,7d40bb0945af6ae634c862117ee6e27fb1ef68619986faf80e14c7ed617c2cec,12/09/2024
338613-13,Artificial Intelligence & Machine Learning,718e0c0fc6a82854a507c32f1635ffc4d62b188b5a9534d9c16a39c03697e925,12/09/2024
229056-31,HealthTech,cd12b5b16ec6ad010bad1b7992804f34017080bcfc364170d75e34c6b29b1fe2,12/09/2024
124928-56,HealthTech,7a7cc301164eea23e365b81c820715b038bd2e6270911029911a357011c78af6,12/09/2024
497306-44,Mobile,db00e2b3c8096e09403e4cfacbaa32c86f98674e7a7e71c69e6aee2365796e9b,12/09/2024
483682-33,FinTech,cfef77a394856bcedc37c4166d0ccef19294e17593c61194debb4d485b6108bc,12/09/2024
175877-29,Manufacturing,a17bce2088efcaba219d9b9cedd50efde93c930c08ddac4cafdf0384c6d54455,12/09/2024
506809-18,CleanTech,4e87b48f1fee67521bc9384d886adc29921f140ee890eae3e71d1a482a4395ce,12/09/2024
498169-09,FemTech,caaf78bd2afe8ff8cb82be20c76fab8ebc0e8cfc05e24d7d3d923b157738310f,12/09/2024
436916-17,Marketing Tech,9e155ec174cd9925592c437775cabc07a86b807eab9b6c5ac8eabbd06341c0d6,12/09/2024
571701-79,Cryptocurrency/Blockchain,84a88f3d63266598795074a42afd99ecbde676dbc98b1ac3a5863320b29a8a06,12/09/2024
481669-57,Artificial Intelligence & Machine Learning,c09b173e8e386f14ee65d4148bebe1bbcbbf5cc85837ea290f90abbdeba53fd4,12/09/2024
552848-41,Big Data,a0d72b7df868b8df20db192ef0946dbd4a6bb97427fa520e5b83f0a316032d6d,12/09/2024
442321-30,Augmented Reality,2b90a5e2da18784b01fe09412a4b6ab12d6a57bfc7911cd7cf35be43319c9d8d,12/09/2024
517152-97,Oil & Gas,4626096844bb9ff1a8de12917d579c98d130ba81ce189d2687e68dc56d663518,12/09/2024
536963-14,FinTech,a4aacb35a2c29cdb6bb90c8094e61dbd2193ad36f02e76082544e3c2ee696b97,12/09/2024
591521-95,Life Sciences,90086f3bf704aa257e3152fbfae06ced744a2f2d3a809ccd0f5a3867faf6630b,12/09/2024
489259-09,Gaming,19c1e30488c2e675278feae279bb3f4a95d22f2545f3b40e39d73aa7ab4def7c,12/09/2024
491506-84,SaaS,cc2305a3c06e671ec2df1513610d67c7ab2c82586fe785722b88c6282203ca77,12/09/2024
532524-16,Advanced Manufacturing,717a3465bb3758bc2f45af699373431fbdbf1caa2a93c58ddcb91b2a7a621cbe,12/09/2024
223520-68,HealthTech,20e50eeebd727ada8d4c881cf4889ccf12bf2d1ca4ea3a3eb0f2c4a77b07577e,12/09/2024
221731-48,TMT,4596f8d4af8ad255ef591dd000e17569ef18bb3704bdcc81acfad83631b0ff5f,12/09/2024
82684-81,HealthTech,5452a727dc5b97ac1044fb530a1f874dd499fffe59f93ffade788c2d0194bf3d,12/09/2024
593063-56,FinTech,78d6a6150248915816052cc6b0548b28e2f8171f326f8aca1aa9e2c60ce606c0,12/09/2024
521756-20,HealthTech,312a3dce35b661623fd2b321b9b82377e5a34bfd94c59b0e3f03d2d357c7069b,12/09/2024
521473-96,Virtual Reality,dcbc9fe5d7e5dc08bbaf93b94ee6ffd13466edcc5ea0844ec11ca9b786d1f5cf,12/09/2024
510581-17,Gaming,76dca3d1b046b6a49410d8b169d2965758b77a0adbff531ace7823cd0881d985,12/09/2024
224422-39,SaaS,2ea90aa7fd98c0b33c350ff144de4baaaaf8d30670a514315362d41a28f592be,12/09/2024
57702-43,Restaurant Technology,ec060876571195d8899926c6bc2222644a77cb7e6bf9c5c1bd4d5faee54f0f4b,12/09/2024
522950-59,FinTech,f714abed96ccd997e6baa4f833e1dfe17b1c10ae9d72e5dc4f9375f9ca885398,12/09/2024
228862-81,EdTech,d772a64fcade2b4b14e0c0d2b89382479b2220c7db1572d1dd0528bcc6a6b2e4,12/09/2024
85063-42,Internet of Things,d1ce0a7b3f6d52598b2d3989d1bcc0a55d345c43a6cce0c5e773efcaf2379a87,12/09/2024
126024-31,TMT,4d3490f6d660789650fa3d59c0fab028e0b9793e534694589d95a9b89a7829e3,12/09/2024
338621-77,CloudTech & DevOps,ad127ee459f0c53100bfc49e11d09baf6311fd62b68b822c934339586fe0efcd,12/09/2024
340896-70,Real Estate Technology,5a4b0974b9156cee790e868538f702c852bf341c0c0e4b42a0abf1e75acfdadf,12/09/2024
501172-93,SaaS,4eee93c595c4c7ab168064d436dcebbbd119dcafab89e6481e615109a95991fd,12/09/2024
343220-59,Mobile,a37a54057c92c1693e2f0979a351c1f9e6e1ade8024c5820f1465b277be35d59,12/09/2024
86800-33,Augmented Reality,cd49a4bc7dd11be8ef3bd4dc764b399b097cde29b9ec6a3c48212ea03065e529,12/09/2024
517706-47,Real Estate Technology,0f8901bfbb28105f39a5471472ccc2c8c320673ce7b6fb29d5bca267c6010129,12/09/2024
520559-65,SaaS,45b2db4cadce8ee6d082c1e2ffa9ffb506472addb1d46d469aa716183bb94849,12/09/2024
502830-73,Real Estate Technology,fabfdad5ec796b553123b5e9c0e0b11d8d9ac6b8c0c8b3bc172dbba13d7a0389,12/09/2024
124123-33,SaaS,6860608c7022f93f5fe2f88f3f0628c4b8a552a23f610572e0b6a2cca918cce0,12/09/2024
57023-83,AgTech,61ea86fc9fa499bd5c9450204caecbe2718d01072f42ecda35e429c2c681957a,12/09/2024
496755-64,EdTech,e7d46ed48e50db7f939941a9e0cbf0ade136ef5c0ff7febbf629da504cb6a202,12/09/2024
503538-58,Gaming,890db77aa7ac0020bc7344bd1ec9bcc3e4a5c00dd876b9d92f1baf65836409dc,12/09/2024
519974-02,Marketing Tech,1094c172423a2fb4baf7cfab371154dc3fdd46aa0602e78391781772e7d1deff,12/09/2024
87852-43,Industrials,5cf55c0874a728b27fb450294c857bc84f0f6dd3b71e46c4bbc9b805514934ae,12/09/2024
57033-64,TMT,dcdff023c40d3c8a37bbf67310b1f37fcc2643e2219a2e16e970efa148acbf3d,12/09/2024
519988-06,AgTech,ef884b939ade7370c3f2e5cc7c929375e31ecab99b579b4ebc1ca810bc3db33a,12/09/2024
65957-05,AdTech,a0e5f8358a7c6b14809cea19809d376615b186bd136a3bde95df5bd7d9e53ada,12/09/2024
186377-05,Industrials,e96d64d8b792cb75f06b46238b032c27f71aa75f78e235a7214c346ee75afef6,12/09/2024
277244-83,LOHAS & Wellness,013970bf7a38b30b85bc05fc743fa7dbeef537892088788c180e812e39380297,12/09/2024
213365-53,Industrials,8cfe79a6f34144a1b753aa89d8dd62ae412cf66b43ebddd8d57be2123f5dccd9,12/09/2024
103600-18,AdTech,9e9d3d28d3d55a8ef905281a6dfb177616a444fc0dca98775ebc98c058c45542,12/09/2024
438077-62,SaaS,11ecffa54c38a420a527deb4b15482a0e0c2fa09c038549066a92db12576ddb6,12/09/2024
490344-67,Cryptocurrency/Blockchain,bf55159ef2c0494225a9240c7fce90f3bcdde06ae0f79022d24b206b0c335433,12/09/2024
519976-45,Mobile,d42414dee307dd40cbea1b049ca98a7d402f073e72507d5c3259faa7f8f22e8a,12/09/2024
589214-26,SaaS,1a991b45a54d1c4fafb0b8d3dd834eaace3cdd8820e4f222c958b94252b05592,12/09/2024
268294-87,CleanTech,aeafa77167a43f1d98cb538c182e9dc3d7d12e86c4c20f286a7f29cbb899c0e6,12/09/2024
462296-26,FinTech,af9c284e70923780bdef9217676f95fb74670545d40f357288c091f933394090,12/09/2024
231863-32,CleanTech,2468d0ed19fd93e7ca3f9b2e933a926c62d2c7f00453104714940a303179be33,12/09/2024
176419-27,Manufacturing,262a635bcf2cb46a6fd8da445ad2a2646c005488d416953b664f3ae942da09d8,12/09/2024
180589-15,Restaurant Technology,c880bd8215a5a73703a71967a5094378480057f3ccbb2181bfe28a346916f167,12/09/2024
533330-56,Mobile,4d3446d3ea32a0e39f4cdc37cce2b04f3a9b58c04894538f73bdfb137dd24ae7,12/09/2024
495029-17,SaaS,f3976cd8d923a24e79f41e702e4e0e6fdcfc31abe9c02882530c23e04de1d024,12/09/2024
153234-82,Gaming,b923b00abf6e33e3a4f5513392848001edf8dbffa82bd12927b2f18d9f83818c,12/09/2024
491671-00,HealthTech,654ea161feb89f250ab1d807032a4c90f5eade86854c4b58d38939aad93dcc68,12/09/2024
497960-11,FinTech,1db058169d11cc700e968125f22e6c2680e339887c5a791efc8871bb1bf84312,12/09/2024
462185-11,Mobile,9424833d0f05126ced2666753e4f58a6953d9cfa06eb138638c1ff9189a537a3,12/09/2024
101309-86,FinTech,d3e04bc3f806146e1cdde9e76cda09948f457f6c7d7d2bf2abba464413eebf23,12/09/2024
551350-63,SaaS,a8438e97cb6948a34946c9c34290784ee0ecc6a40f916060c31cf571c0710ee3,12/09/2024
453319-39,Construction Technology,92462168365d46e894cbaf7ad3d11d04314bd067c46f41b3c138cac448544744,12/09/2024
123711-94,Mobile,f5ada0721701c2a39efad790ca380f2b43b1f2cde362abfd3ce8818eb7dfb35b,12/09/2024
521366-50,SaaS,5a47332c130981a3ec2dca846c377201d49b6640751bf8949abd6626fce65d13,12/09/2024
493359-31,Mobile,f15f6ec57c0982e1ac03a9b5a15e5472ff275f7cedb6e3fe29cf3eff74fe9b2a,12/09/2024
150266-44,LOHAS & Wellness,26fc920ebeaeada62bbc21dc4d320863669145f7ed1ed0357deb213b6d1cda87,12/09/2024
522697-69,Artificial Intelligence & Machine Learning,517551681d03e04b519bbee94a03cbdc97e860a233edb71cffd660dcb612a4f7,12/09/2024
552352-33,SaaS,1d7c14feecd155298e05f471ac875b0465e7c39ccb55aeb8ba54d54f39ed39ab,12/09/2024
606982-96,FinTech,309d1e8ec419bac1ea3c68725a1088a497eda15d41cd4b649eb9d8d3f90fa684,12/09/2024
226456-57,Industrials,03d4f9981ea9591f848acc8fd8af29f707c65973aa2fa08c5834145fd6d9c2c8,12/09/2024
558020-98,CloudTech & DevOps,28ebccafde5e96a901241fa833f15fddb4cde78c80ec71e027cb4ce920397a5a,12/09/2024
101149-75,TMT,2fb35a19114dd248bdccd550c134cba50d74980c1d67e16b43a9a33751dfdc06,12/09/2024
62772-58,SaaS,f3e7bde5c9bdffaa0eefafc247be950cb28ba83c0c2c7a67f2458c38c7a3ea50,12/09/2024
225846-82,AudioTech,fd4c6c1c8fe4099a22ce783e1ef790de90ed83bdbe7afe99d562fa0d761f91f2,12/09/2024
454749-49,Internet of Things,e4e84b55ff41d18f37a699a1410b0df9b36dce4a0ecf879a8adeabc6645f0afe,12/09/2024
458621-74,E-Commerce,9afc69f75e9b2ab941c78d99ac66fd7ad27086b0f14c334ea251c0ba783dbde9,12/09/2024
169766-74,Marketing Tech,5ac182d5bba2c5c63cc4fc3e77702c9fd247e54c5e7c41f26cfb059888e23d76,12/09/2024
267341-41,Cybersecurity,9a93f4bb3119b630d91f093cf3ab8b1bb9a490e2dd46985d98310c0f4104502d,12/09/2024
530065-54,Artificial Intelligence & Machine Learning,6f40292fd18469fa6c7bd8248d84bf1a5f898eae43a8813d04f3ce7d5ebf8a0b,12/09/2024
513394-03,Artificial Intelligence & Machine Learning,8c9a85b1001196151f5b2dc8dd9c75a650fe321231d86d601e2543f5509516e8,12/09/2024
90644-14,Mobile,25830b4facc9ec59a7da192a8aa5c479341bf8d43b7a031721ed909617f6534a,12/09/2024
61686-46,Industrials,a09b8a54f17a8ed815059c3296f2a7a7286b2b3a306e255d51936751671cd64c,12/09/2024
518368-87,HealthTech,b988dda11086b8b5d902000e3b34cfeae0ad73318be3e22d6adde4e01fe7dab3,12/09/2024
338616-10,FinTech,c01a18c3a930394b547ee602e561f59f6f09f9c7388aa34c9f1f2bdf1e848ed0,12/09/2024
439792-21,Artificial Intelligence & Machine Learning,d4d949c1cfebaa8ffd3f6d9d639841c19df623680ff8530d35280d138c28f716,12/09/2024
520671-16,SaaS,1bd97b1f37db012004fcaca954763750d9e1f48941c8b21ba46b93a494456a26,12/09/2024
149284-54,E-Commerce,56464dc6081560bc71170db173768b6c9b60b7a7aad1d6f88d046a5c2969cc6b,12/09/2024
492666-85,LOHAS & Wellness,51f4969c2f734e4e5e53d79d534d3a0dfa4d12fbe023ace7e6f2a2d1470c48ae,12/09/2024
88330-42,SaaS,8afe347c88930d014894cc6e7b26c8c1e7f06e3aac5f62eed5265443e53bc7a3,12/09/2024
437333-05,AdTech,24eddb4d93f842228efbfc02e5a23beeec882bcc553e82744a2a849794ea2f94,12/09/2024
149289-58,Big Data,f663c96729fe4ec78c91f8986969218e6d0a407c5ab475867b33540f12f198e2,12/09/2024
462533-14,Cryptocurrency/Blockchain,cc0a5663a454af9be38dbac67753ec1b02929d9e82189c28cd316efa399b3aa1,12/09/2024
601309-18,Mobile,b8676fad8ff3e4f80c114b89e5b58f41dccf43818fc7bead3aa989dccf92b64e,12/09/2024
640301-23,E-Commerce,3d099f66eee12a66175a5b7d275e210b7a7b6dca37a5557974672be25e5c1dd3,12/09/2024
463945-06,FinTech,0d8ab8fa6c4d9c9f72225e8f66022ef4c396a0a9e801355b5e6436879436ac53,12/09/2024
227805-58,FinTech,9ff1498cd0a6be01417dcc5e00196110abb299f343e135a2fb6c4a5b444a8615,12/09/2024
553183-21,Artificial Intelligence & Machine Learning,9b8a61f82f7d6dfd72c658f06bf0bf17469e89205e6f57f41309230a686b75eb,12/09/2024
490713-49,CleanTech,36564307b33378ef0e4592d212a3499932ab33a24886b06150519b9edefc7c58,12/09/2024
519913-45,FinTech,bd739f35d13f68b448eafbca3447c3f32a630f0b677b139f25dae271b52805ed,12/09/2024
491109-85,Digital Health,7fb77be2b4918f7cd2322f3282c0fbad694802ce6eea1763d142a033735e2b83,12/09/2024
436529-17,HealthTech,604f3cabcd884f5e5b065dc0952308966bbfc09afd24d4ac9101600dabe9c573,12/09/2024
521953-39,Manufacturing,fe103cd04c772bbea785907ca2b565eb75b1f76e94a8eaf8f269da0b2a97795f,12/09/2024
111639-88,SaaS,08e29dbb3dd482444a661c46d53c5cdf0c9475c59b8297b2ddc037dfa4c77dca,12/09/2024
517348-00,Climate Tech,f6546689a8cd0a9822cdba363839a6f9075ac5de1d9ba2d9245cdaff32c656e7,12/09/2024
509386-96,Mobile,9c10d607f47e01ff773cee281ead894849bf4a37116da03615c8c7bd19d1fe7c,12/09/2024
506745-19,SaaS,cb6c0f92edecaa5174da534d2cfaad85983b48949761f32fced383321c54430b,12/09/2024
228360-61,E-Commerce,42dd57bbb165703acceca807618093b7ec102c1bf58c6ceab716126d1dbeda50,12/09/2024
494732-35,TMT,19d46ea7d6024f4c00ab7da1e415cb0983eda4ff99c8ceb5cf6d5d49ea44f4d9,12/09/2024
87778-90,Marketing Tech,16c0543382ec79ad35eb12a78bb80ed3dafd399e5af8d3958e006af864a0235c,12/09/2024
588751-93,LOHAS & Wellness,6660162713a35c1b2c916cd164f4985fc683bb72b86294cc3dbceb1cdc0ce264,12/09/2024
154307-53,Mobile,db96cb7a0747474020f7e4373908ee95da485c5f95b0f1e62b7f91ef8e96d90a,12/09/2024
89504-20,FinTech,7b163407b3583cd91456581abd6d7c7b5a46bd289d386c7fa740f8c26d5734bf,12/09/2024
539325-37,Mobile,71284c3f6d6ab4f2b4e583addf322aff3644100c8ea59977df5dcc20b0a16401,12/09/2024
104763-16,Big Data,af5abf93c239f1d19082e5d4ed5170a02655187e85b3b724965207ad2bba862c,12/09/2024
226301-59,SaaS,b8301ac2b2762ae4cea293b94fd2084da7bf76b1cce87a568e7fed4740518be0,12/09/2024
501947-02,Cryptocurrency/Blockchain,f91c4b58b9490b88d7cc5663b24b906c947c17dc082d28611753944ccfef79a1,12/09/2024
491465-35,Real Estate Technology,d699978ecd9c1d19b279bc1812cd5d5ce9c29c92593de05b785569766408781e,12/09/2024
277283-62,Digital Health,ed35ac28e2ae977170fc4cc8972845c1534a1afa16aa56e831d0b7af0ee77b75,12/09/2024
57848-95,SaaS,07506855426a6a64fe52e69f73fa6b0c56a710e61972fc23e319734e0cd3607c,12/09/2024
469306-54,AgTech,e6ac58b567ebd46bec3583454566cce3572da0e2a9039cc5dda2ad70e33f570a,12/09/2024
436341-61,AgTech,fc139bfcaa304eb33318232145c485bf4f5421747acd0f0b5057502ca07f0b68,12/09/2024
226243-45,SaaS,f7cff16d3e7ff209752d5c93e29af3267d3846b107d5efdc8783063bf4e0d6f1,12/09/2024
484491-97,Advanced Manufacturing,bbd213b911adecf105ab1edfc911b36300a48360cffcb1468621ee4ff7b0cb81,12/09/2024
497902-60,FinTech,803d9c7500c34a517f6caf81ea156d107e7640cf99f77a4db9dc77d3a97819c0,12/09/2024
438509-44,Big Data,d915fd72bc151ed393f5b21ac75609885649cf8c77870e2dd03654335ea6d5ae,12/09/2024
512339-23,HR Tech,44a9823832a6abe54fe0b75013324f47d8141fba4a39cf8be606ae2e7e0c74e4,12/09/2024
343019-89,Industrials,a85e3f5a9d8115261e49a3f85a50252d07a5676bb0ce1ee7840129ad96c05e8e,12/09/2024
470673-91,Mobile Commerce,477d99ba08cf2d4698be5bcb4472d63d75f4fee1080c7549b6855d8022075043,12/09/2024
338547-16,SaaS,2fd7bd43f3089af9ca756e8f13d87531ed440c3dae4292c84916f70998729a0d,12/09/2024
665343-91,FinTech,f9d74eb0a19bf0a18f528d3a80ee58b0a140e9d65cbec543c9f0ed937a3694b3,12/09/2024
560099-08,CleanTech,abf639eb3c7d7af90936993f54b8f6e48ad91a2705d22e2490c9b734eed7c0fe,12/09/2024
98428-78,Mobile,34250dcf3ea24328b81f0a95b3c19b3dbb934ee65c0595c686de14b971ef9299,12/09/2024
100528-57,HealthTech,35ffe9da4e7212ee352715a747fc7f68a24980a9d204a9107741cd7c7cfbac6a,12/09/2024
530610-40,HealthTech,d3d1893ef5919176480d40a7d98adfa937d2843bfc0b5f958116e4efa5123ec7,12/09/2024
468896-95,Mobile Commerce,0d1d2d97fe98da040f3e17fed052868eb35db78cd8b4fe75d7526fde54a2a478,12/09/2024
436526-56,Legal Tech,756614f8276615688803c29207e4022124a597e14aeadddf1ff5f4be54cced5b,12/09/2024
537520-06,HealthTech,349576e8c2ad0730b2761d1c5b520aea2c949f84878da79521f4ac94cafdf233,12/09/2024
521749-54,SaaS,8395ddcf99de986c7d9d93c4fb372a52d6a46d419c03d5899382ee4064ba58e1,12/09/2024
489026-35,SaaS,820e67109caebf38f4b82aa88b63b39f0e219415f65d17ef3def5e395e491fcc,12/09/2024
501341-68,Cryptocurrency/Blockchain,933f6830ed54631f155055cf3933e12eb50c2ada8a3ee8cae520c7cd9f6762fb,12/09/2024
