CompanyID,IndustrySector,IndustryGroup,IndustryCode,IsPrimary,RowID,LastUpdated
507151-36,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,7254434318994bd83d6908d88f565d222e392cd34d04f6aa5ce156204b832359,12/09/2024
507192-13,Consumer Products and Services (B2C),Services (Non-Financial),Real Estate Services (B2C),No,6eb4fdf7fd6606769396fb2f248972e323e40776836a0a3b8bd8b94b392b4717,12/09/2024
507192-13,Business Products and Services (B2B),Commercial Services,Office Services (B2B),Yes,44f460c7a3f273f6509055f02735dea63a1a16006727d76ec4fb71b19ea0ab4b,12/09/2024
507192-13,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Leisure Facilities,No,312465903924ee5b79ddda5ea187d5d698999c73e3e4f426d849cacb8e308ae3,12/09/2024
507211-39,Information Technology,Software,Communication Software,Yes,c7d3538953c0b3fbbc94ba6561a742c6e9b67225d4c0b5b8315dbc9c914791b8,12/09/2024
507211-39,Information Technology,Software,Business/Productivity Software,No,ed134d54dae993b4b30aca7f17fa0cfb87bba215dd689503d2a73fd498b0dbd0,12/09/2024
507235-96,Consumer Products and Services (B2C),Media,"Broadcasting, Radio and Television",No,e99d8ec5251391eac5ec2895ad3bcbbc821bdcc0b731c1a6896bfe756874c34c,12/09/2024
507235-96,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,e3a6decdbbfe4d81ea89e9e1c8cef719cc7af264e140d64691df3c97dfb5071e,12/09/2024
507235-96,Consumer Products and Services (B2C),Media,Information Services (B2C),No,9b751260d99dd1aad99b52d64370384b9efba5fc56a722e8c4ffb38e977fb246,12/09/2024
507235-96,Consumer Products and Services (B2C),Media,Publishing,Yes,9393ef68e78a2f47be54740ae43ba0f2bdce2739f8b4fb7c564a1d8ef58a08ad,12/09/2024
507237-22,Information Technology,Software,Educational Software,No,3e0b74060e13ada81fc132028dc672c4d78cebbc7c4302f312bf3d48be6567b2,12/09/2024
507237-22,Business Products and Services (B2B),Commercial Services,Education and Training Services (B2B),Yes,79cd48e965fdaf08aa20431fd112b998022191e6044e0f450dbcb26cf4799375,12/09/2024
507242-17,Energy,Energy Services,Other Energy Services,Yes,3bfd89b75b9ca0cb8efdf4f7f3eda8ea179c934e2667a351999a13da16d7d909,12/09/2024
507246-85,Consumer Products and Services (B2C),Transportation,Automotive,Yes,a072ed5f2779a34698907a437cb96a4c77c14a76054a6b41642000a9f70afd34,12/09/2024
507246-85,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,No,543456f6a76872778083ca4afbe7f5e219d9d08803c6ad4ec4a5518f9b8b8640,12/09/2024
507252-61,Consumer Products and Services (B2C),Retail,Specialty Retail,No,6c0f015111163d77e721c25766f535e2e35adb51c3a789ed7175e5e195032587,12/09/2024
507252-61,Consumer Products and Services (B2C),Apparel and Accessories,Footwear,Yes,f6de980ea0c687482727e87399879e021afce85d2babbc63c933d0c6d98e816d,12/09/2024
507261-34,Consumer Products and Services (B2C),Retail,Specialty Retail,Yes,4a4c5ab8c6f06ee8e5e1c9b2d8adf2323ef795d57dd2cd22d854d486e9729954,12/09/2024
507271-96,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,00bc9a43d022d5148d256b68895c9a8160aea95bc02efc7a12cad822b8e07b5f,12/09/2024
507271-96,Consumer Products and Services (B2C),Media,Information Services (B2C),No,2fcdfa81e0234b34d0a3d0ffb120ebdcbe08fc7911386f715273f67267d884dc,12/09/2024
507271-96,Energy,Energy Services,Other Energy Services,Yes,bdd3edaf5ab629f2bb4b0eee65f3af39f29dc09b45089a5487c24647654d51b0,12/09/2024
507295-63,Healthcare,Pharmaceuticals and Biotechnology,Drug Discovery,Yes,ab8981fb1bf6d34d9b8860d8b1a9f6c693e8b090fc19cfc4deee856e820eec93,12/09/2024
507295-63,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,40302552ec352e58fb3723b4561d233526e44dabe473775a31bd3f1a534027a1,12/09/2024
507295-81,Financial Services,Other Financial Services,Other Financial Services,Yes,25fe0e2d2a45e3b99c01e0f4a411f8c713b7e99e5f379b8585043427ff84f2d7,12/09/2024
507295-81,Information Technology,Software,Financial Software,No,6bd29f13a9f3b055232935e7bf3b65974729228d959774caf7fb1d4773cdcbd0,12/09/2024
507296-35,Information Technology,Software,Financial Software,Yes,36eb4e2484662c14bceb98910c5485efb8b8aeec0404cf7c16a8a039afe9c24c,12/09/2024
507296-35,Information Technology,Software,Application Software,No,bb224ee8e502e03acff7e16927668dc85eaf1082e7b712625af3058d7fbfe94c,12/09/2024
507296-35,Financial Services,Other Financial Services,Other Financial Services,No,4ef8d11d13e37ac561a305c8a5e1333ee70b682cf579f872b62f3ff351e6b49d,12/09/2024
507300-67,Financial Services,Other Financial Services,Other Financial Services,No,ea30035fd6693fa6ff18fd341101c5724c9562fb27319cca9bc1fd8f0b9950a9,12/09/2024
507300-67,Information Technology,Software,Financial Software,Yes,d01407fc448f52e81200197c8096c26a7308ebfa814b89fa22f49855b2c425a8,12/09/2024
507304-36,Business Products and Services (B2B),Commercial Services,BPO/Outsource Services,Yes,de6882fef43d014de09e6a9256dd33c1e8f67aa662826496b74672dbcf3015d7,12/09/2024
507304-36,Information Technology,Software,Business/Productivity Software,No,e3892514d8e6ecf0510457404b7a12404c12aa4e3d7d4450cca806ae7a49fc12,12/09/2024
507304-90,Information Technology,Software,Financial Software,No,2c19a3ff88b143949ffbca09b06c0bfdd594f579489889e3bf69bba68a1188c9,12/09/2024
507304-90,Information Technology,Software,Business/Productivity Software,Yes,ee76588d721e5c4a7d6bdf02fe8e7cd3d68b75d3af782d87106dbbefe7b99f55,12/09/2024
507317-59,Healthcare,Healthcare Services,Hospitals/Inpatient Services,Yes,9504fb3f1af9f4d85b3c75329c073e909a0f6dea2a2f7766a172964c8637925e,12/09/2024
507317-59,Healthcare,Healthcare Services,Clinics/Outpatient Services,No,98e30ddbfd1c6f09473dc7ba0a9360aab3f480683554f5eba926726695d8b0e0,12/09/2024
507339-28,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,d9fb19386d7a86aacfd28b669a95d5a0c5b1e1ab50ff8e4f53d89ae0bdd07644,12/09/2024
507339-28,Consumer Products and Services (B2C),Services (Non-Financial),Real Estate Services (B2C),Yes,1794e99066f99bafc232f9fd65d1dece71aa59143ac7547a9b2833e91ddddf66,12/09/2024
507339-28,Information Technology,Software,Business/Productivity Software,No,8d96c09a5e5c4b4647c889fc6cd9af82f6b735b4be21a27ace09925a58f8deed,12/09/2024
507358-72,Healthcare,Healthcare Services,Clinics/Outpatient Services,Yes,1ceacd33be6bb22715ceb63d6c2e49a7b3a2515943ec2872fe8a551c7ec7c27a,12/09/2024
507373-30,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,a812c61d1b0e9f9175d3fa6be05be1fcb7eaf97899095e927bd6dc543c43d209,12/09/2024
507373-30,Information Technology,Software,Business/Productivity Software,Yes,254bb0a30c8a62fe3e45f18d492f11a6bb547eef3b740881a548c80daf37e54a,12/09/2024
507450-07,Information Technology,Software,Financial Software,Yes,f83c6608d33df4ef6756d1af0b075b71718f1aeaffa8e59579ce79c475d70247,12/09/2024
507450-07,Information Technology,Software,Business/Productivity Software,No,24040e1b4fc6c394008c83c669c6b6245f720a2e521f5f460e001d15757534b3,12/09/2024
507456-10,Information Technology,Software,Business/Productivity Software,Yes,9a5865de8ced34b2c4acf9f6e8b191f8c3646b3bb289aafd3448815231e72b67,12/09/2024
507456-10,Healthcare,Healthcare Services,Managed Care,No,613fe0558853b9c9a61c84b33e2ee51bb8478575ba45205a97d4976fb06dabee,12/09/2024
509034-70,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,87e9f2fde365a420552982d1eedf37df14fb57273dcb7e980d2bfc2873e5f522,12/09/2024
509039-11,Information Technology,Software,Financial Software,Yes,802d782897180b84d3c73097d68eba8440e71b010a5003d29d85d174db99f434,12/09/2024
509039-11,Financial Services,Other Financial Services,Other Financial Services,No,4882561e04f32529591bfe7fd5a7859abaf6ffdc55673b683c6d16bec8f538fc,12/09/2024
509083-66,Business Products and Services (B2B),Commercial Services,Human Capital Services,Yes,cbd50df9c4c2e3fa1d0cce77bd4daaf9f9acb5548ea4c1081c0a381c9a24857f,12/09/2024
509095-90,Information Technology,Software,Business/Productivity Software,No,96320a8af73a1c2a44c3d31b679b7d893e58aac648560d41758396fa67d66d25,12/09/2024
509095-90,Information Technology,Software,Application Software,Yes,874ab4d1bcf30c1319ab0842f46147cd59dcacbc0140c0a1fb7d7fab85bc4c37,12/09/2024
509095-90,Information Technology,Software,Automation/Workflow Software,No,9e1322b8aeda026b437479de0a96194fda4eee2986c11020b1c0765d5b20827c,12/09/2024
509096-44,Healthcare,Pharmaceuticals and Biotechnology,Drug Discovery,Yes,ddf649c41126efbc388005472334ee61a97003d113a29204080c36b818a31f75,12/09/2024
509096-44,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,793a53d5ef8e2f7dd6ec05b4a1a2c61b5487f5c48ab434d842bbc50704a034aa,12/09/2024
509104-45,Information Technology,Software,Business/Productivity Software,Yes,24c25a0d58d205d4228d9512269308218ba1438c620b2a4b484e7647af30b42a,12/09/2024
509135-32,Information Technology,Software,Business/Productivity Software,No,ad9b6bce7d47264f72c451924fa709debd5de1c6122ade8cfa07dcede89e1273,12/09/2024
509135-32,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,6425539254a2539c4bb7cab15b59b247eec06fa2ac803571626107f915b9f324,12/09/2024
509135-32,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",Yes,82283b96b7e4befad1d7fc8dd693d853ba6cc72df7f52d634045283dcf240d9d,12/09/2024
509135-32,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Restaurants and Bars,No,4258322c3d515440930562bee7736f2bd2ec05ade739eecedf63812326abb0db,12/09/2024
509194-99,Information Technology,Software,Business/Productivity Software,No,e6a0c3e4709277d479066ec5ea36db647cecf831a518b36aeab1f24170b86fc1,12/09/2024
509194-99,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,a6ac4ada2644a1081203d090e3d514c8f3c8e0ebab72193cf990fd54b1522c99,12/09/2024
509195-08,Healthcare,Healthcare Technology Systems,Enterprise Systems (Healthcare),Yes,728c2b524d5a724dc2b3c352a60c2eb28317b6f672b2d6fbfa4b1f8302f6ae31,12/09/2024
509195-53,Healthcare,Healthcare Services,Other Healthcare Services,Yes,e932496a0f1ae3c15bd215d6ff2a03407d030b3efe6d1f0e8969c0a444f7facd,12/09/2024
509195-53,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,64697af531fe4675737013021c4307519a828d35119f11cfa9fc7b2280db46cc,12/09/2024
509221-90,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),Yes,07f6fed0aecf476f15352568e5ffa9880b7257aeb46a90220e2574fa17c17a65,12/09/2024
509221-90,Information Technology,Software,Educational Software,No,5d8a268772635244761325e9d810a7cd6d2596eef9f099f0bb0eda23720c1b5e,12/09/2024
509224-42,Consumer Products and Services (B2C),Media,Information Services (B2C),No,5fa54fab1b1e3a0f04efdfbb4c3fd3ef09f3db2140bc399e6ff50f5f36f0fcd8,12/09/2024
509224-42,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,3aabb2ef90b88f7d3febd7ee37cae3ced458a06f244393777badf45430542f0f,12/09/2024
509224-42,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),Yes,7ce0a93fac46310cff2e898f62ddc992b56ffc85fca1c1d17faed01ad7719c22,12/09/2024
509237-20,Information Technology,Software,Application Software,No,e699607bae2175ff11962928a6f7e9f060cb349b25019d1a8efb471596a18114,12/09/2024
509237-20,Consumer Products and Services (B2C),Media,Information Services (B2C),No,cb74f1843119aa1a2b1aa475bad0297a75ac5b9a20c5b82075849245742773b0,12/09/2024
509237-20,Energy,Energy Services,Other Energy Services,Yes,e217df06c57682d43e840a3284e1b4d2e920059306dd694ff27f5461a4e985f9,12/09/2024
509256-73,Information Technology,Software,Business/Productivity Software,Yes,e3029621ae1be81f2d4616ad115851767c67773240548b0e758b16be6831c06e,12/09/2024
509267-35,Materials and Resources,Agriculture,Cultivation,Yes,0effb664d775af720937fd7cf569f2b4adc97a7dafb97b12a68ac73c643386ea,12/09/2024
509320-45,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,29aa7f987b1ef7c6485a11441eb79d389ce9a917bff7336033cf23c65eedfb67,12/09/2024
509320-45,Information Technology,Software,Business/Productivity Software,Yes,d360c0068212c8dcfcb70904cf6d81470eba7634af9c7370a287ae066528d430,12/09/2024
509322-79,Healthcare,Healthcare Services,Clinics/Outpatient Services,Yes,bcdfc5c0c0272ef4a0c9a8121bc06d59940e24d25a304c492c26a00f16650c2b,12/09/2024
509340-16,Financial Services,Other Financial Services,Other Financial Services,No,77b3dfbe9bac548c9803de7f4573d08630c1d58102f58fe059a5fe1544241019,12/09/2024
509340-16,Information Technology,Software,Business/Productivity Software,No,52f9408bc6d12a0729b34f6e833b5da4147280d9caace9396ed14ce7fbb92133,12/09/2024
509340-16,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,d8a02683cfe41b750d46fe9ebf7665613d6e10d3d6d87de00a8db4f782e0fbe1,12/09/2024
509340-16,Business Products and Services (B2B),Commercial Services,Consulting Services (B2B),Yes,bce797d2ca26983f2a4a527006e8610af4005290cb5edeab33d453e3c99d2e39,12/09/2024
509345-65,Information Technology,Software,Business/Productivity Software,No,77ab9566a2951fe904880e8864a18534491a47efc35c61987acdb6c786744afe,12/09/2024
509345-65,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,bc7cd5080b18d4610704355590346b5e1704d5e2360f38f0bd826a760878d584,12/09/2024
509345-65,Business Products and Services (B2B),Commercial Services,Logistics,Yes,fe72e57d7f160290fa33ee5459bed7d6f5e73ffcfbd530f725e9d0d4a6b0203d,12/09/2024
509355-55,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,5cdf8cb3586c845e61b2ce8bbfa7a53ea731b117769579ed01aa46821f785f39,12/09/2024
509355-55,Information Technology,Software,Business/Productivity Software,Yes,7dbe7936d87c1814276d8701dbacbce6cb91450e42bb4e5b6c2f914383987872,12/09/2024
509355-55,Information Technology,Software,Automation/Workflow Software,No,4e5ce5a34ab2a4610dbdb99064d604925140020a72a8d7a33d634d92e8f7df87,12/09/2024
509360-05,Information Technology,Software,Entertainment Software,Yes,b50cb9170181591acb8d1bbe6206a59dca68053ff54b03cb496712eadaf72cbe,12/09/2024
509373-37,Consumer Products and Services (B2C),Consumer Non-Durables,Beverages,Yes,2de5f373a117231292898f6e60f110cc34156ddc08c6035640105ef0c5018389,12/09/2024
509386-96,Information Technology,Software,Application Software,No,ecc467af591fe8decafa95f280357d2d66c290876cd8307377dfeeadac203b15,12/09/2024
509386-96,Information Technology,Software,Financial Software,No,763652d6531f3ae64807c65504609d05b1273989c54b6794887f70e781c32070,12/09/2024
509386-96,Financial Services,Capital Markets/Institutions,Asset Management,Yes,24dd67150a05148eaf115fb5f9d89ffec713f2714db649c80b76b8aebccc1ce7,12/09/2024
509391-82,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,No,cfbf698e4a1224be1fb2cc8f3fd43bcc4d91a73ad6fac746a0630176a9f46320,12/09/2024
509391-82,Materials and Resources,Forestry,Wood/Hard Products,No,7a04e9141847c20977c3838354475c21efd9c69f00e3a2a823411622379e1765,12/09/2024
509391-82,Materials and Resources,Forestry,Forestry Processing,Yes,9bcc3430a5c1d352d9bd329b686d508cef9a3e957ae346ac225dc597966e0b61,12/09/2024
509396-14,Information Technology,Software,Entertainment Software,Yes,ebdbfbbee15998672ee543e480325fec934ad3bbb05a278290fafd6a2e655c08,12/09/2024
509396-14,Financial Services,Other Financial Services,Other Financial Services,No,929f74e8bc772de4b5e061e2fbdb161fd403109bf4e34cfd95f843d46876f1a3,12/09/2024
509435-29,Business Products and Services (B2B),Commercial Services,Environmental Services (B2B),Yes,587f996b8666c2f08042318ba02279a42463c73fff41ee14475acdbe53c1750c,12/09/2024
509470-57,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,5622b4fc1a68e30c59b1ed5dbf2bf774c40b590537554d0c1daf9a4ed5c60592,12/09/2024
509470-57,Consumer Products and Services (B2C),Retail,Specialty Retail,Yes,8abc37d775cd450d0e25af59b32dc9f6410c78e39efb2ffae1bf556ef6753849,12/09/2024
509482-99,Information Technology,Software,Financial Software,No,323c5a12d2dff83ae6e05c9115c7aa1469b461782a04d7221e98d65d182dbd00,12/09/2024
509482-99,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,319e324dc58d9304e148408c963a579a6b100df2cace31abab9b13a558b36c88,12/09/2024
509482-99,Financial Services,Other Financial Services,Other Financial Services,No,f7cb4cf31502a47f62842dab24038689d5f2200c2f8c0cdb4933e7aef9c32eb6,12/09/2024
509487-76,Healthcare,Healthcare Services,Other Healthcare Services,No,9f7482e67772df057fa4a5cf2988c9f7e667c038c3b24d011ddbfc0dc1bf8dbc,12/09/2024
509487-76,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,b3dcf73a38e5225f04a6b432296fc9e10677a09bb6bff78c164462ef895186aa,12/09/2024
509487-76,Healthcare,Pharmaceuticals and Biotechnology,Discovery Tools (Healthcare),Yes,a62a24aaad419b9dbe64b6930792f2ad7f1036dce970631d6e64481bc978b106,12/11/2024
509487-76,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,e1f760eee2c417d67267f49b519bf8a12f6c71ea3b5ccac53f51771cb9b692b3,12/11/2024
509492-62,Financial Services,Other Financial Services,Other Financial Services,No,ff8380c8c507ae42326dd66a48493100d47f5d4f213c13b653f9117610c4b270,12/09/2024
509492-62,Information Technology,Software,Entertainment Software,Yes,db6bf6c064f9c0ecd25ddf1a4e5c48884a1f55eb048b2c3a5824e0c4f7f89ef6,12/09/2024
509492-62,Information Technology,Software,Financial Software,No,c9ee7f233c4d2777e4d97771cb486150e6deded97e02324d274951964e789d85,12/09/2024
509496-13,Business Products and Services (B2B),Commercial Services,Education and Training Services (B2B),Yes,8f5561773171282eaff13d240665546ec0ff0f0cd4f0038b14f0f91c299c58a1,12/09/2024
509496-13,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),No,d23a4b29c74255f3b25d3ebb695c629ce5ec2b5ee9a5a0e95c63acef364779b9,12/09/2024
509522-41,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,a6994f2fdf17cc728bd7261b8b7f4bd89a29f6c3a39fb7486c924d1c7b42658c,12/09/2024
509522-41,Financial Services,Other Financial Services,Other Financial Services,Yes,08d282d60782b4a7b3b067abd6b14bc48469f4213036baa582fd36b0c4388202,12/09/2024
509522-41,Information Technology,Software,Financial Software,No,dec59475b5a69c2b0916ae8c9a3b2343ce803452d5d32ad80bae4e3e5c3f4cb7,12/09/2024
509533-75,Healthcare,Healthcare Technology Systems,Enterprise Systems (Healthcare),Yes,5af3d8d9b0d11c0ed1f044d95eabe0cfce5ad101a544b006aa2d7aa422c159fc,12/09/2024
509543-11,Healthcare,Pharmaceuticals and Biotechnology,Drug Discovery,Yes,6ffc3ee36bbf9782b1ae51b359a2c29f83e89e7778c8915c21780b7933efac6e,12/09/2024
509543-11,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,fd1c4ce95cd29ddcf134d91193ec5a2e4a0faedee8b233226f4fd81bbb8febf0,12/09/2024
509543-29,Materials and Resources,Agriculture,Other Agriculture,No,a49b6979deb848bd2d3c1df7d8f2f010590b82fb48ed9d8f2f38052eb133a335,12/09/2024
509543-29,Materials and Resources,Chemicals and Gases,Agricultural Chemicals,Yes,0dd3bb79858edcc81c99bce40c43fff4276ac8e288e5ae397ef4207be47be8d7,12/09/2024
509550-85,Consumer Products and Services (B2C),Transportation,Automotive,No,6e8a52a2b24a72105e37da2be0a9f92edb912bc17d01e77cde88f7ea8071643f,12/09/2024
509550-85,Consumer Products and Services (B2C),Retail,Specialty Retail,No,524f97eca4675eec1ec876b6b40b103dfaedc18beb77b26fd1bc0290e099ba87,12/09/2024
509550-85,Consumer Products and Services (B2C),Retail,Internet Retail,Yes,d134d3f67e8ac79221ad2124c9f9d8d6056d7864e5af82833a1f0667d82540a3,12/09/2024
509551-39,Information Technology,Software,Business/Productivity Software,No,98f2d7cc5ceb26d773107745a5ccce253b3d7c25ba9f46b4f565a5177d7b3404,12/09/2024
509551-39,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,e780a2cb10cca0c32465eec75f3c0376a91e62eae1440628ecb82bc2cd7ec598,12/09/2024
509555-08,Information Technology,Software,Business/Productivity Software,No,e395b82fc28cbfae37147062f5f8d69f72f2a3226b95b0f711452cb557f5df19,12/09/2024
509555-08,Business Products and Services (B2B),Commercial Services,Human Capital Services,Yes,476f31ba4b7f91b10d557c2ba83a20591e21277c532a7ab41a3c2ebb9c13bd00,12/09/2024
509590-00,Financial Services,Other Financial Services,Other Financial Services,No,a319c54335e5575e8cd55627ab2e113b44a08128d25c0cdbf6c0cd22437a45e0,12/09/2024
509590-00,Information Technology,Software,Software Development Applications,Yes,157af7907d18d4a014ebab1ecfe23ded3c50a516f89048dd0ca591f6260b8f55,12/09/2024
509603-86,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",Yes,250a360486c1fac34a55f4e3b462ca70f14010e74abd6acb1209f01af8c4e77d,12/09/2024
509603-86,Information Technology,Software,Business/Productivity Software,No,421e1c2ff07f6accd33febdbd98356b690071d3100266b484ad035a48d69dd29,12/09/2024
509603-86,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,c83177ce4f7187ff7691413158b1e53a43325045d9c836e637020e4840fd1714,12/09/2024
509604-31,Consumer Products and Services (B2C),Services (Non-Financial),Real Estate Services (B2C),Yes,a33393cdd27f555a68a0a6b45cbe76907fe23dacdb5af821c7e52bdfab47e29d,12/09/2024
509606-29,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,322254f63fc7cf2384d47cea3c4d1198bda9834628730e3143dd456815039681,12/09/2024
509606-29,Information Technology,Software,Entertainment Software,Yes,88f9e158dab1c6dd256c1aca7bc8112a02727510ad359daba5e9dd8ee1b11acb,12/09/2024
509613-31,Information Technology,Software,Financial Software,No,5dc42a27b48192f6646e5128f68993b48451db942f3cfe8fd49842ecd2d62f35,12/09/2024
509613-31,Consumer Products and Services (B2C),Media,Information Services (B2C),Yes,6eaa807fd3b03226486ef598ef1df624099bad14b80c2bb64b05cc28176986ac,12/09/2024
509620-51,Information Technology,Software,Financial Software,Yes,f4892bfd3683d94e7cf97569e3655361db25b993680460301b0ed1966fa6f357,12/09/2024
509624-20,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,d20fb5712f706d2dd8b3468d843e9d4e0c87ecd48cdc607a03dd00dc0b06698f,12/09/2024
509624-20,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Leisure Facilities,Yes,0f06aeb7c5ee5e8d4741e8e4257a7ebed43b9f5648b5e6f817403c932a3aaf5a,12/09/2024
509631-31,Information Technology,Software,Business/Productivity Software,Yes,19e93bb5964c06ca7516ee6e3cc1ddd8e1a4ac36de90b678391d8d89eb4f5bfe,12/09/2024
509631-31,Information Technology,Software,Automation/Workflow Software,No,7fe7844df59dd66bef99033306f8bd1de96025813719d1b086fdc12182cad19e,12/09/2024
509649-40,Consumer Products and Services (B2C),Consumer Non-Durables,Other Consumer Non-Durables,Yes,a70c1840f691fbf73063bd2f80984391dbf86c0baebc78ed1fb294cb3c00b6b9,12/09/2024
509650-30,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,deb40eda260a4d14d7bbe89a98d3139ebacd10864035a9c3714dbce7a8a4b0be,12/09/2024
509689-18,Information Technology,Software,Financial Software,Yes,5ae975db5e47269bf4d2bf793f74871c6d5ce3c27f54f92d7dce0ca9708a3a86,12/09/2024
509689-18,Financial Services,Other Financial Services,Other Financial Services,No,5641eab2488c75f1ed5af301465e6640993b9c43e6b3783328c73f32b2a6652e,12/09/2024
509689-18,Consumer Products and Services (B2C),Transportation,Automotive,No,3a463e3317d4d57c7e4277f430929d6cd5d24e64f884547037cdfb85f93b484a,12/09/2024
509689-18,Financial Services,Other Financial Services,Consumer Finance,No,9242e749e40bf9b4ef4784d6820f7b42c781529311e105a6e7e92111f7144ed0,12/09/2024
509701-33,Consumer Products and Services (B2C),Media,"Movies, Music and Entertainment",No,4e840ea29b69ca6aaf533f0beac896bd4c7a6c0af89cf4a256011f85b67a4b56,12/09/2024
509701-33,Financial Services,Other Financial Services,Other Financial Services,No,a7ddefb854ac70d92901b537406eb6dd727afa661d21a1a624f0dfe836178572,12/09/2024
509701-33,Information Technology,Software,Entertainment Software,Yes,2fe9018db908005a64b801457fed378d50ed63de45bf1da8cbc62ffcfc251735,12/09/2024
509948-92,Consumer Products and Services (B2C),Media,Information Services (B2C),Yes,6e73f9b13c8446ddf0242dda5e2508e380495a560a7b3ec83ce4d5f7c84ae985,12/09/2024
509948-92,Healthcare,Healthcare Services,Clinics/Outpatient Services,No,91fcfd92d0c27151d026b1d1255cc2c9efff4fcd7609eb402276f9a9f0b5363e,12/09/2024
509948-92,Information Technology,Software,Application Software,No,063cc7f160c5c7bcbd6acdd18b371713dd2f5e4f31b8fb3af2b5ea377f76373e,12/09/2024
509957-20,Business Products and Services (B2B),Commercial Services,Education and Training Services (B2B),Yes,032253be8801663096d031a1a2516b0cb0c4394b2fd399ee5eaeed1b865ee6f1,12/09/2024
509957-20,Information Technology,Software,Business/Productivity Software,No,feb018c42ab6681826b8c1f7f699ca95cf28982749de0c5a81c503bdbfbf6d74,12/09/2024
509957-20,Business Products and Services (B2B),Commercial Services,Human Capital Services,No,380086da1943d9cd1a61cd908371df4aec2f3dabf34feadee771dc8a44d11c07,12/09/2024
509957-20,Business Products and Services (B2B),Commercial Services,BPO/Outsource Services,No,00d0ae567fd061455bf3bfeddab24034c66ba5550c13e0a7a338bebd04f8915e,12/09/2024
510011-83,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,00f760fa66185b7003710463534922b95b2ee2387be86f56ee858500552a13b6,12/09/2024
510017-41,Information Technology,Software,Business/Productivity Software,Yes,76d616a7d71b1cd963727afef7d7d29e0f731ef874dc555bed40814936bc8b55,12/09/2024
510017-41,Information Technology,Software,Automation/Workflow Software,No,d1fb718a5ca06629030d14fe48c75ce4f2172648331f612f7a3c5f4cd9d3d51f,12/09/2024
510017-41,Business Products and Services (B2B),Commercial Services,Logistics,No,56329612565dd76fc9f8e4b585941e0d65d8b7d16f16b2c40652787c270f0382,12/09/2024
510031-27,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,c99a87a8691edfc9458cdcc2b802939535f8dc70e317c1232c27d5815db9761b,12/09/2024
510031-27,Information Technology,Software,Business/Productivity Software,Yes,d969ffd6b6f611f73ed9bbd4ce0f627ff07be1acc5a947117265d3060bf5289d,12/09/2024
510031-27,Information Technology,Software,Application Software,No,451021e82f6c055cdfee9f957ea305f5bc924419893c6782b83df3b40f609a69,12/09/2024
510058-90,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,bc0875a2954d964ec7a954191f0660c64dd9f9ce0281748bb0c6b8615da5a2e0,12/09/2024
