CompanyID,EntityType,IsPrimary,RowID,LastUpdated
538058-08,Company,Yes,4f0e726ee3e3f556566bf4bc84b1483a6258d9d46e4c5baf4d798c0ab6984fe3,12/09/2024
538058-44,Company,Yes,ae869f183617d68b6286d80cbc80f9a8beeafa7d9e2f122388bda5f4ea87e5fe,12/09/2024
538121-89,Company,Yes,6209ac519c63529a70c9b342f9890ddc4b66c382ed7a22cf0f3be8a3a19134d5,12/09/2024
538122-43,Company,Yes,8b516d02036ec86da567662f8f9e91a4a2aceb13f3f8dc2f912ef6db9b603d6a,12/09/2024
538123-60,Company,Yes,5806aa6464e406cc96418de8bb16c232e2fb5357b88b882b2516bb4199627858,12/09/2024
538125-40,Company,Yes,b96b4b7e348695081543ab4cb2284bde96fa84904e2fd1eccdb7b11576c1a3de,12/09/2024
538135-12,Company,Yes,ffcfe098e6e68105276cf9c014816583f6986c023c293440583cfe5cc6fb9efb,12/09/2024
538142-86,Company,Yes,9f1479463b78470a45e2fbaaa057dfe3899a538e8c47914fd58582babe94193c,12/09/2024
538148-89,Company,Yes,1abce071a12b8b7cc6e856a7e91873aeb02be7497662f2690c2bc032348b2ee6,12/09/2024
538154-65,Company,Yes,cefb308bdef3f4037c54302c2333f487370076d80abfa175502f8fa95bfdc53d,12/09/2024
538165-90,Company,Yes,8d9d47c7a2f3c6b1ab089663739a87b9e66d0030de1ff6b7e7fa65e6efecbd2d,12/09/2024
538170-76,Company,Yes,0c1a0138de771fb4156bb20dece274d2850a01adee2c9c59c33249600f5fcfb2,12/09/2024
538174-27,Company,Yes,07df406c696f080d5d380b8034db086245537ad56ae3a88641f927971c7fb8e1,12/09/2024
538174-45,Company,Yes,262703ca4bf9fbbce2f92fd1f3297cc5c2c7fac345dd957f227976484925ec60,12/09/2024
538189-93,Company,Yes,428834eff080d590a08163920ee14815816ce65bc4ef30dbc85c8ad2fd308e4a,12/09/2024
538190-02,Company,Yes,1851cca4cfe54da0db0a4cf70d68af736b4686bdda724b63dfb8481a0b07bce9,12/09/2024
538190-11,Company,Yes,c513c0394697bad0e372f4b46af9593a25a1076705cffb87a70f0d9413b7e20e,12/09/2024
538192-72,Company,Yes,907af45239fc9f8367159ccbb7d51a19b140a59ea8d79929ff6e8b7a414310eb,12/09/2024
538193-08,Company,Yes,8e31b6eef5eac2fbf987cc2d5d0b554c31d1f6e414a2be21544a1d84ccd88df2,12/09/2024
538193-62,Company,Yes,fd4889bb9e6a8ff4eaa760f7950d2305896b263c4179d664a65996c84d818d4f,12/09/2024
538253-47,Company,Yes,64b343e02a6633dc838d610368916e7be964fa4058ca1087e4e3f70af1ffe388,12/09/2024
538271-47,Company,Yes,85d39b7287222aad042dab1608525d00dad452f394eb06219feeb57cb8259e97,12/09/2024
538835-59,Company,Yes,154e99efdd3429ad5a357aadcd41440b0a1ad8f50d82b5d2673ee770ac7b6df2,12/09/2024
538836-13,Company,Yes,318f406948571170caff8becf85d4afdcc13054207f11805db6d89177a4a658e,12/09/2024
538871-59,Company,Yes,09b28fa2b9181e6c6eb8e9a467b670fa1013afce145fe799839991933fcd34a6,12/09/2024
538876-81,Company,Yes,bfa3355da8449d1a6f7104beda6df8c8590b26daab4f08814ca3260e57a59042,12/09/2024
538877-17,Company,Yes,2f6c51402c34dc2db634ac620116d9e0ab099dfafda4d4e97de54a7ad3e0c475,12/09/2024
538877-62,Company,Yes,73500fc9b8ee52011e30def790bbc462fc45431812b71baf7980d9ac7630b118,12/09/2024
538878-34,Company,Yes,d48202082a1c964719099f6559b1c13160ef649f15f9573ed4c5374028e26431,12/09/2024
538878-52,Company,Yes,145431fa950fbe84b69257e1d8ec08dacfbc2fd598bcfba27e30317b430346a1,12/09/2024
538878-88,Company,Yes,c9a3260f61f5285e8a2714be5b26469690905e7a7352d94366afc5899806013b,12/09/2024
538879-24,Company,Yes,d37734354fb0723d6839916f3690c30054fdee275058d8f16bfb1594d7eaec7b,12/09/2024
538880-68,Company,Yes,baeacb83c155d183df10a9631290e9357f2e054be23fa71d0259d8dd799347f4,12/09/2024
538880-77,Company,Yes,83d8ecdc4ed365bdc785b7af2a2f16597b1269c07359a2ef7ff99a8b2f04a156,12/09/2024
538880-95,Company,Yes,21c44d5ae401f56c6525c742d0e2a2102fa47f9315e0700380164a23add338af,12/09/2024
538881-22,Company,Yes,fcfdf0972e495fb8f40c336cb45a29b53393feede389f31bee0403b80430ff64,12/09/2024
538881-67,Company,Yes,002166e589c26823208d406741f93ccbd793a7b154f805e929abd402d84f9123,12/09/2024
538882-12,Company,Yes,c0e28e0c56e2043d1a092a6a15c85013e3684d869937632773278c02485c9b96,12/09/2024
538882-48,Company,Yes,ec3ec4d87188392aba6ab436d17489b4eb94e681fe8fb3342e8a0250e6f424ec,12/09/2024
538882-57,Company,Yes,1dae4bb7a94d043d3509903d52479d2041d19ef437ad0692abd7f708c9c518b8,12/09/2024
538933-96,Company,Yes,82943196a935a6ab6536d82d730c4f7ac6e5a765ba87a6d02079c1af4ee34892,12/09/2024
538948-36,Company,Yes,019c0439ce61cf3fd41ec2a854c22a15bbb5c675a669729e23ee7f586efdf047,12/09/2024
538979-41,Company,Yes,bf717722f75c1a2a0af98335a277d632660382936600070c9baea7c7f38d0333,12/09/2024
539001-01,Company,Yes,596c1047888aa5968b2436e277b08f3423af452ebe035fb6b87be68e2b3bc2d2,12/09/2024
539015-68,Company,Yes,0c521b371eed3d87568209a573293b9bfdf1aed1e497ab43381c58101c44f37d,12/09/2024
539055-19,Company,Yes,ab973ef6c2cab6f7fccd31556364de608497e9887ade2006b508e1b6a7e7fc9c,12/09/2024
539077-96,Company,Yes,a09797a4f905bbf19ce537cda6234f62ba93346add7a8e11af1baa341d2cae2e,12/09/2024
539144-38,Company,Yes,3668f8f10f1de53880fba6ce5a86e7821c407b122ce8db798087faf5051fcb13,12/09/2024
539153-02,Company,Yes,7788648b0b7eb4e278ddfb8ad0d7de2b4e33627915c5f20f341fe1571da92c2f,12/09/2024
539167-24,Company,Yes,dec707a04700bc75e34af990c8d22cd38181a68868b28b0d78c71c3766649bde,12/09/2024
539178-31,Company,Yes,ccbf3ae5acba3702fa9e837b04775d7e73832063f04acd17f9840a594c1186cb,12/09/2024
539204-77,Company,Yes,806f03fa8a5e5437a57a41ef1aef31355b99b426559365f51d3e929dd475c214,12/09/2024
539214-76,Company,Yes,bea4c5c5766acdda95a64e6ea8c9e9b780edb8f387765fd929f37524589feb48,12/09/2024
539214-94,Company,Yes,4a1c7b9aca8934fb08c1015cab2cd43abc94aaea5d481da84d25cb7a87fedb4d,12/09/2024
539275-51,Company,Yes,d47dbe7ad6798176ab6cf632052b055cee2b5d2714b0518d129242d363466b52,12/09/2024
539278-21,Company,Yes,a5c5837a1db1fa775648cdbcb2da3c872f7aab7b6a3a79945d005b15bd3613df,12/09/2024
539279-47,Company,Yes,993a7c56eccd230ebaa424cfeebd57cf48b0ea02b907ef0c0d5e50991cfce21e,12/09/2024
539280-82,Company,Yes,7ab0cbb1f825172de0c64fba7fe4e660733965dcde1574780e9a2c3abec3dd3c,12/09/2024
539281-18,Company,Yes,426f51922517df69e2128236e78b24800246752b399165ce7d2aaa2ca1c48dba,12/09/2024
539281-36,Company,Yes,902e14c93c60464525f359e03f8d003be3e342167dab3417e8ede775c3c3984b,12/09/2024
539281-72,Company,Yes,8810ed0de5c091c166911c0be2d26d008bf423a34681b54979a39dd962cd775d,12/09/2024
539284-42,Company,Yes,41fb9b70b95aa07d2a7b7ad677356b429b5d364276f6eb0caaa0cef7aaf8a973,12/09/2024
539309-89,Company,Yes,e2e68edd593003759e7fe954282efdf802cc5b5a051447956059f75209f5d574,12/09/2024
539316-82,Company,Yes,fc7d19ed696e0e6639d4b125532910ab89e9343ebf4ba848347a556de3bef046,12/09/2024
539325-37,Company,Yes,b18ecc87e5646fba1c088be3fc1dfa6a344eeea1086c67ed08b623bf3557ab7d,12/09/2024
539336-98,Company,Yes,99076fc1a812d881d24c0a3f788b4ae46196a104f10fd4941bc97ac495fd1e6b,12/09/2024
539364-79,Company,Yes,abc7bc64b574186832f525ac4329eec8b0ca089d6cd8c32dd2c4ed163f68ae15,12/09/2024
539374-96,Company,Yes,75db5e1efa428e0721f80bf1bf375bddf30e2c6d988d302fc30915a7b114d3bf,12/09/2024
539408-26,Company,Yes,ae7b07bc3e08d746704f5ed828f3f15833372960c79fd437942cb498dec4c7ca,12/09/2024
539435-98,Company,Yes,e3770fd4942a8a04a9c62b3ef5ab689705fe2ddb51346b296cdeb2510409bd4a,12/09/2024
539444-62,Company,Yes,242586bfa1ca819df63536f9e7b528f940e70781792eb34f292fd2bcff2235e6,12/09/2024
539509-51,Company,Yes,ae96fe31b597a861ef544d9579b364ed8709cc7e917584a6b27d50357c661b91,12/09/2024
539510-14,Company,Yes,cee54e238eb147b1b6b6d4b739c518106a3f5535ac6fc8840adb3cfdbdd26f1a,12/09/2024
539569-54,Company,Yes,aafb51aeedba0457189c12f141edea8d0d55cba7c6dc559e237346e20cc33633,12/09/2024
539601-67,Company,Yes,82bf3c5515776ff9eb350a00e0f07301ee0478b8a0dc3abafe1ddf34fef7f19f,12/09/2024
539637-31,Company,Yes,2016e17193a45e7eed4dc794729a9831405c062513e4cd755ab810bd94a01e92,12/09/2024
539692-66,Company,Yes,4629dabe9bf1d656c65b179f19918e8438149678345d77872a540b65a3bc2c68,12/09/2024
539702-29,Company,Yes,f6985239261162512770e2f5ecb9ff03d5bb8df137478198f4203d0ea5bb9323,12/09/2024
539702-92,Company,Yes,8cfb4ba5dd05c755896ddc94e88e3b3050d6545ad0b51681dba6cf1f2bdf69f1,12/09/2024
539710-57,Company,Yes,16d91fcf2cb14dfeda890aa27913885a317fdce4dea54d7f71306b6ab7d33084,12/09/2024
539757-46,Company,Yes,271e6d50b94123ad20613b0da7b672d62e8cede16746143d861400b7d3707535,12/09/2024
539801-47,Company,Yes,0c1ac57ee5c1626940143cf2d2c69beb91802b413bbca93de7cb9f7c2793afc3,12/09/2024
539922-16,Company,Yes,94ff6ef01009076e10eb74b8eca757c9e19561990d72f0788edc5384aa9a162a,12/09/2024
539965-45,Company,Yes,483879a281455044c19121c9cd6ed55705dbce3da9e007d2a11239fa6d672ec5,12/09/2024
539986-06,Company,Yes,8d6c22d48c3ac4e2fdc54e29e08b9e5373647933bb0f818d98c7882906ae7231,12/09/2024
540017-83,Company,Yes,38b5b8b24183f813c29cf01a5bf9e2be4a0211b14f2acc2969233d00977811de,12/09/2024
540018-55,Company,Yes,972e3fd62ad0c19083f0714206197acd8aa7256970715aa24d6512fe0074b146,12/09/2024
540020-62,Company,Yes,e1ed5974b1d4ce009468e4b128092dd9254da0bd26743344f09f100b108bffd1,12/09/2024
540020-71,Company,Yes,9077385871ecccc6edfb6ca588b4ed5da04b72e49136ff616d4eeb09c6221fcc,12/09/2024
540052-21,Company,Yes,cf6dfe2a0a572eea6c4ab32768e421bce9495d654a147a5162e9f14c6b1e0680,12/09/2024
540063-28,Company,Yes,5a2886e72be53dfeb21f390cc0061ccd329b28837282af049876fdc17c327341,12/09/2024
540702-73,Company,Yes,2e562ace53a01616e63d5a4250f9768698b52bd68b14bc054fc061649b4df708,12/09/2024
540731-62,Company,Yes,2489e0c1635821a41cf8b2d60c190a844fc33626a3718eff45de29e969795598,12/09/2024
540824-14,Company,Yes,d6f6cd49a940818471867ea980fc243823444d3aa133da340220d7a40859eab0,12/09/2024
540825-76,Company,Yes,74a89629838d0a8572cf216d76c947cf836f327ab318810cecde61084cb71c28,12/09/2024
540826-57,Company,Yes,617641fc9483ddcd42ee7d753e40aa1c62453892cf5ef23d594da79fc0c258d0,12/09/2024
540826-75,Company,Yes,03b782f4ab4598b71ad0d7df9074c1d9183bdd1127eba7ae08e599a1d9afd2cb,12/09/2024
540827-02,Company,Yes,de9f89285790f51ab4c228d7ce62adf938f35fc135ae168c042a3a730840f9df,12/09/2024
540827-47,Company,Yes,092023234ecff0f7a6e0c9b1b4016feb127337053c98f9a66256204d5f60fc51,12/09/2024
540827-65,Company,Yes,68df3a9f8e49bf6dc6db1d0ab78eb1a81a5f889e273028e98209b10f325595d9,12/09/2024
540841-87,Company,Yes,b42eb8f80d0e0e1156e3bda5aa4181ad45c284ef9795fb7558fdddd8935d8926,12/09/2024
540857-80,Company,Yes,8a475247c53430ccfd190c212575befccad6c03b4b993ccea629e3da09b9c0cf,12/09/2024
540860-68,Company,Yes,94d97c45bdd78e1a8cbf0bedfecef2ef3b088a65db7f71ec1da7b5eb80bbfff3,12/09/2024
540865-00,Company,Yes,935bf6e423bc85ba21837d01bb64edccd4914ca7a41e59973e88b5420a7c6bf8,12/09/2024
540899-92,Company,Yes,8977e360eae2b926c798c66e57cb67e832b359187c98c6efff9105562a35ee16,12/09/2024
540924-22,Company,Yes,71e5d63445f44a9df5e2a2cebe11c3600d01f591306605832fffd4d713bf48f1,12/09/2024
540987-49,Company,Yes,9e9395a43ce78a2a67e3f74bab925023cad328ec9f2dec79e962954819a3876a,12/09/2024
540987-76,Company,Yes,297e465c5f97e3f83cbfb31377329c5c22326519e6cbc91570ca863ed15e36bd,12/09/2024
540993-88,Company,Yes,8d9fc72956be9a401eca1f7fe431dd3502be89b5a81d7e422a4d2dff437ade88,12/09/2024
541022-95,Company,Yes,633636e3f65ad9cf9795a68bba89880bcd7d4079d1a000fc795cc37f7f9b1ae1,12/09/2024
541031-41,Company,Yes,959c2c73b9f7b83644756b86758e9b48b2ee7fb43a54ba98543d36d322a29a41,12/09/2024
541039-78,Company,Yes,2043e5fbf0b442bee284b4e296b3b119b7503c17f57c4821de483cc78ac61324,12/09/2024
541068-40,Company,Yes,fc83fc52b4677e71187052ba59102c9a5920a2da31e69249170a860548a41f6a,12/09/2024
541087-39,Company,Yes,28c7cadfe7db7ce6af37ca2ac00225bc24f359832fe115daefeaa18a91a98049,12/09/2024
541088-92,Company,Yes,41fc0644e766fe690199b9b16637a074bb136ec3119a6b7eef941ada8e9a5b61,12/09/2024
541150-66,Company,Yes,302fe4845c5b0132f1f003f16b954fc4157ecd8732dce9c9ffe3bba2306e9ac9,12/09/2024
541180-99,Company,Yes,95a6d05d840240a094deb7d041b2c28ccca74d16c3d5867990b493e8db4c6a46,12/09/2024
541181-89,Company,Yes,33bbd0ec88bd2b3745bc41969e41104e2c2c201a5c826fbeb63a1163d2bef9e2,12/09/2024
541183-15,Company,Yes,5165ac4de8d2eba21272aa717eb1baeac5b4e3935c548b83da727397e2a05978,12/09/2024
541184-23,Company,Yes,569f23bf4199329aa40848895f3f805e5546edcac65dc586e0100056b1f440d8,12/09/2024
541206-55,Company,Yes,e9fc1e67f4595ad98d61541e055ecf8019d31677055f8090c15c14cb93659af2,12/09/2024
541216-18,Company,Yes,c9ad29fd191ca7d3ce07a213b4ff0676905c40958574d8f55f3c3082c52b4501,12/09/2024
541223-47,Company,Yes,f989302c1b6af901caa0d9f2b08b82e94c4770a8fd2bf531f7fefabde7730f38,12/09/2024
541261-45,Company,Yes,8dbf5b6b378e7d0b27b08fc6aba4c726cab965f7b2cba7ddb0ca7231adea1a07,12/09/2024
541296-19,Company,Yes,9f5cd853280f3b0e0b14d55553a4e2dffac1638d5f60455bda8b49f87f07aa8e,12/09/2024
541316-80,Company,Yes,df016d40e183999103e60449d551000422cec64300ae42bb78e6358def612bd7,12/09/2024
541341-82,Company,Yes,0f90941201822da848cfa43a5b7a71a696569c5f33e9507c7ccb8b52775651c3,12/09/2024
541358-47,Company,Yes,fe822622c2360224ac99bef161b9b3e109e4e3f1add3108590c415e2dab534a8,12/09/2024
541367-74,Company,Yes,b71c0002abd1fea4a683fa2b309180f9b11ea5dce32c115a3c46fa0903df04d9,12/09/2024
541422-19,Company,Yes,4ffcf1ef98861e74ea3711fb2fe09e5fcf6ed62f3d78564c3c149768af7887be,12/09/2024
541422-64,Company,Yes,f4432a16aba4d83861f014720351b302a76a7760b77c6774a8c5c0a6b6485e63,12/09/2024
541460-53,Company,Yes,885b347415ec772f6f6667ee4f3381b5eb849a0202718f61d36db680b476d836,12/09/2024
541503-73,Company,Yes,8e098bc393287b8797c1addd95925f67158a0c315d73421cc436f418f95dd573,12/09/2024
541597-06,Company,Yes,1f9b006a5f9dc2108e5fb0dcc5b2d7fed6ea5813cc64f290c05fd4058ff740c6,12/09/2024
541597-24,Company,Yes,ee9b78be398e1b0c0e712097fc1ace0c2ba9e950e7b4bb7153db2fd2172123b0,12/09/2024
541601-20,Company,Yes,9c996f606242d4bb5ad32be4e6de1ce86f0113424ec7091d0e804ccfe526b105,12/09/2024
541602-19,Company,Yes,f854eafe94711315fb3bdfad88008d2f1801090604d6c3e7c558936d028b1a03,12/09/2024
541602-37,Company,Yes,ab2aab7ebed3b9914a70498a1460dce2319f1865559395f6968f81feb429b42c,12/09/2024
541602-73,Company,Yes,44d91ee625a6896d5d15e8c45c2339fc584bbf062e3ff55ee8e422d207ec29ca,12/09/2024
541603-36,Company,Yes,cd40986189a2f338941bafaac010ed12e9d8992273e9fe1f80300c08a51a5bc9,12/09/2024
541603-63,Company,Yes,4cb5fdaecfe252401a50095bdd839793afdb64251b1e9ff1d63f5c0715c16350,12/09/2024
541604-17,Company,Yes,e43463a1cb33ba93e7fec89e4b66ab8d18757e189c75abbf9f6095977882663c,12/09/2024
541604-26,Company,Yes,c7f9d30d0a9fb3514e1ecb18e7c5144f21234bdf528652038b04a1a4ed1f557f,12/09/2024
541605-34,Company,Yes,702887a26b87febb46d1511c991691b8b346d3ad61169b30e4bc8cf8e8f7fd1c,12/09/2024
541605-43,Company,Yes,f38eb77020ef87f765742df092e2c913de2a7f9cf1f6ef248c810c0ea7cf5002,12/09/2024
541605-79,Company,Yes,a507e3bce77cf9cefe4e027afa1aa75b51d959af354d685673b574c7cabb7806,12/09/2024
541606-33,Company,Yes,d981c417d3878f1aa33eef12f36df3f9b682ff07f2519118fa9ce0613d7bbe34,12/09/2024
541606-69,Company,Yes,80cfaa8f7aff474b36f25832ca7e5dbb936c4b5e06ce74d9fe6d60748cf5e82a,12/09/2024
541607-50,Company,Yes,f6a4a240c97343eab1980a5d74d40bf2eec499b679504c8ef5bb924891bfd35e,12/09/2024
541607-77,Company,Yes,e9f7802fb4e855013780da8f6f499e1787c4f56b82c2d8b8d3e1306f87763458,12/09/2024
541608-13,Company,Yes,9a6fe998c3785701f8c9fe6d11e7a08f4298267353dd97ab185d7b662a326555,12/09/2024
541608-49,Company,Yes,e12b06eb279738fc89a123941da5926415c4f594d9eb71938cda0a4975143add,12/09/2024
541609-21,Company,Yes,4b0f8ca6c8fdecba416d92df05cbc1b71b0d2a6a05950b607b633627d9ad0d1f,12/09/2024
541609-39,Company,Yes,369e8131a23e150a57a8b7f7aeb424219f2232b47d0489ce242781363ad881e1,12/09/2024
541610-47,Company,Yes,bd6e9a404e5262431376ebe01f7542d5eb61369107cd7973ba2efbc5cce17288,12/09/2024
541611-28,Company,Yes,d5c52cc827414d5f8e470636f340c8a202e92f78e3261044383a0f9b39e94976,12/09/2024
541611-82,Company,Yes,01370af9ae512bf3e63f76f9496406b798eade613e1007c0b152b0cd35dec8db,12/09/2024
541612-00,Company,Yes,ee974814463e0a09310f5308d996dcca9f479e0815666c6278202d2b4f2d8bfb,12/09/2024
541612-72,Company,Yes,9b0012ade87244a98078caefe54d55cdefd879258485451ecd4ec4bc8d72f4c1,12/09/2024
541613-26,Company,Yes,e5a234846157f85892fc898cf14f91581c3f2cfeb45b1b2527973c0f2c1ee4a5,12/09/2024
541613-89,Company,Yes,c7da7c05d98e3ba67cc79a01f1afa8f2bb833701cdc835f8f85eb721b47c6599,12/09/2024
541614-43,Company,Yes,c1aca9b0dad8d4d8476e904136581a00b1a440199d0ca7ab76918dbc60007d16,12/09/2024
541614-88,Company,Yes,533db884e1ef75961f3cbc2d09a30321b6e8f2a9e6a83f939c9bcf2d67a797f9,12/09/2024
541617-31,Company,Yes,cccc7845c2924b8297ee34f6b7d8753efb6c5e140a50bb0194edc6af53cccd22,12/09/2024
541627-39,Company,Yes,1883f8c0d8cce751cbe11c38d3b8a366edebe4165305e11590bdfddacda5a4ce,12/09/2024
541635-49,Company,Yes,6329f086a64a6fd784f0a03ca289d4b6e93d65c9c97fdedef83dae07b2fece67,12/09/2024
541675-63,Company,Yes,91145f40fb329c61a0163470f7f8b7ca6e180d75ee5ba536c4f8d51289a940d5,12/09/2024
541733-14,Company,Yes,342744f322cb41cc7ed5adc8d3b8cb122c5fdde25e77c7a1833ca05023a84283,12/09/2024
541756-27,Company,Yes,ec457318d8814ce805103609a7b3f8ae6b5b93edef55f96d2bd7dd366bc4bab4,12/09/2024
542183-68,Company,Yes,772a494dbd88bc5da3f68df394b43b2a1e36657ae7db9ec3a7a0ec7d9a82a94e,12/09/2024
542189-17,Company,Yes,7cd6fa36035ae6bfabab9d1dc13d63ec55156441fdd0f5dc383f1efd2c9158ce,12/09/2024
542213-29,Company,Yes,5f150104789b26d1f518169fb2453547859f33849f197ea47e3cc9eb2c8c714c,12/09/2024
542238-04,Investor,No,1544bbaec260b240ed8124756db6880e16f5556af07c2795b2beeb15ed83c7fc,12/09/2024
542238-04,Company,Yes,82fb55be448c2b112c35cc32d0d8c9f0e7f821fd287712f6e3a4974fc4241804,12/09/2024
542253-52,Company,Yes,9f3c40db10ef079742df6e42f7dafa0164ce4a4123c5263fe44f5089c0e970d6,12/09/2024
542265-67,Company,Yes,404f2d7cfc45f93ddcafd4b3da78ecb2c75872029239d677d9d48c9fc3cf6c7a,12/09/2024
542271-25,Company,Yes,a2ef5d6cf60fda84ceef96fe3df3de0bf4b4ecce55c906c50bd9eee45f277e8c,12/09/2024
542275-48,Company,Yes,7e90df1c0eaba32b93ff12c4af39f48af2f7d1c14793387febb53ebb1cff978e,12/09/2024
542285-83,Company,Yes,4e0d385e9456425076c2e370a2ad0e6876c80a77b2ce800460bbc4148bec653f,12/09/2024
542312-29,Company,Yes,a250864ce044ba1336beb4360ca7a30e4f5f991577f54685283381ae492eb3b5,12/09/2024
542331-46,Company,Yes,de1aee39a835887a7c29b5fffb7b1f2484d9c8457c6667da905ab7ba8c3dcc01,12/09/2024
542337-40,Company,Yes,1389df0c412797db088c154afb88f6616547863dabfb3a6dc8bb2c54dc477aef,12/09/2024
542364-13,Company,Yes,260cf38c0884f9ecf97d90fc02149bccdafaf073d30f7593538b7a3fcd853499,12/09/2024
542401-03,Company,Yes,cf7a1f8114bcd4851ec3c1bfcb11930338d953971d17076169550b901c759366,12/09/2024
542445-40,Company,Yes,f34c284980fc70baa992a86862ab2b79804ea2770682846623f8562aecff3e8b,12/09/2024
542453-05,Company,Yes,9509ef5f0c0ebee63161760a376556ed7579f5b4495050ba8e1735acfdea3e84,12/09/2024
542470-06,Company,Yes,9da73821d0aace71515a146c784837867a4cf8e528dc2a23e39db87023322747,12/09/2024
542739-52,Company,Yes,ca3f92a0754d3d1896b9108f935d60ef2b66b25d878242a7647185cea8b8d313,12/09/2024
543079-72,Company,Yes,f4f0fb3ee6a7ae7b8ca0136ded9c8a3e09a0271c641ead433b348deb63397967,12/09/2024
543168-82,Company,Yes,f1a5c7265fa3c3102bb83325e55399b2c747c5850a96f0e9385eae29c759dd8b,12/09/2024
543227-23,Company,Yes,8abc8abf964e96af0278e98880d0f76665f78c4070003e6d88fc1e58717205bb,12/09/2024
543565-54,Company,Yes,e42402134854d0eeddd21250d5c0a54f6c7f6a634b6ec9f3553aab466912507f,12/09/2024
543576-07,Company,Yes,7b644df82ec491d23e0c9e643f8962ecf0b5c6a82713ce924fe41d08584979a7,12/09/2024
543614-23,Company,Yes,67c11c5a690376c9bb224d35443e4d1cf880cf6547648a3fc324c42651b304e8,12/09/2024
543661-93,Company,Yes,c06d8ff850c25982fc2274e3500058d12ec6db8d1c119d8d1dd2c78e459a1936,12/09/2024
543720-79,Company,Yes,742364b178ba521d6c6c041e7f83adfd6662bb3565671e1e0036430ff8bb7e77,12/09/2024
543759-85,Company,Yes,833dcf90c4a35250ee7d046e5c6881ce70f819207e04969607364b6993bd7ac4,12/09/2024
543760-03,Company,Yes,b70be7b8111e951bc5e362f6ca9459d9fc08fa819e2c8f4a4132770d69ab7c34,12/09/2024
543764-26,Company,Yes,981c80bef5115834c745529beee10d6b89fdb3666d07a85bb7f42a01df979d9f,12/09/2024
543765-61,Company,Yes,f3e37774bff9a0c95ea0fd4d9bd9ff19b422d1a25e33ba4b0b4131bd8a1ee582,12/09/2024
543789-55,Company,Yes,0915bec76f5deeb6dcf6db5613653952803855eedb2352032fdd8529633330de,12/09/2024
543794-68,Company,Yes,83d1f7fdd4311dcbd00a575c9001200f8452edd1b061ab838acd09b1cf5c063f,12/09/2024
543819-25,Company,Yes,cd60c939c877d0586925eb0e511a1d9bbdf444f72a9f6616874ec5b621f799bc,12/09/2024
543822-76,Company,Yes,07940cce0ec25474cc0e64bfb8ab14f3dc5fb16c035127d56b9d084a3c233005,12/09/2024
543998-35,Company,Yes,93717ba86c53c32986281783ada04c9f12e60437111d7b8df2e80ebe37f79bbc,12/09/2024
544025-89,Company,Yes,ae0dcb62c8d5eb861cbf15d9732643cc7566c6f9046e0da6a0dd8f0098154aed,12/09/2024
544149-10,Company,Yes,f40711ed0ce2310104be1214887b87b5c0909d520655d8c04fa92b5ba3f4da11,12/09/2024
544158-73,Company,Yes,1edfe2684f0437b08fd5370d1b3c9abe28d67e43d545e68bb71ec92f5b7337e8,12/09/2024
544183-75,Company,Yes,aa51028a65898abb20aed5e6acd9be586df4bac574fff8d9ed8b06294991138e,12/09/2024
544354-39,Company,Yes,7964bbfa0416bbf0b6a5c6493bccd1a50be37d02505399d1fcca0384837d7f77,12/09/2024
544609-45,Company,Yes,5121528c3ed95cce1040f4dd460f56b2c6daa2c686fa066a17dcc7fec0448700,12/09/2024
544648-15,Company,Yes,0f7ccc720425ef12d4ea566a952925558e162680617cebe004ca4965b3e8ccbc,12/09/2024
544708-54,Company,Yes,a9a07fbc9f9efe00f802d172864f4d55aea7d91e9e4a30e0da1cbcb28dcd9519,12/09/2024
544721-32,Company,Yes,a19c243e46a586f4b6bd4c7b0d735cb76c64a15c9504bf88de261b3b542f11c7,12/09/2024
544728-43,Company,Yes,29cd83c9180b534fac04dfba6abf55c24d7d0f642f66dbe60e8d8a47ad99b072,12/09/2024
544777-03,Company,Yes,866e3b3b8c6e3c336584353977778cd2064a8885b9ec204025a169280216ff8a,12/09/2024
544782-16,Company,Yes,8f85719462f1fedca1208a2b59ff692b736abb7d079e9a5b3f258104b56b89af,12/09/2024
544831-84,Company,Yes,277993e9b45c68a5658e14f21398b16adc65d924f0ed8d08160820646b7d4932,12/09/2024
544849-03,Company,Yes,ff6797605ecbf7816ad033fcb1cc315fc1ff337efcb7a6e636c1d740e3669570,12/09/2024
544874-59,Company,Yes,0c9934132bd85897338295b257efea06cff22387530734bc03741a551a9ae0f8,12/09/2024
544881-79,Company,Yes,7250230db941405cf2cbda51ad2437eae6f7b5744b69af4e2c4cdc8f21292740,12/09/2024
544881-97,Company,Yes,b76892c12e641ab4ae870d2803889c257a7569c2d68573bd7d07771acbac4c46,12/09/2024
544883-41,Company,Yes,a0fd3cee9e8366d89e51754f4ec4068669678d7684f7ae698b59567a68333352,12/09/2024
544886-92,Company,Yes,77ed2db976a095a2f832baf87f6bb6c73c3ae6bea91138c60f89f77f990db8be,12/09/2024
544887-64,Company,Yes,bf6e77d7a2c91952f56cb83434524f6ad73425632a65e0b9f82435d681a66bfc,12/09/2024
544888-27,Company,Yes,db0336d416c7fdca9b9b7cd1c30d8e880d94c57f3a46f3eb3be0abc35c921f18,12/09/2024
544905-28,Company,Yes,d5f8697f6544e43cd042687771559f19ab30b27cd70d24cfb9a75a8d75ca9b8e,12/09/2024
