FundID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerType,CommitmentStatus,Commitment,CommitmentDate,CommitmentType,Comments,RowID,LastUpdated
15235-03F,60469-57,"Ministry of Economy, Trade and Industry",Government Agency,Current,10.00,06/15/2017,Original,,af86377b2e67c88f27bbf26d3c4b316880eb29a8550d4b8d43d10112718c5c5d,12/09/2024
18353-98F,60600-52,BMW Foundation Herbert Quandt,Foundation,Current,,10/12/2021,Original,,0c1a5a05e26536c796c56715b4509bc5f3f88d2dea0aceecdeca88b5f95ee8fc,12/09/2024
15173-65F,60641-92,Netherlands Enterprise Agency,Economic Development Agency,Current,,12/31/2017,Original,,e79132af2cf147b5411513946037f52ca224bf53510fa1c4c6a4c2bd3c88b46f,12/09/2024
16379-11F,60641-92,Netherlands Enterprise Agency,Economic Development Agency,Current,,06/01/2020,Original,,b2ad1c49f3fd2906189470cda5d0557b14bd60a16a10a41b6e22ddc1138c4034,12/09/2024
16478-29F,60641-92,Netherlands Enterprise Agency,Economic Development Agency,Current,,08/31/2022,Original,,2ac995a3ea575938fe52bfb5323953e2aa54ecbd283c70cb59b3077cccd76e27,12/09/2024
16925-95F,60672-34,Revcap,Real Estate Investment Company,Current,,02/28/2022,Original,,920cce1b8bb6b27c1f566086220bf2440793c4c73064f7ab7a59b7713d68d6e6,12/09/2024
12702-34F,60680-44,AXA,Insurance Company,Current,,09/09/2014,Original,,80e0e3def5786156a05a765312f75cb492e98f9e8ff428c78fad1093a73e24d3,12/09/2024
24145-39F,60731-20,Idemitsu Kosan,Corporation,Current,,10/22/2024,Original,,4d17acbf9da7a091edbc93cc0e47b390080e1b03833f39b860a2a8ce0a554fa6,12/09/2024
16925-95F,60772-96,PATRIZIA,Direct Investment,Current,,02/28/2022,Original,,6d8869dc9ae58c96fd694c81c4b1c68c8012261ac8f330fafc72b42bdec477b6,12/09/2024
16558-48F,60940-81,KPN Ventures,Direct Investment,Current,,02/25/2020,Original,,550b543fe00ac976ab75fa9fd67bde5bb2187f58b0b1a4b9e80f89ff6648970c,12/09/2024
15235-03F,61066-09,MIXI,Corporation,Current,,06/15/2017,Original,,74369dc4f62af05d70e8243e677f1ccdb720b4c49900ad83e545ac8253a2ce9a,12/09/2024
17594-02F,61115-50,Fred A. and Barbara M. Erb Family Foundation,Foundation,Current,,10/15/2021,Original,,dd1035e62255f57143412becbc02199217f7edb096d554d252808defa26e451a,12/09/2024
14183-56F,61136-11,British Business Bank,Banking Institution,Current,16.68,09/01/2014,Secondary,,9782e336fae7700c826827811f2bcc06fa34f6aa772ed1c4381957ac672de081,12/09/2024
18237-52F,61159-87,LG,Corporation,Current,,11/12/2020,Original,,92a5994f741df3ced23817f8cd215534687da4fea48cfe1e6d74c51f000f636d,12/09/2024
18152-65F,61320-79,el Instituto Valenciano de Finanzas,Corporation,Current,,12/31/2020,Original,,27ae28b97245705009fd6246aba2ab9a09d2a52933880c4a024a5318b8e7fd7d,12/09/2024
17811-73F,61431-58,Kaiser Foundation Hospitals,Foundation,Current,,02/17/2021,Original,,0517e3c19cdc2d94b5aa60f798831e9424275de3f79cc117dc2a15df66f13967,12/09/2024
15273-82F,61438-78,Baldwin Brothers,Wealth Management Firm,Current,,03/05/2017,Original,,3ebba4f613ec0fee8c06daae166a706704ab3149ae48deba28947537ade677c2,12/09/2024
13002-40F,61458-40,Keyspan Pension Master Trust,Corporate Pension,Current,2.00,01/05/2012,Original,,6756eb16b4b8237231633e2ffc625c0df1d792a59520da374d39340986e56cc7,12/09/2024
15118-57F,61458-40,Keyspan Pension Master Trust,Corporate Pension,Current,,12/11/2015,Original,,912464c1e635eaec0d28d3c839d80bded5640c23c32964f9b065d71efbdf48c2,12/14/2024
21333-43F,61504-21,Symbiotics,Corporation,Current,,,Original,,257dfed922f9c6c5661e3c28f41d7292f2ca23a420c746b1e98f6a044c170141,12/09/2024
18461-71F,61551-91,CapitalG,Direct Investment,Current,,03/01/2022,Original,,b4bb0ffee2e055eac530fcf33021ea7d840f8bbd48051c95cf8fe5c765f9c715,12/09/2024
16178-68F,61703-20,John Muir Health Retirement Plan,Corporate Pension,Current,,06/29/2018,Original,,efe311011623166a30f0c917e2d4b492a73358e762c1973107684d2b246bfc13,12/09/2024
17594-02F,61712-83,Teamsters Local 786 Building Material Welfare Fund,Union Pension Fund,Former,,10/15/2021,Original,,6575d863751b997ff9d100e7be1a3449f5f8e2d6f8987e033e3254ab4e00aa6a,12/09/2024
17594-02F,61789-24,Booth Ferris Foundation,Foundation,Current,,10/15/2021,Original,,12eb25ef68e227ef07532900f13586d2a46e3cf9a2d7d5a04e7ec8ee71247ce1,12/09/2024
11628-64F,61871-41,Nest Sammelstiftung,Corporate Pension,Former,,03/23/2012,Original,,66a2417b8eae7d3c86c6e32d1c2ef2ddc40c67bc888b8e422ee5e3bec445f82e,12/09/2024
12415-33F,61992-10,Columbia Threadneedle Investments,Money Management Firm,Current,,01/01/1999,Original,,3277407c30455b426766eb70b3de4c5cc92b6a29ce3a52cdd420daf0735d1ca7,12/09/2024
11087-29F,62389-72,Bell Atlantic Master Trust,Corporate Pension,Current,,12/01/1999,Original,,2f436541a4221a98f0e9d0df3622d801e328ee233ae91546c4df949004eb102a,12/09/2024
17529-67F,62389-72,Bell Atlantic Master Trust,Corporate Pension,Current,,12/31/2022,Original,,588a03181249727f789c070a4c7d860473ba560d95d862b8e5629696c4879013,12/09/2024
11087-29F,62410-51,SBC Master Pension Trust,Corporate Pension,Current,,12/01/1999,Original,,bb7b026b10d8d9c3697d11859d43f0b0dbfccc5ce86df748c2eba21cc82db545,12/09/2024
12561-58F,62410-51,SBC Master Pension Trust,Corporate Pension,Former,,01/01/2009,Original,,c85d2a3701495c019cd5e9b07d8a34b3b29103cef87e13e619aedf97af203704,12/09/2024
13476-97F,62410-51,SBC Master Pension Trust,Corporate Pension,Current,,04/09/2013,Original,,8b790056097756708e7c0fb5f8195f79d0127a52aa52e36e5a596b0e9871b819,12/15/2024
15118-57F,62410-51,SBC Master Pension Trust,Corporate Pension,Current,,12/11/2015,Original,,5a802a6862f8ed4c646fb3975d091afe14f74238fb93afbad025debc59967d50,12/14/2024
17240-14F,62410-51,SBC Master Pension Trust,Corporate Pension,Current,,10/06/2020,Original,,658343b0d76575858dc7d53d4f1c292e4fee6460ae90fc9558c45188b330e515,12/09/2024
20159-92F,62686-27,Triple Jump,Economic Development Agency,Current,,,Original,,9d1e351dc7f707e54e21f5b4e595398c0e05189ffb481e4d52c43fcee9d45182,12/09/2024
17532-91F,62710-75,Elo Mutual Pension Insurance,Corporate Pension,Current,,04/20/2021,Original,,6dd74e7f966ba6a69a72c7ffb7ca1fef42a852d7ed04770ee6e7e654b1315b07,12/09/2024
12629-08F,62723-17,UAW GM Retirees Medical Benefits Plan,Union Pension Fund,Former,,06/01/2009,Original,,5fc526334457447578a4cd09d30ec630e964ed5d30f2fe83731f4b049c20ed9e,12/09/2024
13717-72F,62723-17,UAW GM Retirees Medical Benefits Plan,Union Pension Fund,Current,,07/10/2013,Original,,04c709a21525ef5b024741c819721dabeabe4a9fee65c6b3c6845f20a4ebb746,12/16/2024
14847-85F,62723-17,UAW GM Retirees Medical Benefits Plan,Union Pension Fund,Current,,08/24/2015,Original,,1e5db8b65f5c1e890e8d6cb7d1ca5823695320c3c93c4b26173f5155e5be108f,12/09/2024
16621-03F,62723-17,UAW GM Retirees Medical Benefits Plan,Union Pension Fund,Current,,12/31/2019,Original,,d1335a666beffd22dd1e04932f17af7781f6301f7c82a607a2a63d35db3ee3a5,12/09/2024
12415-33F,62758-54,Master Trust Between Pfizer and The Northern Trust Company,Corporate Pension,Current,34.00,01/01/1999,Original,,b453b339371f87d35cd5a0f4ad5b7da105557824e7a398a5a1a57e3bd52b1863,12/09/2024
18692-20F,62758-54,Master Trust Between Pfizer and The Northern Trust Company,Corporate Pension,Current,,12/31/2021,Original,,70bad28145241058c44e7a3c0646cbe9e67ab57afaf2308d4b0d88edf3538e4e,12/13/2024
16031-08F,62758-63,The Hartford Retirement Plan for U.S. Employees,Corporate Pension,Current,,07/18/2017,Original,,e39a57c82cec45e624c8c1821f79c8e6fbb59a5cca9396f34185f7d2318fd48a,12/09/2024
12725-92F,62760-52,Alternative Investments Fund,Corporate Pension,Former,,07/19/2010,Original,,fa7f93c3bcdbab7446a164a1183a15e74bee926c218547a6f0700f033aac1149,12/13/2024
13393-90F,62760-52,Alternative Investments Fund,Corporate Pension,Former,,12/01/2011,Original,,f00efb45c66b05d04d667b17e5b9fdcd00754bbd5df5411a71fea64793bc14da,12/09/2024
13717-72F,62760-52,Alternative Investments Fund,Corporate Pension,Former,,07/10/2013,Original,,e66d282620e0e9a4230048dc43e7f2940799b4e0093685d26e894a26a7c37ab3,12/16/2024
15512-95F,62760-52,Alternative Investments Fund,Corporate Pension,Former,,03/17/2016,Original,,c7b95dbb74c666c58e7a203b577cac7946009ca3c0f19f79164725fb34a70fdb,12/09/2024
12567-34F,62760-70,N. Atlantic States Carp. Guaranteed Annuity Fund,Union Pension Fund,Current,1.00,03/01/2009,Original,,671d04e5a25d2c711f9bf61be1e5de7f565fbf986881bc453a78f30d11c0a2e7,12/13/2024
13512-34F,62760-70,N. Atlantic States Carp. Guaranteed Annuity Fund,Union Pension Fund,Current,1.00,04/01/2012,Original,,43a347abf5b91d2432dca1b37633dded316e4da2520be2a9504ee4826043ab07,12/09/2024
15037-12F,62760-70,N. Atlantic States Carp. Guaranteed Annuity Fund,Union Pension Fund,Current,,03/16/2015,Original,,0dadbeeb8d334c78ceff06b4570750be66cc4c352b3c8b93e598fbcefb186d0e,12/09/2024
13826-08F,62760-79,Legacy Plan of the National Retirement Fund,Union Pension Fund,Former,,03/20/2014,Original,,0d8eb51b23d14379f6e32057855e30834d97d3f160a805e6a4ef46e465c56444,12/09/2024
14203-00F,62760-79,Legacy Plan of the National Retirement Fund,Union Pension Fund,Former,,03/20/2014,Original,,f266f775c9e05183f1c46eea65431cea21cf65636a7f84171eeabb83e40c1bb5,12/14/2024
14579-65F,62760-79,Legacy Plan of the National Retirement Fund,Union Pension Fund,Former,,06/03/2014,Original,,856fed04bce68aea531fa8961f063b221cbd9562a9fa9133d8ebf166a3bcf8fb,12/09/2024
12040-75F,62761-06,Beth Israel Deaconess Medical Center Pension Plan,Corporate Pension,Former,,04/14/2011,Original,,acb33a434c2f1cc09fb976d5d8b7aafea9e6fe8dc810bd9c9d247d5866d823ce,12/09/2024
14146-39F,62761-06,Beth Israel Deaconess Medical Center Pension Plan,Corporate Pension,Former,,11/04/2014,Original,,762190e81fcdfd308f761d786e9a0270e85b2baa99b7b33398337e2e2f6937f1,12/09/2024
17808-31F,62843-50,Zenrin,Corporation,Current,,05/07/2019,Original,,a4a42bd2b55a754636a57564d9686ead2593527f58a3fc32bc694621f3de218c,12/09/2024
18375-04F,62858-08,Howard University,University (Non-Endowment),Current,,05/27/2021,Original,,7f0d0d6ad34cf1d4dd5e752a62a69fc91581b9bf0f2bfa36637c8ada9e410a5b,12/10/2024
13002-40F,62861-77,Niagara Mohawk Pension Plan,Corporate Pension,Current,1.00,01/05/2012,Original,,a75f153e3e59ae767b93f616de701a0298744005c3abbb446929566d5435e846,12/09/2024
15118-57F,62861-77,Niagara Mohawk Pension Plan,Corporate Pension,Current,,12/11/2015,Original,,e4cb502ecc0e5ae52dcc8354a34c5823944e297d1179de83280f66fcb583bc8e,12/14/2024
16100-47F,62861-77,Niagara Mohawk Pension Plan,Corporate Pension,Current,,10/02/2017,Original,,03b143514e5a97acb3a06c741e0d260f80e3e523601181079dd7e3b5a6dac18f,12/13/2024
16412-50F,62861-77,Niagara Mohawk Pension Plan,Corporate Pension,Current,,09/10/2019,Original,,72fd837f1b2c3a41ed6504a754471fafecb5b786a36da4cce8780a8615c53619,12/09/2024
17684-02F,62893-18,Master Trust for Roseburg Forest Products Company,Corporate Pension,Current,,08/14/2020,Original,,5e3624626c5cebaf1cc6a02479b541f7687a9e874a2d18a02dcc803f205a4a61,12/09/2024
13012-30F,62918-20,The Children's Hospital of Philadelphia Master Trust,Corporate Pension,Current,0.50,08/29/2011,Original,,0affc7d8aa26b579daf73e0e3aaf91da26443835070c07ce25d570fc796b762e,12/09/2024
23891-95F,62919-91,U.A. Local 467 Defined Benefit Plan,Union Pension Fund,Current,,12/31/2020,Original,,e9a140cd2b497990db06046ca6ec07675c36fcc440defc14b791d767897aa1f0,12/09/2024
13717-72F,62925-04,UAW Ford Retirees Medical Benefits Plan,Corporate Pension,Current,,07/10/2013,Original,,f02fdaa9117585221cbd8edf73e9259350de18f0a1373f1893ced89c3743b9d3,12/16/2024
14847-85F,62925-04,UAW Ford Retirees Medical Benefits Plan,Corporate Pension,Current,,08/24/2015,Original,,54550dfa4a917a1bdbac4931208ce718de10ea8f233d601f92ef2af11f9ecc13,12/09/2024
16621-03F,62925-04,UAW Ford Retirees Medical Benefits Plan,Corporate Pension,Current,,12/31/2019,Original,,6806feb9cb1875b500932d19bb6c043d4f445dcab1730f7b20a3b199d31cb044,12/09/2024
13476-97F,62956-18,VNS Health CARE Pension Plan,Corporate Pension,Current,,04/09/2013,Original,,1b0b19dcfa0cf2f27066eb76ad801e5e9e3f5595ca5cdab33974792df7391f58,12/15/2024
14311-00F,62961-40,Carpenters Labor-Management Pension Plan,Union Pension Fund,Current,,01/01/2009,Original,,d328946736aa925af6f1961cdb6f7f9f81668e43526742d44c5f9004a2a01945,12/09/2024
13374-28F,62961-67,Dupont/Conoco Private Markets Group Trust,Corporate Pension,Former,,01/01/1999,Original,,c7aece8066c58ed788d10afbacf36cf0441a197ac3ec401ded75918e7c64a645,12/09/2024
14615-29F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,02/16/2016,Original,,8755c1ebc5df354926eecebb385390bb5a76519852509ea7e5b507c77fd467f6,12/09/2024
15118-57F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,12/11/2015,Original,,5278c1cc2d69cfad8605e2e1e1da5e63c3551222d6a91efbde1b0d4cf4b788ab,12/14/2024
15327-19F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,11/05/2015,Original,,e6031e0abb9a9d447675547b5153c6e5730171abc5c9f55abb69e9a4633b5a15,12/13/2024
16100-47F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,10/02/2017,Original,,49acd74694686dca412ad1449cf06714da08f2f76dc23a96ddd9e3d2d4c6d42c,12/13/2024
16412-50F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,09/10/2019,Original,,3e09ae8870c345009d964995e62d0db44b9572413d4ab0b30c9c4dfffb714237,12/09/2024
17684-02F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,08/14/2020,Original,,2b9d8b9f69fb40143aef5656a58977fdb2192999d10d200b900a969341ec65db,12/09/2024
17866-18F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,04/07/2021,Original,,7d2bbf22645f898c18bc76fffc2896bdf3736d85b07926444e70f56e652ae88d,12/09/2024
18170-38F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,11/20/2020,Original,,c5c7c7886caacc93a332aa23bb7d2873bfc77f71bf0750d3e64edad6cd95a804,12/10/2024
19432-36F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,Current,,09/14/2021,Original,,522ff7788713152325c3f024ef32d6b01d16493d924e6ea15f71db216b1016ad,12/09/2024
18275-50F,63001-00,Retirement Plan for Employees of Phoebe Putney Health System,Corporate Pension,Current,,,Original,,83e64fc232bfd0f25d5c0eb51fcc1e15cedf035354fe86715e0ea7e7fe44bcaa,12/09/2024
18088-66F,63067-24,CUNA Mutual Non-Represented Plan Qualified Trust,Corporate Pension,Current,,11/10/2021,Original,,08e17f9916c81e6911fbb725056a1a7c352ffcd73f351a8f3451a42a1f45fea1,12/09/2024
18275-50F,63099-55,Stamford Health System Retirement Income Plan,Corporate Pension,Current,,,Original,,73f54edea23e3f325eae0f0dca1c06550240533d7d30c4e1a89a195fd4915707,12/09/2024
14084-38F,63114-49,Oblate International Pastoral Investment Trust,Wealth Management Firm,Current,,11/11/2015,Original,,db8d396df69315e5f7bcc3d5ab5dddea49c0ff638f6e2f833958d0a61c80b140,12/09/2024
15645-07F,63152-83,John & Amy Griffin Foundation,Foundation,Current,,12/01/2017,Original,,d7e12ef5e08c39d5988e04058901e48b74b852274bf473beabe60c185e679644,12/09/2024
15720-85F,63152-83,John & Amy Griffin Foundation,Foundation,Current,,10/04/2017,Original,,a3ae93bd2e8920a86d32565f71bc05112000178ad53fdeb738f8912f0d39662d,12/09/2024
16819-93F,63152-83,John & Amy Griffin Foundation,Foundation,Current,,06/01/2020,Original,,c1fad0f6170cd1c7dc7fd0ab778deb883dd03da08fa6a9e99f06b1c37e368e3e,12/09/2024
20708-65F,63152-83,John & Amy Griffin Foundation,Foundation,Current,,06/30/2022,Original,,497f232c6687ff39b2252b96d128459ca89e7c5f41cc0c5790c09dbe401300f3,12/09/2024
18063-91F,63179-56,Taiwan Life Insurance,Insurance Company,Current,20.00,10/01/2020,Original,,a1dc77e1d11f2699c6e6327883771c19982955689576e328d6b5b57f4f912623,12/09/2024
13152-34F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Former,,12/31/2006,Original,,855f159a4ede252e73e2801c52f9f6e5b90e47a753ba744afaed13051a16a6ff,12/09/2024
14610-79F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,06/19/2014,Original,,6dfa1388aee9fe89786c9438406249a18a2c573b6c1b1be14851a42112445561,12/09/2024
14919-85F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,04/21/2015,Original,,9b0a960740110c2354bdde35097ac6a777f62a7b4174d1c598382e2f8e3d7a0b,12/09/2024
15369-40F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,08/01/2016,Original,,4611255136a21b1fd74d6d444295ad7673adaf53bdd173003d5481e80498fd9f,12/09/2024
15455-08F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,04/01/2016,Original,,5f8f10709a7ac5794eb7928766f7ef319bb0d64910309c42ba2e8df96d972759,12/09/2024
16033-87F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,07/25/2017,Original,,7ca9cd5b93ae956dfd939f5607cd2dc82a3298604df14400c2dc420ebde8c9ee,12/16/2024
16059-79F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,09/26/2017,Original,,db7cd55d711e509684edd56493fb557f69f4e1e72ed391130495062070a24468,12/09/2024
16411-15F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,10/16/2018,Original,,f92ffa80e5b84121548f09a1f19a2b8b5a8988a56252a8cb04cb62f8577f5dd1,12/09/2024
16411-69F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,Current,,10/16/2018,Original,,c6600b77cf14ac9ff56e4abaa110dcf0d0d436e44c176e2401d5c8bb4eef1340,12/09/2024
14423-41F,63584-56,Development Bank of Jamaica,Banking Institution,Current,,09/01/2016,Original,,d9307fbce0c9290e4eef8b0201b4ca3e144572570c8eda1c2934a098a81e4452,12/09/2024
18469-36F,63689-50,Pensionskassen Arkitekter & Designere,Union Pension Fund,Current,,12/31/2022,Original,,f66c75205bce0fdddbaf8df8e399584ca541883471297c422499686d9049f8ae,12/09/2024
15154-75F,63718-93,Skandia Życie Towarzystwo Ubezpieczeń,Insurance Company,Former,,12/31/2015,Original,,32aa6444f3ab44ddfbb3254971738a65c8efef976ce03f50fdd1d8ab2f90a383,12/09/2024
12973-06F,63797-86,JPMorgan Chase Retirement Plan,Corporate Pension,Former,27.00,01/24/2008,Original,,dfbb7cfb483e933ac34ab30856741356c254c188fe9e27a76509a2550a8752af,12/16/2024
13452-58F,63797-86,JPMorgan Chase Retirement Plan,Corporate Pension,Former,,03/05/2012,Original,,306b3052d1042be9748fd632713dc36abc2811facf08fca9b123babc12211191,12/16/2024
23526-73F,63837-10,Economus,Corporate Pension,Current,,12/31/2012,Original,,bbdabe8ce1645db8823b666fc7852c692c3e70a76903e7693cd2cb38243f4b35,12/09/2024
18269-38F,63954-10,Fubon Life Insurance,Insurance Company,Current,,03/31/2021,Original,,8d3f986bbc481a6d6a0de4b9de4333e2a5a57fd8169bde62b9d0cf70c1fe6bae,12/09/2024
16441-57F,63956-80,IKEA Foundation,Foundation,Current,,06/30/2021,Original,,e7ae1800f5f9dfe8b265aaabca19f2641feb760853989eb6fd5e6ca452a151fc,12/09/2024
15273-82F,63957-79,Mastercard Foundation,Foundation,Current,,03/05/2017,Original,,fbb1b6a6ef85ab7bf0ceb0b55358f6c9e7c4a780ebfce8053f486b6a168261d0,12/09/2024
17179-03F,63957-79,Mastercard Foundation,Foundation,Current,,03/04/2020,Original,,3a93a2097738a4c893dd6dd4c34591d6c45b47942863cb8e5284b634fb5b3725,12/09/2024
23526-73F,64260-64,SEBRAE RS,Economic Development Agency,Former,,12/31/2012,Original,,6449edfb89a653ced0eed02494aa64f23c69f7e90682163c234f369017abd235,12/09/2024
11311-66F,64379-17,Employees' Retirement System of the Government of the Commonwealth of Puerto Rico,Public Pension Fund,Former,5.00,01/01/1997,Original,,8b88bf9da1b94b1e8c2a1df89eb0ee599e9d37ef9b36e95a500704cdf0eb9e57,12/09/2024
11573-11F,64379-17,Employees' Retirement System of the Government of the Commonwealth of Puerto Rico,Public Pension Fund,Former,,12/31/2007,Original,,4919f6cb49743808b847c509283f37bf26bcbf8f53ee2a5097d8831e198fecee,12/09/2024
15775-03F,64379-17,Employees' Retirement System of the Government of the Commonwealth of Puerto Rico,Public Pension Fund,Former,,12/31/2017,Original,,dedcb6bb355fcfecd6330fa332e7928ba919c545756938f4f8edd11d4155c9a6,12/09/2024
15665-23F,64388-44,Nevada System of Higher Education Endowment,Endowment,Former,0.75,11/27/2017,Original,,afa28d5a77fd9df591b19c16b58d937454dee0fdb05c4cbb0f5491edf5e5fc4c,12/09/2024
16178-68F,64388-44,Nevada System of Higher Education Endowment,Endowment,Former,1.00,06/29/2018,Original,,7a357f5147098aebd41afa95b36eb4a67bd86d2e7bd5b3d494d501de5b6b0153,12/09/2024
16602-76F,64388-44,Nevada System of Higher Education Endowment,Endowment,Former,1.00,05/20/2019,Original,,9506a25c849c8e2973bb8da88bfcb69dd6b517cea24edfa26d9ca9bf0fa18eba,12/09/2024
19034-83F,64388-44,Nevada System of Higher Education Endowment,Endowment,Former,1.00,10/05/2021,Original,,474738a58eff719e0bc3c9778a5aeddc2bbcc3f4ddfaff0f8c4b97f765514aa0,12/09/2024
15609-88F,64580-05,De Beaumont Foundation,Foundation,Current,,,Original,,9309ba5313b840947d3de0a23abea2e2f86bd8ca52f4f36f0ab0d8d2ea347a9a,12/09/2024
20696-59F,64587-43,Evanston Community Foundation,Foundation,Current,,01/03/2022,Original,,e62ef830a1c97033bfcb4e7e3bcb7ac99b605494b062057a2105437990082cfb,12/09/2024
20840-41F,64678-15,World Wildlife Fund,Foundation,Current,,09/29/2023,Original,,a74ea6a171af39cce4a6a6717b8ffac18a87a4e26fda8398089887a936931999,12/09/2024
17652-70F,64729-54,Engelberg Foundation,Foundation,Current,,,Original,,43ffee83ad76e15ec801114c911be5db41420710b9b507d1f5af22315da7b1b4,12/09/2024
16191-37F,64769-86,The Arnow Family Fund,Foundation,Current,,12/31/2018,Original,,7a7b7f5f65aad6c9f367c894200d6f53195964d53e8210456e7df00df7079048,12/09/2024
11628-64F,64770-22,Norman Foundation,Foundation,Current,0.25,03/23/2012,Original,,2a39f93c99612f95aec370e071c90d13301bea77c42f1ce445dce44dfc729974,12/09/2024
17292-16F,64787-41,Ripple Foundation,Foundation,Current,,12/31/2020,Original,,48e9cf3de6ea79b33cd29464bcb7bd6179329a1847ec8c31d117b146e445532f,12/09/2024
16155-19F,64814-77,Richard Salomon Family Foundation,Foundation,Current,,04/24/2018,Original,,178d1ad84932d0c127cc92a4079e578ceabf0c8abe83c7cd67201f4fee0feabd,12/09/2024
18275-50F,64814-77,Richard Salomon Family Foundation,Foundation,Current,,,Original,,68f6d2706b75dec440049c66331f1fbda52583ac5195b791f54378c54a64b203,12/09/2024
20963-17F,64832-23,Jolson Family Foundation,Foundation,Current,,04/26/2022,Original,,297e5ed6828393e0f3634a5ea2676393da307dbb6ea199c563dbe9762f92c9cc,12/09/2024
18972-73F,64838-08,The Daniel B. and Florence E. Green Foundation,Foundation,Current,,12/31/2021,Original,,5a1fe18d744a5f750d66a7dfd16aa3a947ac47ebd16ee76c8391d3d5aae5aaef,12/09/2024
16471-18F,64856-98,Lurie Family Foundation,Foundation,Current,,10/22/2018,Original,,4f5359ae4089730aeadc8aae558ffeb9cd1adc8041cdd2fe7596413a02b00d87,12/09/2024
17818-75F,64856-98,Lurie Family Foundation,Foundation,Current,,07/01/2020,Original,,122d718773a4685c6a9546a14e52d9d3555ffda1c439b156b821fcb9eeedca4f,12/09/2024
18103-24F,64856-98,Lurie Family Foundation,Foundation,Current,,01/01/2021,Original,,cc5d5aaf01912ef4a7303cedf6157f91dffa12f264867c7897ecf9e8b16c2bd2,12/09/2024
18269-38F,64856-98,Lurie Family Foundation,Foundation,Current,,03/31/2021,Original,,14e859cdfaf7350e3f22e1f96b5ccec1e26113831db5c96140b388e6ac2f96cc,12/09/2024
16191-37F,64859-77,The Lucretia Philanthropic Foundation,Foundation,Current,,12/31/2018,Original,,261dba361da2cf17e3107f3e286bd9eeb1cc199699027c01313b7c63ce4d7884,12/09/2024
18681-13F,64859-77,The Lucretia Philanthropic Foundation,Foundation,Current,,03/01/2022,Original,,5fb45472020e72a7a00f97427f7085d27769bfc6b4e8995287dc6362cfdf9847,12/09/2024
19797-58F,64863-01,Ross Foundation,Foundation,Current,,06/14/2022,Original,,0b423b6b41e5a402b573e50ba35f0223232228d706d9be6e65b33f107a77d7c3,12/09/2024
17624-17F,64869-22,DWSS,Foundation,Current,,12/13/2021,Original,,8d4b9d9bf7a38c00a043d953708773ed132d2f5764c52c27b63ad34fc3cbcfdc,12/09/2024
17573-50F,64872-01,William A. Brookshire Foundation,Foundation,Current,,10/05/2021,Original,,c12df920f420da4a0fbd90310ffbe66948853536d26c56d7431d647576d39895,12/09/2024
17871-40F,64872-01,William A. Brookshire Foundation,Foundation,Current,,05/04/2021,Original,,e0f0e4bfb1715c691725b969004c120f1e0c4b615fcad5ed609c44f8ce6a7814,12/09/2024
18867-97F,64872-01,William A. Brookshire Foundation,Foundation,Current,,,Original,,fd7b6f97d37921d2432fdacb60a9c3e8cb2cf6451fee882f67e61c808e9b3657,12/09/2024
16379-11F,64899-46,Mercantil Colpatria,Banking Institution,Current,,06/01/2020,Original,,25c688b76b54d0ce2de67eb7ebb8efe7aa93d8750c00c529a10072c1e092eff4,12/09/2024
16326-19F,64953-10,Merlin Properties,Real Estate Investment Company,Current,,07/17/2019,Original,,a25f7ac34f10c336a6d89a1fcb069bc32f8887b7852302e0b6cbbce01685e0a8,12/09/2024
15868-63F,64954-18,Christian Education Charitable Trust,Foundation,Current,,12/31/2018,Original,,44042cc72938d25d29a144538f636f9f4eca28a3283bcb4cb625c20b0625ac14,12/09/2024
16761-16F,64954-18,Christian Education Charitable Trust,Foundation,Current,,12/31/2020,Original,,51218da813c426ef0cdaf924ab1a9ce987f4e885f8c826df9244ba1bd2bd8434,12/09/2024
16761-25F,64954-18,Christian Education Charitable Trust,Foundation,Current,,,Original,,313194407f67822697934d4e1cc7afb433781de16328df6588f9306855d2d78a,12/09/2024
