FundID,InvestorID,InvestorName,InvestorWebsite,RowID,LastUpdated
23401-81F,519407-92,Meridian Ventures,meridianventures.co,b604db34fc5f9481e5dcf4152ec4cd53bf9c72937e902dd27f664dd453353a85,12/09/2024
23426-92F,50943-70,QED Investors,www.qedinvestors.com,a36766189923c90d7760ec8746ab5a9dbb41142929e98040d131b343b6579d36,12/09/2024
23655-88F,494483-41,Figment Capital,www.figmentcapital.io,91c7a3f0f6fd348fc714d9c498b61d7c7005e9474e4c8c4cbd24c2596f54af13,12/09/2024
23687-74F,187808-23,Cedro Capital,www.cedrocapital.com,89cfc16856ec2bec566ef7d19814876bc08418c1b6090172a66f8578fcd9ae84,12/09/2024
23687-74F,57834-82,KPTL,www.kptl.com.br,4c9e394bd2f2267fee79fb54aebd6abc77d0551bb62ce18d8393ab3e69972aeb,12/09/2024
23758-75F,459148-06,Invisto,www.invisto.com.vc,c5cd49b4306afbb508d21c83e9eb53cbe6d9ebc0426feb91b6137fc833a48d93,12/09/2024
23811-40F,51322-24,SOSV,www.sosv.com,597682d020c25cbe89b897a825da76f14f1a81184e8945b07100e02868d70a4f,12/09/2024
23856-58F,464085-10,E3 Negócios,www.e3negocios.com.br,83b5514e27ac337c19d2332b0aaaeae664390244be25867894d744c4abf89d71,12/09/2024
23857-03F,466146-73,Good Karma Partners,www.gkpar.com,8d2307f61f03b3553545b95f3db5dcd3063ce63b2c92d74d85517fb58652c454,12/09/2024
23857-39F,110607-22,HiPartners Capital & Work,www.hipartners.com.br,9b1401df63e60a3ad78b2bcf40f77685f6b086df02b024bd2b6691dd24d26c4a,12/09/2024
23857-48F,455017-33,4UM Investimentos,www.4um.com.br,50fa11fc0ef6c4349bc788635cad0d0d9d096237945a58aedac2a5f2326aa141,12/09/2024
23857-48F,339833-71,Honey Island Capital,www.honeyisland.capital,f3b0d56207019cda6d20e67b9b2f46e68de976616ec984f7dcbe5e328b12faf4,12/09/2024
23863-96F,53494-57,Totvs,www.totvs.com,dfc1693c3a8a700e59a705f2d56b7d3d1291b0b6ec1e0fe9cdf6cfc520bc8ade,12/09/2024
23865-04F,54128-26,Venturance Alternative Assets,www.venturance.cl,c38868b88456c4fe999106570c59bd03c90726a07423dea399cf73e2352afc54,12/09/2024
23865-85F,459582-04,TM3 Capital,www.tm3.capital,c3ca68a540e25d03a965c7a5f8ba74d0a8b932afc275cd39c4557d0a45322d46,12/09/2024
23866-03F,11318-86,Pelion Venture Partners,www.pelionvp.com,cec8accba92adef7514a8e56e2916e8a1ebbcd7ac5a016f4f4965507b7a95ffb,12/09/2024
23899-78F,221494-69,ARC Group Limited,www.arc-group.com,8da32c77ef39c828fc60c9870d0436b7d7031b7ab121872689ae28b60642c9f1,12/09/2024
23907-25F,438008-32,The Chainsmokers,thechainsmokers.com,560116eb76f2d98388777f64b110f87e0ad9f7cc8c8f3481b1e4ba37dcdb0759,12/09/2024
23940-64F,267835-24,Big Idea Ventures,www.bigideaventures.com,9522f63185ba8caaf4d21d40ce10426a87175f047403efe25bb9e58a69fa792f,12/09/2024
23941-72F,436272-04,Bewater,bewater.vc,2f6c792586ce7db1552cbf06c85dc3e69c3c1b580af3aba8614e55fce0b903b7,12/09/2024
23963-68F,279731-35,Crestone Venture Capital,www.crestone.vc,bd5b2c61eac8b288836d5a3a4c7588f31d49b1f9bcb53e334b4b895f97522152,12/09/2024
19117-54F,466554-43,Korify Capital,www.korifycapital.com,4cdb88b49e0a0e8f5bf50813eec4f5ef8d7d0f82cba525cdcb47d636820e3e1e,12/09/2024
19117-54F,472138-48,Infinitas Capital,www.infinitas-capital.com,774f071855b5da44799cf5a3c009f23dabaf62005de7758a0d00fbc982fd228b,12/09/2024
19117-63F,163026-82,Alaya Capital,www.alaya-capital.com,99349954a66ce63f05c58fe3cee012171d090932c0294b4d6e79fcdd3d1a0b66,12/09/2024
19154-89F,232529-05,Fabric Ventures,www.fabric.vc,25d8ebac533b7e42da8895c2be59259406ab26cc99825bd8f1b0e5c6b233b845,12/09/2024
19170-10F,434673-19,468 Capital,www.468cap.com,f4650a980067369256b5cfa99ab9cbad80fcdac2af5defb0422d4c2bbac9d60d,12/09/2024
19170-28F,471018-61,Newtopia VC,www.newtopia.vc,cd405a2985e9f920742102eebbad7376375d5f4a81a5942b574801b0e87f03e7,12/09/2024
19172-35F,40420-36,Y Combinator,www.ycombinator.com,553c72fd6f85dbb97276ca6c78c1eb455cf058c9e3bcb5006716cc2beef798a4,12/09/2024
19173-16F,51006-88,500 Global,500.co,dabd3e360015a43aea75e7decb10560fea9f8e5552b654639fb9662336c9c60b,12/09/2024
19174-33F,437575-24,AirAngels,airangels.co,69f4ffe14af2115fd74ec61794de4d321b4ca63f23a96fafc8874bedf98f2c3b,12/09/2024
19193-41F,268420-33,Unbox Capital,unboxcapital.com,cec410a3af04f545a7b2857e327025af9fd2f71da57f4f9d639a76effc1712a9,12/09/2024
19193-68F,268420-33,Unbox Capital,unboxcapital.com,038985f04afe3f3bdf73f50e17dbce3bd5a4432e3039f56b05c57c85b2a14542,12/09/2024
19208-71F,225521-02,Genesis Ventures,www.genesisventures.vc,b99f303b4d8795ac5646a457b1a0669b1d6d2332bba2a24c843151d9eac926ce,12/09/2024
19224-28F,60685-66,Pearson Ventures,,2fe76cffa555602dcb3e17d4bd2779f175f42fa9fc08c1d34178e78eb32e6502,12/09/2024
19247-86F,439161-67,OnePrime Capital,www.oneprimecapital.com,c936ae905f4eb8e8a1d209bd0fcf68fa2047617e01c1852b751190334663ac1e,12/09/2024
19249-66F,186287-23,Grant Park Ventures,grantparkventures.com,45aabb487ab4a66817d5bd732ac9f57bcc9939ceb46b2a0d1f13d52e22401b39,12/09/2024
19252-72F,343248-58,K5 Global,www.k5global.com,efe60f793494a45a70e553b6a3490e115c7bcb30016c71c987b5e94eedd26f59,12/09/2024
19291-06F,60082-66,Alumni Ventures,www.av.vc,f67c72fffc42ec1b8d94800df92a8fb5698970cce0ccede7138fe4f591de5f7d,12/09/2024
19293-40F,60082-66,Alumni Ventures,www.av.vc,cdc75d6eb31380199c46a55c78a68e8bc856b7d2d22de1f681f775efa9b09148,12/09/2024
19311-94F,62056-81,Portfolia,www.portfolia.co,777f26958c479fb775a0cf95340b4758ae40e70eda29675636b52eb79b55a416,12/09/2024
19413-64F,54855-64,Valor Capital Group,www.valorcapitalgroup.com,86c0b128c208227909ad38d501131806fa4f0a218892ced8c540267a5289627b,12/09/2024
19414-36F,54855-64,Valor Capital Group,www.valorcapitalgroup.com,3333743d0e1b5dee7bedaaee3e17e7d994606777554049a51f25fce812f3c58d,12/09/2024
19432-36F,50943-70,QED Investors,www.qedinvestors.com,98c94c9431968c61c4db80d46e818f820a1de07a089c97b6d93c29041e7a88f5,12/09/2024
19479-16F,233479-54,Benson Oak Ventures,www.bensonoakventures.com,28d2468d7dbb87c49909cbbcc10155619cc3371f26e101ec2b1b5e839da2b537,12/09/2024
19499-23F,40692-61,SoftBank Group,www.group.softbank,73700f76a49053613db4bd6bacadd610ff2f7c40a67eb33ac556e3aa4bd0f960,12/09/2024
19499-23F,467135-74,SoftBank Latin America Fund,www.latinamericafund.com,00ad4476d3c4aa41f0615aad78bb9b6888653a21d9f169113f9b780991c1f779,12/09/2024
19545-67F,50933-44,Techstars,www.techstars.com,f887fa16c8cf7fa5012f429cb9fb101861b477c207e9640da4a898dda631082b,12/09/2024
19556-11F,481651-48,Patron (North America),patron.fund,cfef89e7ae7f76744402471383d578fa9111c690e8b0c0d06791ebc58e13d58d,12/09/2024
19603-72F,114057-19,Spectra Investments,spectrainvest.com,fcb94e4721354a5f768451463fab68c8f2f198b0295a822e18441e3c9c9ad867,12/09/2024
19606-78F,51061-60,Northern Light Venture Capital,www.nlvc.com,6fc3326d2360de103c751a1f8a9464a87bc742c4d868c2ed2282af899a6841ed,12/09/2024
19609-03F,481919-14,Gravity Fund,www.gravityfund.vc,212ce4cfacea5ec51e27fd4ff416f56ffbb9c99917f8f45116bc8b0aba2eb563,12/09/2024
19646-83F,461829-70,Drýs Capital,dryscapital.com.br,cc24074ea1ada268c214faf902d0bce629e3c157bcb14c9b9773efd912015f00,12/09/2024
19690-84F,11409-76,Wesley Clover,www.wesleyclover.com,d4c46e01715376404a9ed5942b6b9318949dfe8c05efed4824add404e567f885,12/09/2024
19690-84F,267293-53,Alacrity Mexico,www.alacritymexico.com,cdc6b5d3978fc5e0fdc0b9f6f2e395bf70e69fc365cd2b4e336bea965fedeb8c,12/09/2024
19695-61F,465765-67,75 & Sunny,www.75andsunny.vc,5e2bc5826a6fc0fa3e225e7c255865989b67a9f4f356b6362296b2d6a4f8c5f9,12/09/2024
19797-58F,58369-96,Glade Brook Capital Partners,www.gladebrookcapital.com,9e08a8228d14bed21122f49ef7f3a35ad5e014dd033c412d490c66c967a7247d,12/09/2024
19870-03F,234705-97,Chapter One,www.chapterone.com,8f9facab75e78328d58b436459d8f048b94649002bbd81293b02791069c1ecad,12/09/2024
19924-03F,51322-24,SOSV,www.sosv.com,91377a3afaa28301556a51b9a3d8cb00da6fc81881c26d7e067ee607297151b8,12/09/2024
19924-84F,66064-60,Courtside Ventures,www.courtsidevc.com,87d50ce8303fb74ac6e4e194773339c4817005e083946ad73efa8f0372285517,12/09/2024
19982-71F,466428-43,IgniteXL Ventures,ignitexl.vc,e344e30770efc8758f8f416269b064820b48373b938a2553e5f8d946d6e332ce,12/09/2024
20122-39F,51552-19,Cervin Ventures,www.cervinventures.com,a88d74c33f6233846800d9ad73d20bb5e0e2593efd09a012532264f8edaaaa44,12/09/2024
20159-92F,266544-64,Alive Ventures,alive-ventures.com,6c8089d7181d598fc6d531447cadc5d3df28a0396c8890b289089148fa553ada,12/09/2024
20160-46F,470580-31,Latitud,www.latitud.com,0361d3118743317dce1e820a47f96c6982bc2bb2cb4d337795aba9e03057310a,12/09/2024
20185-84F,187980-13,Cathay Innovation,www.cathayinnovation.com,00e9890188552def26c2ac47caa4887afd98dabd19ac1a31e2b4d84ef5e02591,12/09/2024
20185-84F,484236-64,Seaya Cathay Latam,www.sclatam.com,4a379d57e3da561ec3e5380f834a53efa8e5bf9ba25b59dbb8f02718b5fb80bf,12/09/2024
20249-29F,162301-60,Veronorte,www.veronorte.com,6091b6b2778d670e7fd7e3a78f8f351f8f1b302d843a09e29d99b45b90af6f0c,12/09/2024
20250-01F,162301-60,Veronorte,www.veronorte.com,f5d934734867b134789c708bd3432391ee6c13d404f2abb7a0265137e649b97b,12/09/2024
20252-53F,94617-82,Polymath Ventures,www.polymathv.com,2438d803c89030f0e79645dfeb358894379dc64cfb4543d42d3be16aa0da7faa,12/09/2024
20253-61F,483488-74,Greenfield Capital,greenfield.xyz,04719507802a0dde0aba51266c4686055378dbf29ef0b7d3b092a08783d61721,12/09/2024
20254-15F,61720-30,MSW Capital,www.mswcapital.com.br,af934e972e53551eab9c5d2f1ada1cda6fe3e88a683a64cf2a876463b7f10198,12/09/2024
20294-92F,492619-60,WNT Capital,www.wntcapital.com,60296e5780be53296b54c427d832199d455576fbe10bbfc12f26e298ba8d11b5,12/09/2024
20294-92F,108097-84,BRL Trust,www.brltrust.com.br,05b761294bdedae29693fb6cf476940d1fbe75d612c26bfc9310870b4638dbc8,12/09/2024
20328-40F,268308-19,HTwenty,htwenty.vc,f4aa3a20ad995af89fa98085e75573ce5b5fd3fa717de018dd21c0a4a0b09057,12/09/2024
20335-96F,279679-69,Maven 11,www.maven11.com,9a030ca6f0334d3ee4727de85045059ed693aa2a27527bf2327653fc110a6993,12/09/2024
20338-12F,97267-51,Guadalajara Angel Investor Network,www.gdlangels.mx,2fbe3de430df75b72329ed9351116ad3f985fb74ac24fddbc358e301c3cca603,12/09/2024
20338-21F,97267-51,Guadalajara Angel Investor Network,www.gdlangels.mx,e805e9080686e856423b4029c4d9971638371a15f0d464a9c6f4da16bcc35ab2,12/09/2024
20362-78F,266684-95,ParaFi Capital,www.parafi.com,2c534fa7a31545670057ce48b0e64790e6b5fdde9eed75eb739ccd95ecd3fadb,12/09/2024
20392-39F,168278-14,Digital Finance Group,www.dfg.group,701ebfef84deb70f09cfb4bb5a065e7b6b0a0e624cea98d499e72162f54104c2,12/09/2024
20397-16F,280460-35,Woodstock Fund,www.woodstockfund.com,e5eb245aee684902cc99646df2ffdcda4109939667b0fc99843e261f8b06520f,12/09/2024
20431-54F,231972-49,Tribe Capital,www.tribecap.co,16f2e4dd7f0de8bd1b7dea91fd43b616227e16b8b363bf4ea638e296fc844b82,12/09/2024
20490-94F,166856-32,VentureFriends,www.venturefriends.vc,11c672e26ebfcd86921ea7799a60bca9e999caa1f18fe70b1b79923ca614de28,12/09/2024
20661-85F,467623-09,L'ATTITUDE Ventures,lattitudeventures.com,a4b1df879ee85dde9ae63a7b5c02e51b18f74a7195d93f8a00bbbdb62715d126,12/09/2024
20694-34F,63777-97,FinSight Ventures,finsightvc.com,11415ea38d68ccb6c7d793c15c30823b45109a90ab9d97684f1ba9eb605c4f8c,12/09/2024
20708-65F,82766-89,Bossa Invest,www.bossainvest.com,352bd11456dcfdfede9c4a210fe8ae7f2099bc44e0b6968e087c8d3045f2fec3,12/09/2024
20708-65F,185886-37,Endeavor Catalyst,,f8fe996c61b5a79c1bee3201dbca8f6ff7d3817461078eaedd9ee6e81b4e5cf6,12/09/2024
20735-83F,122673-88,New Stack Ventures,www.newstack.com,014b8135886a309f5c5802c6109fd834ab6ce51b9331d96846c34233ccbdc024,12/09/2024
20739-25F,54172-81,Plug and Play Tech Center,www.plugandplaytechcenter.com,49b493daf098c63b70812f0486d835b28b970b40d74e8cc8118f934d186a28d1,12/09/2024
20773-18F,492658-93,SoftEQ Venture Studio,,5a16d3a73b5ed2627345897088eddd26c4feabf215955a4bc6867a57c29c8e05,12/09/2024
20778-85F,436693-24,Framework Ventures,dev-frameworkventures.netlify.app,875b32692934a3936361a5f841f2c9ea0a8f99d3da1c87484e1dc9eea9a8fc94,12/09/2024
20838-70F,482265-73,Infinity Ventures Crypto,www.ivcrypto.io,8c86fcdde7a78a5536e91d3b5e7100f533737255f6339c3c6ed067c63fee0daf,12/09/2024
20896-30F,51189-94,HV Capital,www.hvcapital.com,00c486a1d793ad869d0a00b02efc0e3dd02bc89042024c5a69235da17e371137,12/09/2024
20934-19F,61720-30,MSW Capital,www.mswcapital.com.br,764bdfa2f43a29a6d61518cfc790d6e473dcb869213af6ccc440d3d18b715f0a,12/09/2024
21023-38F,223784-11,Communitas Capital Partners,www.communitascapital.com,306b9e0dba9db0dde34861614b18e49bf7b6577173bfaf314cc197a0e536a416,12/09/2024
21026-35F,104672-53,Expert DOJO,www.expertdojo.com,ed914372246738c4006978686336ebd16388750f9fe5623b482afa3e1c2cdca4,12/09/2024
21026-53F,104672-53,Expert DOJO,www.expertdojo.com,ad00bfaf1394e10e6dee506d0bc763b6ce8f021b4479e26badb52cd954af2f63,12/09/2024
21130-21F,10449-37,Telefónica,www.telefonica.com,8b3dbd84e508c1438e28893f9018324d2041c4f70b7800379be03e18626225c8,12/12/2024
21130-21F,166765-24,KFund,www.kfund.vc,5e186d49c6065c3215a61bc76d12acc31de0807a91716c87ad122accef1407bd,12/12/2024
21149-65F,105749-83,Seedstars International Ventures,www.seedstars-international.vc,3b0e6c1da7be4db8878c5d707219aa83a709b8ab705165e8e7ae1b129e2d440b,12/09/2024
21162-79F,494145-28,GED Ventures Portugal,www.gedventures.pt,baaf7f44d949443bded466db297d108aa8922a399191f3fb21e12b63a34579b7,12/09/2024
21185-92F,494300-98,Aspira Capital Management,www.aspiracap.com,2de20176d3cf30074141a73da59c24bc8f984792dc96bd3a21c114f6dd0dde1a,12/09/2024
21239-47F,431320-06,Integra Groupe,www.integragroupe.com,e4f5c35883f440ee1cc5c98ad058167efa749874e613955547acb87473758be1,12/09/2024
21265-12F,484798-60,Newman Capital,www.newmancapital.com,85a64c8f742c71db2fd55c96693802d978caa62f565178178ee3a80a27e5f315,12/09/2024
21266-74F,124319-53,NFX,www.nfx.com,987493e72edc4a4c2f8f178ef798c150cd6feabb64f3ef1998fbfb8ca4ff98b0,12/09/2024
21286-63F,233051-59,99 Startups,www.99startups.com,e8c2c790c8139e68f7025a90ae4f667f01a851c097fac2d9eeda33ef9ca327af,12/09/2024
21409-93F,233916-67,January Ventures,january.ventures,19e33391bce612d2b99229c3724107fc847d2ac7555bdfb0b3487032b0b03284,12/09/2024
21411-46F,226139-77,Pioneer Fund,www.pioneerfund.vc,51ce340edadd8492760193b1d2111293a1254b17d297492276c70c0d4e68b0ee,12/09/2024
21463-57F,167076-28,Endeavor Promessas,endeavor.org.br,226db78170528caf2ad1879edbe443f66da8240fce1e7217b3fd950002ffac83,12/09/2024
21519-82F,50943-70,QED Investors,www.qedinvestors.com,7d2fe4fe9c05397d65c5ed6aa49d58877927d45ef491e86f3d302c911bad15ae,12/09/2024
21606-49F,482031-64,Old Fashion Research,www.ofr.asia,d64791bbc09d70128448884a49797fc4108083f11b878fd1957e18c179a65aea,12/09/2024
21607-03F,268235-74,Fundepar,fundepar.com.br,cff1db8a6346f40869529b98278559f4a887bbe5310bc3afe52c283f9e23d88b,12/09/2024
21647-17F,11204-11,Goldman Sachs Asset Management,am.gs.com/en-us/advisors,d5e6dd56535bc045a406ebb0d5bc26d62b4b8d2d2cf0a8e47d28fd38a8c84bfc,12/09/2024
21648-88F,53333-02,Incubate Fund,incubatefund.com,e9ccbc30ebc543e403b43693dc2de393cc075222f5c5d119d74379478eb1d0d1,12/09/2024
21717-46F,40692-61,SoftBank Group,www.group.softbank,8e3de046dad19006d1261290ecf0dea357647e3cb877fb09c33bb21e5e78dd25,12/09/2024
21717-46F,498220-75,Upload Ventures (Sao Paulo),www.upload.ventures,90ec2ea77651973d4c1f868897caa642011be03a7f5e9d15030ef206659ee20b,12/09/2024
21717-91F,124647-85,Magma Partners,www.magmapartners.com,930ff55cbe0735787f6d77a58a91e6c68cba8eb9eb95b286b8c1a1835d922a9a,12/09/2024
21718-00F,124647-85,Magma Partners,www.magmapartners.com,61b31653049ed7fc8005fccf5b8a0a2175e5983e32fd8274a8325afc3f76dd8d,12/09/2024
21718-09F,124647-85,Magma Partners,www.magmapartners.com,c89278a2478cb96f221f513d6ac69d0f5abd1551639ce4204054b569c89882f4,12/09/2024
21718-45F,124647-85,Magma Partners,www.magmapartners.com,f42f471dd883ca7918ecbdb02b5a5b3e5da2a7f8627bc781fb0ab58e0db2c53e,12/09/2024
21763-81F,10139-41,Accel,www.accel.com,76967300e8898dd50ff7870629942b80e8df374a7b3c12287cb8f2b7d94c7a65,12/09/2024
21779-83F,179458-12,Lingfeng Capital,www.lingfengcap.com,9b03e7c0eb782970a3ca6bc1f21d3a49796edc97de04b537199105b22406b679,12/09/2024
21866-41F,454923-37,Voyagers.io,www.voyagers.io,4cb2aeccfbed1595af5213be823b01dd3b1e744bf47374591f5daa3539fcaec3,12/09/2024
22010-68F,184808-26,Base Partners,www.basepar.com,9cb38e0a85b5cf3c9038f4228f0e19d5612bd3a501baa6664d89e5a2266a1c58,12/09/2024
22029-13F,484179-94,Lightning Ventures (Bitcoin),ltng.ventures,2442a3b82ab18f1359e806e6e77b965a24a04612d7e099cffd2be4e011a589f7,12/09/2024
22052-17F,161559-46,FoundersX Ventures,www.foundersxventures.com,8f18c5072650db1d8b2840106216a4492487fc8cb609ddd7a0abeee2683c8cdf,12/09/2024
22078-18F,470098-45,Tru Arrow Partners,www.truarrow.com,bac40291a4965a9dfa97cba902f9c55b1cc9bef79dbe933b4f71cd436f31544b,12/09/2024
22258-00F,467801-65,Amplifica Capital,www.amplifica.capital,748eed93e754762c49913437485a6f813d376cd441ad843e4169ba5368f6b93c,12/09/2024
22445-29F,467848-90,X8 Investimentos,www.x8invest.ventures,33d6e3cf3643fc6279078809d7d233d8a371f18a94979df680cb2038f5362c9a,12/09/2024
22498-93F,235306-45,9Yards Capital,9yards.vc,99278907190cb57060ad0e5053c1a3c40d47cced16a9a56da2611fa1549aaf68,12/09/2024
22548-70F,433845-82,Norte Ventures,www.norte.ventures,6fad102e8437f950aab8d8db1fedbb913a987d96e4a330b80864e1378b613e26,12/09/2024
22549-06F,265684-15,SeaX Ventures,www.seaxventures.vc,2d7e2b91c1c3f0f751b83275223c5e2c795c88af5200132ec71b45120bd58a51,12/09/2024
22549-15F,267331-42,Newlin,www.newlin.vc,266dc279395d994ddd1087bee9c1866a671d31fc6114d3a9d7e7f06ed9ed2735,12/09/2024
22590-19F,55384-93,Startup Wise Guys,www.startupwiseguys.com,87c7c83bc3f5b42c70062235b4f938bbb82915eac13c98f91fc2abd180ffb1b2,12/09/2024
22590-28F,55384-93,Startup Wise Guys,www.startupwiseguys.com,0f56dc8874947dca3231ce157bb058b70831f7d5bb8bd88f60bd7f16a272ea0c,12/09/2024
22590-46F,55384-93,Startup Wise Guys,www.startupwiseguys.com,43fa0d8ba7a923588da41ae189f653deb8c11848ee29480a45813a85b640153a,12/09/2024
22621-96F,232231-06,Positive Ventures,www.positive.ventures,62d319db5ae715fe1b0ae3d374cf2ed8e7ed22d34ca3485180ef1df8c0dc6733,12/09/2024
22733-47F,224467-21,Brazil Venture Capital,www.bventure.capital,52717018153173dfe8edcec5e36495c091fb25d53f41f8eac5879fd74068b575,12/09/2024
22772-71F,151381-45,Concentric,www.concentric.vc,5c23e89525c15a3a30d99eb3c0eae4306f1778b8e5c50e91ff8bb3529ae36f9c,12/09/2024
22787-74F,512600-68,Südlich Capital,www.sudlich.cl,2bcf9c6918d6b5fbd9f162916ee9b2bc44e4a503b159e53a0293cdd06d42c350,12/09/2024
22868-56F,168278-14,Digital Finance Group,www.dfg.group,0fa32d178656676e1ed1db192feeae51773da80d8edc202151ffb86452d7ecff,12/09/2024
22868-65F,168278-14,Digital Finance Group,www.dfg.group,e3e66808c3e53cf96b4c4729c466a7bb1633cd5e095818e78db12bbcd57c1bf3,12/09/2024
22889-62F,466146-73,Good Karma Partners,www.gkpar.com,32dfc99095c2f3780a2b034dac50d1dfb8aa6c705a8b6449395388d5f6e61562,12/09/2024
22889-71F,466146-73,Good Karma Partners,www.gkpar.com,2a5691bdb2152227ba68aadbefdebe716aa87455d64b7ae90549c103f7898f3e,12/09/2024
22997-98F,60341-32,C2 Capital Partners - SCR,www.c2capital.pt,128ff213965670f0615dfcd0bd8d0aabb536661c8f69f1688db289b015ffa231,12/09/2024
22998-52F,513383-50,VC3 (New York),vc3labs.com,99f2598e182d30cd65bc8055402ab1739241a182b9ed78bdd5b2939c564538c5,12/09/2024
22998-52F,163857-07,Mindset Ventures,www.mindset.ventures,c29e5ff34612ffa4c596dc0a482a32545b3fafb04211c8dd02fc168d99bc662c,12/09/2024
23200-03F,342142-66,Decentral Park Capital,www.decentralpark.io,665f242faff5141982adc1a206580e66ded85ed5d2e1dcd5250815c38465207a,12/09/2024
23226-67F,185579-20,Katapult Group,katapult.vc,4360758ea1d4ae242df8d10fabfbdaea12da31632f4c123ed785341befdc1307,12/09/2024
23333-77F,11333-26,Lightspeed Venture Partners,www.lsvp.com,436378cab5245f51a7037389259fb2c326c145c09f93bb09803984be1acd7460,12/09/2024
23432-32F,102289-15,Silicon Gardens,silicongardens.com,882f0d297df7d77df703d3f48e9b80fd2f9ee50e1871ff55f3463dc4028c1810,12/09/2024
23677-93F,100527-22,Overboost,www.overboost.me,b99d14b017784d93e813b582fc7f69474bbf4e10550de6c682ce09ad640a385e,12/09/2024
23736-43F,231565-06,Groundswell Ventures,www.groundswell-ventures.com,b528dfb2559f0a5c8081d6824e7b384f2486a51d942076ca7987703d399cdd44,12/09/2024
23762-26F,93099-79,RevTech Labs Capital,www.rtl.capital,a31b790b093dbb16a12bfcce5c2d77cd4e54052d952b2e9565f9ca142ec49995,12/09/2024
23848-57F,222367-42,Bridge One (Warsaw),bridgeone.cc,c0aba21783948c37fe5778fd7f774bbd29749a9eaa2a3e916e9f098a3c294486,12/09/2024
23848-66F,435832-30,Caravela Capital,www.caravela.capital,c94bfb0eb79b026704c28eb4ad41d0c332d6288e82706b5b7759176928f9fde6,12/09/2024
23848-75F,503277-31,Citrino Ventures,www.citrino.vc,559ee6a136ede312c2534e75a162de07e835a68386560a22e2a7316c9899f344,12/09/2024
23850-19F,229610-98,Draper Cygnus,www.drapercygnus.vc,27973d22890fad9b62256d06ac78bb3e064cd577e41640a82f2ba5d55dadda8f,12/09/2024
23850-64F,495597-25,17Sigma,www.17sigma.com,241b9e6ac52be9e633fe0f0fd94cff36a9a921e06b0467e93f4b93742316bbde,12/09/2024
23868-73F,431299-36,Belltower Fund Group,www.belltowerfunds.com,810739edc74570925f0fbde0e9a5482f225872ed0e8d4694e150d0cf393481d1,12/09/2024
23868-73F,470580-31,Latitud,www.latitud.com,a3b33a69387106ec16e8f9786b8b5c8061ea73cf5a09cca461113d2ec5abbd03,12/09/2024
23891-95F,459694-54,Top Corner Capital,www.topcornercapital.com,7b174e0580ef9ce92d20bb3a54630d5c7e009e407ba7108b5c7d8fdd607ee353,12/09/2024
23903-29F,463627-00,Conny & Co.,www.connyandco.com,170bda934a6407688567d6bd2121bf3c489823cc152bbe5c71045a9efb1ac9e3,12/09/2024
23903-38F,463627-00,Conny & Co.,www.connyandco.com,02f74dcc6b93f463a8872d143de6fbc20c912223d92809d0fb894f192ce3715a,12/09/2024
23904-91F,489777-58,Xperiment Ventures,www.xperiment.co,61cdcb6b50b4318b97e1f161e7c2b5eb8669866a5a9936f9cc4120b2897c9656,12/09/2024
23952-07F,463212-91,MrPink VC,www.mrpink.vc,62e50022ba4cd63c428deb4cc3eb4347a27311342c5e627184d765736872f8e1,12/09/2024
23992-12F,527777-83,Factor Capital,www.factorcapital.com,d04fd3abaa7ebbf785a1d52e6f6858b36188b2713565f1b9571ecfb222fd9dcc,12/09/2024
24026-50F,56078-47,Homebrew,www.homebrew.co,1636963700e703b89257ac404db185c1c215d476cda72dd33608830d7c2662e8,12/09/2024
24028-12F,459582-04,TM3 Capital,www.tm3.capital,57e1e4f9b588ca4f273edf2319d9c2b35406364d1ee3f9929f79ebc50c017238,12/09/2024
24030-46F,527048-29,Savia Ventures,www.saviaventures.com,aae1ddb7440da27cf56478a4d27ce5b5c796f6397b6321c89687ae942c505b86,12/09/2024
24049-09F,11327-68,Hi Ventures,www.hi.vc,87742b30a4885b7b7cce35baf942c3b3b5a99ad13a0af8b0e444b4ebbe41cdfe,12/09/2024
24069-34F,493148-71,Gutter Capital,gutter.cc,a46154ea3104ff4bfb7b894128db7c194e46d52d9209345fa4f7f4c595a64559,12/09/2024
24072-22F,520887-97,Captal (Brazil),,1736f10f1c3201879471fe387ca8a3ab2980074464e9375568c53a48151094b9,12/09/2024
24103-81F,114057-19,Spectra Investments,spectrainvest.com,8d4ca2bde033585d8c4a94481ca87ea29e8d1704c086e22fd569c81b13cb069c,12/09/2024
24116-05F,459148-06,Invisto,www.invisto.com.vc,c75122898f89796fff5190137c55f1da73b69e58769d1ff1d9cdc5c035f2a453,12/09/2024
24126-13F,525538-54,Boost Capital Partners,www.boostcp.vc,f24cfe59621f70a457252a72b3ef569dfbd785b03e50bc7faab8c6ffb6a48556,12/09/2024
24128-11F,343723-06,Oikos Venture Capital,oikos.vc,ccb5a2bede14305f3ea608fe9901c401c8816f6c27e822017c5c3c5906084dd5,12/09/2024
24128-38F,343723-06,Oikos Venture Capital,oikos.vc,ce7751eacbeff28e7fd7edbbd16c7c3d7fd643a87e1cd560310e3a2d1b673a4f,12/09/2024
24128-47F,343723-06,Oikos Venture Capital,oikos.vc,295e5b22c516f842b181796bceda16c8bc6b2d77a1ba850bc379cd3d1eb7fa3f,12/09/2024
